Sample,Median Index,Mean Index,Number of reads,Number of correctly classified reads,Number of reads classified at a lower level by Kraken,Number of reads classified at a higher level by Kraken,Number of reads classified wrong by Kraken,Unclassified reads,Median Index of reads classified at a higher level by Kraken,Mean Index of reads classified at a higher level by Kraken,Median Index of reads classified wrong by Kraken,Mean Index of reads classified wrong by Kraken
strain_sample_71-0.85,9,8.71677844,13300700,15478,1468,1046567,282,12238270,7,5.535601638,2,1.843971631
strain_sample_71-0.90,9,8.821234672,13300700,8857,844,684344,154,12607263,7,5.643673357,2,1.798701299
strain_sample_71-0.95,9,8.899959701,13300700,4355,398,410411,75,12885784,7,5.854687131,2,1.8
strain_sample_71-1.00,9,8.953246295,13300700,1577,142,226791,22,13072213,7,6.321322275,2,1.545454545
strain_sample_72-0.05,1,2.557406302,13300456,3912138,829053,8249722,379939,758646,2,3.213648775,1,1.776727317
strain_sample_72-0.10,2,3.194884221,13300456,2872561,525047,9106180,136331,1185366,3,3.469792163,1,1.675400312
strain_sample_72-0.15,3,3.774525926,13300456,2114021,336154,9442300,56000,1688116,3,3.697407623,1,1.744089286
strain_sample_72-0.20,4,4.343142746,13300456,1518590,206880,9456231,22471,2303143,4,3.912194615,1,1.899648436
strain_sample_72-0.25,5,4.801511768,13300456,1138734,134681,9251653,10424,2899617,4,4.079656576,2,2.103223331
strain_sample_72-0.30,6,5.302251517,13300456,840846,87732,8759796,5587,3694176,4,4.253714927,2,2.26328978
strain_sample_72-0.35,7,5.756408878,13300456,647473,63783,8107981,4302,4540665,4,4.401426816,2,2.29614133
strain_sample_72-0.40,7,6.183847907,13300456,500257,47534,7377721,3411,5419035,5,4.536421071,2,2.329228965
strain_sample_72-0.45,7,6.587621432,13300456,385469,35932,6590726,2731,6321486,5,4.660810964,2,2.369461736
strain_sample_72-0.50,9,6.905919165,13300456,308897,28648,5907999,2241,7081264,6,4.75874285,2,2.389558233
strain_sample_72-0.55,9,7.265259627,13300456,234157,21800,5074084,1752,7990407,6,4.870418779,2,2.38869863
strain_sample_72-0.60,9,7.596874874,13300456,174885,16323,4246799,1354,8877355,6,4.978295888,2,2.449039882
strain_sample_72-0.65,9,7.896937519,13300456,127314,11982,3452306,984,9719808,6,5.084075687,2,2.456300813
strain_sample_72-0.70,9,8.164418197,13300456,89850,8495,2705228,700,10504636,6,5.192425186,2,2.412857143
strain_sample_72-0.75,9,8.366578183,13300456,64460,6106,2110161,495,11125305,6,5.283972171,2,2.450505051
strain_sample_72-0.80,9,8.574464515,13300456,40855,3926,1456543,305,11802722,6,5.368036508,2,2.409836066
strain_sample_72-0.85,9,8.724131263,13300456,25150,2464,965158,201,12309934,6,5.43425118,2,2.437810945
strain_sample_72-0.90,9,8.826209718,13300456,14752,1490,631081,114,12654492,7,5.548777415,2,2.675438596
strain_sample_72-0.95,9,8.902930321,13300456,7485,728,377556,52,12915357,7,5.759707169,2,2.961538462
strain_sample_72-1.00,9,8.954207961,13300456,2873,267,209236,23,13088317,7,6.213323711,3,3.565217391
strain_sample_73-0.05,2,2.731321895,13309782,2821045,191563,9357424,480474,650803,2,3.16579798,1,1.814945242
strain_sample_73-0.10,2,3.333749493,13309782,1898456,112446,10213721,195865,1001668,2,3.428064659,1,1.748770837
strain_sample_73-0.15,3,3.86965519,13309782,1275214,68012,10506419,99257,1428783,3,3.661010664,2,1.814753619
strain_sample_73-0.20,4,4.388470825,13309782,820535,38815,10465504,56930,1966675,4,3.879356216,2,1.912085017
strain_sample_73-0.25,5,4.804724751,13309782,552290,23063,10215599,39630,2502075,4,4.047878935,2,1.967297502
strain_sample_73-0.30,6,5.258860438,13309782,373875,14077,9669584,31211,3234909,4,4.221143536,2,1.972894172
strain_sample_73-0.35,7,5.678290523,13309782,277974,10145,8962068,26734,4042779,4,4.366982152,2,1.966185382
strain_sample_73-0.40,7,6.082382416,13309782,210755,7455,8168968,22855,4906971,4,4.498173086,2,1.965259243
strain_sample_73-0.45,7,6.472356722,13309782,161325,5582,7316082,19385,5812750,5,4.618679096,2,1.966056229
strain_sample_73-0.50,8,6.786558112,13309782,128937,4442,6573119,16630,6590842,6,4.712377944,2,1.967769092
strain_sample_73-0.55,9,7.147360941,13309782,98216,3301,5663109,13560,7534641,6,4.818739848,2,1.968584071
strain_sample_73-0.60,9,7.48734382,13309782,73610,2483,4753709,10764,8471462,6,4.92003423,2,1.970642884
strain_sample_73-0.65,9,7.800870217,13309782,53979,1831,3874400,8243,9372914,6,5.02095318,2,1.972704113
strain_sample_73-0.70,9,8.085941152,13309782,37850,1270,3042878,6099,10222728,6,5.127874663,2,1.97114281
strain_sample_73-0.75,9,8.303678903,13309782,26915,917,2377367,4547,10900741,6,5.21694589,2,1.975808225
strain_sample_73-0.80,9,8.529650298,13309782,17207,623,1644670,2986,11644771,6,5.300519253,2,1.979236437
strain_sample_73-0.85,9,8.694189356,13309782,10560,395,1089577,1884,12207659,6,5.363727391,2,1.975583864
strain_sample_73-0.90,9,8.806335821,13309782,6154,237,713011,1094,12589454,6,5.473325096,2,1.976234004
strain_sample_73-0.95,9,8.891700255,13309782,3004,122,427184,537,12878992,7,5.697816398,2,1.979515829
strain_sample_73-1.00,9,8.949387,13309782,1072,45,235188,185,13073264,7,6.182249945,2,1.978378378
strain_sample_74-0.05,2,2.876309814,13312196,3179132,295490,8613647,387019,1132396,2,3.172329444,2,1.997555676
strain_sample_74-0.10,2,3.592060093,13312196,2100322,180383,9337876,138270,1735728,2,3.420660116,2,1.843899617
strain_sample_74-0.15,3,4.227661687,13312196,1380894,114450,9474264,57845,2399189,3,3.64967284,2,1.880197078
strain_sample_74-0.20,5,4.836232504,13312196,866742,70745,9260993,22969,3161486,3,3.874528142,2,1.979581175
strain_sample_74-0.25,6,5.314171231,13312196,571602,47151,8867084,9802,3863696,4,4.054245567,2,2.099673536
strain_sample_74-0.30,7,5.820544259,13312196,377329,32359,8174669,4964,4755224,4,4.241930652,2,2.16377921
strain_sample_74-0.35,7,6.261156687,13312196,277137,24468,7377883,3846,5653312,4,4.399841933,2,2.146645866
strain_sample_74-0.40,7,6.660781888,13312196,207900,18699,6563341,3062,6537884,5,4.543740452,2,2.115937296
strain_sample_74-0.45,9,7.025547926,13312196,157686,14308,5743617,2469,7408413,6,4.673785352,2,2.115026326
strain_sample_74-0.50,9,7.30465214,13312196,125337,11326,5070021,2031,8114795,6,4.773833087,2,2.099458395
strain_sample_74-0.55,9,7.611078818,13312196,94981,8443,4283357,1615,8932230,6,4.885560321,2,2.097213622
strain_sample_74-0.60,9,7.88706544,13312196,70906,6258,3535312,1266,9704700,6,4.99223746,2,2.082148499
strain_sample_74-0.65,9,8.132250532,13312196,51508,4443,2837378,961,10422342,6,5.094486177,2,2.069719043
strain_sample_74-0.70,9,8.347238728,13312196,36095,3079,2199783,685,11075626,6,5.199585595,2,2.074452555
strain_sample_74-0.75,9,8.50716268,13312196,25807,2171,1703586,501,11582289,6,5.28723704,2,2.067864271
strain_sample_74-0.80,9,8.670005835,13312196,16409,1346,1168295,317,12127172,6,5.368155303,2,2.059936909
strain_sample_74-0.85,9,8.787122275,13312196,9992,791,768361,211,12533630,6,5.430754554,2,2.018957346
strain_sample_74-0.90,9,8.866027664,13312196,5879,465,499322,128,12806867,6,5.535982793,2,2.0078125
strain_sample_74-0.95,9,8.925084111,13312196,2926,224,297511,71,13011687,7,5.73804666,2,2.042253521
strain_sample_74-1.00,9,8.964714762,13312196,1118,86,163942,23,13147110,7,6.197173391,2,2
strain_sample_75-0.05,2,2.933905696,13304490,3265273,392987,8444246,408583,1186309,2,3.263251686,1,1.960255321
strain_sample_75-0.10,2,3.635085073,13304490,2219663,275880,9175876,146038,1762792,2,3.513555218,1,1.758371109
strain_sample_75-0.15,4,4.248006124,13304490,1510833,202322,9351598,60577,2381272,3,3.740338603,1,1.751060634
strain_sample_75-0.20,6,4.830998482,13304490,991024,148280,9199136,23887,3090170,4,3.958757105,1,1.793402269
strain_sample_75-0.25,6,5.28644638,13304490,686965,115438,8863587,10144,3743421,4,4.131598076,2,1.828470032
strain_sample_75-0.30,7,5.769510894,13304490,479921,89941,8233850,5103,4585229,4,4.309126958,2,1.793258867
strain_sample_75-0.35,7,6.191541202,13304490,367036,72664,7493836,3914,5439214,5,4.45847267,2,1.762646909
strain_sample_75-0.40,7,6.579414919,13304490,285287,57932,6723776,3106,6291775,6,4.595546461,2,1.753380554
strain_sample_75-0.45,9,6.938384636,13304490,223400,45816,5933787,2471,7144243,6,4.719390332,2,1.749898826
strain_sample_75-0.50,9,7.217472823,13304490,181590,37103,5274846,2070,7845390,6,4.816691331,2,1.755555556
strain_sample_75-0.55,9,7.529424653,13304490,140465,28292,4490281,1596,8671623,6,4.926856693,2,1.786967419
strain_sample_75-0.60,9,7.813529793,13304490,106568,20947,3731688,1233,9464484,6,5.029306845,2,1.797242498
strain_sample_75-0.65,9,8.069824097,13304490,78525,15122,3014857,890,10209721,6,5.13170011,2,1.786516854
strain_sample_75-0.70,9,8.297149459,13304490,55864,10427,2350395,629,10897135,6,5.237330747,2,1.793322734
strain_sample_75-0.75,9,8.46792331,13304490,40058,7344,1827781,459,11435769,6,5.326041796,2,1.819172113
strain_sample_75-0.80,9,8.643467807,13304490,25415,4576,1257940,280,12020515,6,5.41260394,2,1.803571429
strain_sample_75-0.85,9,8.769489323,13304490,15497,2764,830695,159,12457946,6,5.477393026,2,1.817610063
strain_sample_75-0.90,9,8.854937919,13304490,9141,1625,540648,101,12754455,7,5.583749501,2,1.881188119
strain_sample_75-0.95,9,8.919179465,13304490,4468,747,322818,53,12977020,7,5.794813176,2,1.981132075
strain_sample_75-1.00,9,8.962032592,13304490,1640,280,178713,21,13123971,7,6.256892336,2,1.952380952
strain_sample_76-0.05,2,3.027414768,13313554,2631482,229059,9333815,488923,859328,2,3.378658351,1,2.118681265
strain_sample_76-0.10,2,3.672848662,13313554,1720411,133344,10107560,213869,1271700,3,3.662164657,2,2.046551861
strain_sample_76-0.15,4,4.235010276,13313554,1123661,79001,10341013,111717,1737135,4,3.917343107,2,2.141795788
strain_sample_76-0.20,6,4.768495925,13313554,699851,43112,10254712,59646,2299302,4,4.159412376,2,2.312761962
strain_sample_76-0.25,6,5.185956057,13313554,457755,24569,9974340,35177,2846230,4,4.345034458,2,2.504960628
strain_sample_76-0.30,7,5.629928492,13313554,302133,14263,9405203,21970,3584185,5,4.533465253,2,2.638324989
strain_sample_76-0.35,7,6.025861765,13313554,222474,10012,8694236,16102,4380657,6,4.687755428,2,2.639796299
strain_sample_76-0.40,7,6.400210417,13313554,166788,7258,7911872,11951,5222867,6,4.824603078,2,2.628901347
strain_sample_76-0.45,7,6.756915847,13313554,126326,5440,7076069,9006,6102081,6,4.948471673,2,2.604930047
strain_sample_76-0.50,9,7.040490015,13313554,100278,4270,6353385,7072,6852750,6,5.043070111,2,2.546238688
strain_sample_76-0.55,9,7.364608729,13313554,75958,3243,5468070,5217,7764220,6,5.149384335,2,2.518880583
strain_sample_76-0.60,9,7.667660791,13313554,56646,2416,4587813,3785,8665212,6,5.25015078,2,2.461294584
strain_sample_76-0.65,9,7.946797977,13313554,41244,1734,3734126,2716,9535389,7,5.349156402,2,2.388807069
strain_sample_76-0.70,9,8.198956192,13313554,28894,1205,2929311,1851,10353418,7,5.45228622,2,2.334954079
strain_sample_76-0.75,9,8.391039237,13313554,20788,861,2285332,1332,11006033,7,5.538169946,2,2.311561562
strain_sample_76-0.80,9,8.589968313,13313554,13168,568,1576953,825,11722557,7,5.616939122,2,2.286060606
strain_sample_76-0.85,9,8.733665782,13313554,8057,366,1043324,504,12261639,7,5.67416929,2,2.208333333
strain_sample_76-0.90,9,8.831691673,13313554,4660,189,682461,295,12626107,7,5.781021919,2,2.169491525
strain_sample_76-0.95,9,8.905838666,13313554,2282,96,409337,140,12901775,7,5.990003347,2,1.992857143
strain_sample_76-1.00,9,8.95588999,13313554,854,39,226485,53,13086135,7,6.442673908,2,1.849056604
strain_sample_77-0.05,2,2.726290084,13314366,2581563,264757,9511000,485078,736490,2,3.030701609,1,1.738475049
strain_sample_77-0.10,2,3.309112653,13314366,1734516,157012,10280903,181711,1116792,3,3.279747995,1,1.567555074
strain_sample_77-0.15,3,3.826852063,13314366,1168772,94757,10502142,78534,1564262,3,3.499097994,1,1.52574681
strain_sample_77-0.20,4,4.330046883,13314366,756093,53595,10408838,32613,2115918,4,3.703745317,1,1.494680036
strain_sample_77-0.25,4,4.735318527,13314366,515004,32001,10124658,14716,2658817,4,3.860596279,1,1.403574341
strain_sample_77-0.30,5,5.179608702,13314366,355174,19510,9558195,7299,3392245,4,4.018613347,1,1.265104809
strain_sample_77-0.35,6,5.590965879,13314366,268287,14038,8848613,5123,4190793,4,4.147854472,1,1.233652157
strain_sample_77-0.40,6,5.990505669,13314366,205506,10443,8062454,3666,5041063,4,4.263049687,1,1.222858702
strain_sample_77-0.45,7,6.380061131,13314366,158146,7957,7219812,2554,5932036,4,4.368345325,1,1.233750979
strain_sample_77-0.50,9,6.696002649,13314366,126833,6358,6488154,1904,6695668,4,4.45017011,1,1.242647059
strain_sample_77-0.55,9,7.061952405,13314366,96891,4810,5591238,1327,7623140,4,4.542748493,1,1.236623964
strain_sample_77-0.60,9,7.409297071,13314366,72672,3674,4698120,937,8540934,4,4.632743523,1,1.254002134
strain_sample_77-0.65,9,7.732934937,13314366,53012,2677,3832341,623,9426763,5,4.723701779,1,1.252006421
strain_sample_77-0.70,9,8.028738807,13314366,37341,1902,3012219,420,10262906,5,4.819555617,1,1.276190476
strain_sample_77-0.75,9,8.256939835,13314366,26576,1344,2355129,291,10931042,5,4.901739565,1,1.237113402
strain_sample_77-0.80,9,8.496332908,13314366,16903,856,1628933,165,11667314,6,4.977365552,1,1.248484848
strain_sample_77-0.85,9,8.671043518,13314366,10356,525,1081994,97,12221223,6,5.038887461,1,1.340206186
strain_sample_77-0.90,9,8.791076796,13314366,6050,315,706965,47,12600826,6,5.142852899,1,1.29787234
strain_sample_77-0.95,9,8.882323424,13314366,2994,158,421525,18,12889402,6,5.34728901,1,1.555555556
strain_sample_77-1.00,9,8.943823536,13314366,1053,56,230271,4,13082537,6,5.793122017,1,2.5
strain_sample_78-0.05,2,2.886656979,13305548,3053034,228340,8785896,404328,1062275,2,3.194602008,2,1.930368414
strain_sample_78-0.10,2,3.57762589,13305548,2007955,132978,9544167,140952,1612443,2,3.440820765,1,1.775349055
strain_sample_78-0.15,4,4.184477182,13305548,1311117,79220,9718830,56204,2219366,3,3.663013552,1,1.814514981
strain_sample_78-0.20,4,4.76188384,13305548,811025,44303,9550860,20131,2923502,4,3.874841637,2,1.967910188
strain_sample_78-0.25,6,5.215553467,13305548,525407,26173,9193823,6961,3579303,4,4.042473735,2,2.269214193
strain_sample_78-0.30,6,5.69783086,13305548,340745,16243,8537296,2427,4425024,4,4.21445467,2,2.882159044
strain_sample_78-0.35,7,6.122943377,13305548,247810,12032,7763985,1709,5291958,4,4.358004427,2,3.066120538
strain_sample_78-0.40,7,6.515163675,13305548,184775,9060,6957959,1316,6161423,4,4.488398681,2,3.227203647
strain_sample_78-0.45,9,6.880168633,13305548,139408,7013,6132761,1030,7032269,5,4.606367018,2,3.422330097
strain_sample_78-0.50,9,7.164493338,13305548,110735,5738,5443413,865,7750441,5,4.697347969,2,3.572254335
strain_sample_78-0.55,9,7.482322562,13305548,83719,4420,4628635,691,8592430,6,4.800841933,2,3.661360347
strain_sample_78-0.60,9,7.772863771,13305548,62472,3357,3842096,537,9400376,6,4.897369561,2,3.837988827
strain_sample_78-0.65,9,8.035601916,13305548,45554,2482,3099796,409,10159710,6,4.993348272,2,3.973105134
strain_sample_78-0.70,9,8.269562817,13305548,31973,1746,2413205,304,10859983,6,5.092497736,2,4.046052632
strain_sample_78-0.75,9,8.445837481,13305548,22865,1248,1874459,210,11407949,6,5.176669642,5,4.357142857
strain_sample_78-0.80,9,8.627087588,13305548,14435,788,1289539,145,12001391,6,5.253538668,3,4.303448276
strain_sample_78-0.85,9,8.75824423,13305548,8846,498,851257,84,12445330,6,5.315229126,4,4.333333333
strain_sample_78-0.90,9,8.847246201,13305548,5131,299,554347,50,12745999,6,5.417278347,6,4.54
strain_sample_78-0.95,9,8.914248928,13305548,2472,150,331216,27,12971806,6,5.622720521,7,5
strain_sample_78-1.00,9,8.959233246,13305548,904,61,181841,7,13122765,7,6.061949725,7,4.714285714
strain_sample_79-0.05,2,2.792760893,13309322,3144725,351820,8928444,473809,762327,2,3.304679068,1,1.694809512
strain_sample_79-0.10,2,3.433424558,13309322,2153696,256065,9803806,193151,1158627,3,3.567361186,1,1.526344673
strain_sample_79-0.15,3,4.000548262,13309322,1474772,196129,10117737,93092,1623657,3,3.804572999,1,1.476249302
strain_sample_79-0.20,4,4.545376692,13309322,971325,151263,10095135,46405,2196365,4,4.02779002,1,1.437021873
strain_sample_79-0.25,6,4.97717194,13309322,672403,123316,9854979,26774,2755048,4,4.201826508,1,1.396055875
strain_sample_79-0.30,7,5.443862129,13309322,466015,100956,9314764,16597,3511831,4,4.382754195,1,1.342351027
strain_sample_79-0.35,7,5.864926102,13309322,350985,84885,8620084,12362,4325782,5,4.536904513,1,1.348729979
strain_sample_79-0.40,7,6.264942196,13309322,269679,70830,7843031,9423,5187061,6,4.677347444,1,1.363790725
strain_sample_79-0.45,7,6.645098375,13309322,208581,58485,7011245,7138,6082215,6,4.805226176,1,1.388904455
strain_sample_79-0.50,9,6.947292732,13309322,168931,49504,6289900,5698,6844643,6,4.905107394,1,1.401193401
strain_sample_79-0.55,9,7.290834725,13309322,130250,39571,5409909,4341,7764651,6,5.017926919,1,1.414651002
strain_sample_79-0.60,9,7.610905274,13309322,98944,30887,4534252,3207,8672775,6,5.124351051,1,1.440286872
strain_sample_79-0.65,9,7.904518352,13309322,73150,23393,3688784,2380,9544868,6,5.230789875,1,1.451260504
strain_sample_79-0.70,9,8.168385737,13309322,52176,16979,2893924,1679,10361416,7,5.341999652,1,1.458010721
strain_sample_79-0.75,9,8.368715025,13309322,37741,12431,2258282,1217,11011953,7,5.433955547,1,1.463434675
strain_sample_79-0.80,9,8.575638714,13309322,23935,7959,1558891,768,11725630,7,5.518831657,1,1.46875
strain_sample_79-0.85,9,8.724814006,13309322,14757,4915,1032982,468,12261069,7,5.586386791,1,1.467948718
strain_sample_79-0.90,9,8.826332175,13309322,8734,2913,674821,259,12625459,7,5.694164823,1,1.478764479
strain_sample_79-0.95,9,8.90314563,13309322,4489,1509,404160,135,12900506,7,5.912989905,1,1.451851852
strain_sample_79-1.00,9,8.954864042,13309322,1742,560,223519,48,13083980,7,6.384191053,1,1.333333333
strain_sample_8-0.05,2,2.73662572,13313726,2865038,497968,9087183,520361,841142,2,3.075599116,1,1.760041587
strain_sample_8-0.10,2,3.33136246,13313726,2012019,304915,9846425,203346,1251933,3,3.328846561,1,1.515569522
strain_sample_8-0.15,3,3.861893883,13313726,1422482,189545,10080617,92109,1718506,3,3.553177846,1,1.42559359
strain_sample_8-0.20,4,4.379528315,13313726,975996,112178,10011025,39693,2287001,4,3.762845663,1,1.380344141
strain_sample_8-0.25,4,4.796753666,13313726,704706,69940,9749304,18290,2841414,4,3.924930539,1,1.338928376
strain_sample_8-0.30,6,5.256979,13313726,505545,44166,9210273,9490,3588406,4,4.091322809,1,1.266174921
strain_sample_8-0.35,6,5.681637432,13313726,385882,31808,8524284,7067,4396474,4,4.231035123,1,1.242677232
strain_sample_8-0.40,7,6.089875667,13313726,296151,23546,7763358,5569,5248627,4,4.358203241,1,1.223199856
strain_sample_8-0.45,7,6.483442877,13313726,227001,17812,6946306,4415,6135975,4,4.47567081,1,1.215628539
strain_sample_8-0.50,9,6.798966495,13313726,181669,14260,6236116,3636,6892281,4,4.567656375,1,1.20929593
strain_sample_8-0.55,9,7.160438257,13313726,137679,10745,5370431,2856,7802743,4,4.674456482,1,1.199929972
strain_sample_8-0.60,9,7.499930373,13313726,102974,8099,4505093,2206,8703436,5,4.776440797,1,1.192656392
strain_sample_8-0.65,9,7.812583795,13313726,74969,5890,3669646,1645,9567443,5,4.8793464,1,1.174468085
strain_sample_8-0.70,9,8.095365415,13313726,52889,4150,2879897,1182,10379740,6,4.986379027,1,1.181895093
strain_sample_8-0.75,9,8.310870751,13313726,37921,2961,2249058,853,11025882,6,5.075277739,1,1.19109027
strain_sample_8-0.80,9,8.534846969,13313726,23985,1907,1554127,510,11735091,6,5.15664743,1,1.162745098
strain_sample_8-0.85,9,8.697784527,13313726,14769,1172,1030664,316,12267970,6,5.227465983,1,1.158227848
strain_sample_8-0.90,9,8.809194361,13313726,8797,711,672302,192,12632430,6,5.341455179,1,1.114583333
strain_sample_8-0.95,9,8.89326474,13313726,4424,354,400934,100,12908261,6,5.556944535,1,1.1
strain_sample_8-1.00,9,8.94958684,13313726,1702,138,218770,37,13093209,7,6.003359693,1,1.054054054
strain_sample_80-0.05,2,2.9583937,13310316,2922154,189144,9084137,379637,924387,2,3.33468925,2,2.014790445
strain_sample_80-0.10,2,3.650169838,13310316,1875792,105698,9861539,134495,1438489,2,3.588921973,1,1.830625674
strain_sample_80-0.15,4,4.257352267,13310316,1190801,60533,10040518,55787,2023207,3,3.820219236,1,1.80748203
strain_sample_80-0.20,5,4.837068106,13310316,708622,31443,9860175,21853,2719661,4,4.043119316,1,1.832563035
strain_sample_80-0.25,6,5.291953399,13310316,438841,17151,9484604,9134,3377736,4,4.21961307,1,1.815195971
strain_sample_80-0.30,7,5.773639484,13310316,271548,9511,8804326,4414,4230025,4,4.403640892,1,1.727231536
strain_sample_80-0.35,7,6.197400573,13310316,192427,6579,8001730,3339,5112818,5,4.55754718,1,1.712488769
strain_sample_80-0.40,7,6.588331937,13310316,140922,4790,7161861,2619,6004911,6,4.697672574,2,1.709049255
strain_sample_80-0.45,9,6.950878627,13310316,104915,3562,6302088,2029,6901278,6,4.824326319,2,1.7279448
strain_sample_80-0.50,9,7.231603217,13310316,82775,2851,5585723,1641,7640172,6,4.921558946,2,1.746496039
strain_sample_80-0.55,9,7.543480936,13310316,62301,2157,4739313,1250,8507450,6,5.029596062,2,1.7736
strain_sample_80-0.60,9,7.827229121,13310316,46340,1615,3926045,956,9336971,6,5.131990336,2,1.770920502
strain_sample_80-0.65,9,8.081762371,13310316,33789,1185,3160650,699,10115175,6,5.230862323,2,1.836909871
strain_sample_80-0.70,9,8.306990007,13310316,23836,857,2455836,485,10830154,6,5.33274331,2,1.830927835
strain_sample_80-0.75,9,8.475975251,13310316,17112,601,1903628,353,11389222,6,5.418197253,2,1.898016997
strain_sample_80-0.80,9,8.648599628,13310316,10829,381,1306374,247,11992865,6,5.495617641,2,1.894736842
strain_sample_80-0.85,9,8.77266971,13310316,6535,231,860398,157,12443223,6,5.552861583,2,1.917197452
strain_sample_80-0.90,9,8.856694462,13310316,3780,133,559700,95,12746741,7,5.654012864,2,1.915789474
strain_sample_80-0.95,9,8.919873352,13310316,1864,67,333727,47,12974677,7,5.855501653,2,1.957446809
strain_sample_80-1.00,9,8.962125918,13310316,646,27,184432,16,13125220,7,6.298782207,2,2.0625
strain_sample_81-0.05,2,2.68698123,13313716,2572260,220265,9502372,478723,759815,3,2.930350653,2,2.266809825
strain_sample_81-0.10,3,3.180034259,13313716,1840307,130971,10086504,245402,1140538,3,3.125306053,2,2.205092053
strain_sample_81-0.15,3,3.643079212,13313716,1317556,78279,10248654,150324,1595680,3,3.296413461,3,2.29160347
strain_sample_81-0.20,3,4.113345741,13313716,914912,43496,10138731,96886,2161051,3,3.458340102,3,2.395124167
strain_sample_81-0.25,3,4.504299326,13313716,664351,25046,9860567,69254,2716881,3,3.581977892,3,2.494195281
strain_sample_81-0.30,4,4.94977548,13313716,479167,14395,9311414,50354,3469681,3,3.706807688,3,2.566926163
strain_sample_81-0.35,6,5.375115633,13313716,366947,10106,8614999,39283,4289000,3,3.810589299,3,2.600539674
strain_sample_81-0.40,7,5.794843378,13313716,282746,7346,7838923,30598,5157795,3,3.905819588,3,2.628897314
strain_sample_81-0.45,7,6.208749308,13313716,218552,5477,7003612,23861,6063890,3,3.996399287,3,2.643476803
strain_sample_81-0.50,9,6.546833807,13313716,175259,4415,6277478,19166,6837752,3,4.06777913,3,2.659657727
strain_sample_81-0.55,9,6.939598081,13313716,133842,3404,5391341,14558,7769991,3,4.15241644,3,2.676878692
strain_sample_81-0.60,9,7.314056346,13313716,100280,2593,4509238,10893,8689515,3,4.23758604,3,2.684292665
strain_sample_81-0.65,9,7.662969828,13313716,72931,1927,3658344,7857,9571097,3,4.327133534,3,2.698867252
strain_sample_81-0.70,9,7.981642466,13313716,51114,1360,2856044,5488,10397715,3,4.426009193,3,2.699344023
strain_sample_81-0.75,9,8.226380148,13313716,36451,986,2218220,3897,11052172,3,4.515699074,3,2.705414421
strain_sample_81-0.80,9,8.480126285,13313716,23014,634,1520993,2455,11765003,4,4.595731867,3,2.70101833
strain_sample_81-0.85,9,8.661988884,13313716,13998,389,1003101,1452,12293663,4,4.648431215,3,2.705922865
strain_sample_81-0.90,9,8.785184918,13313716,8281,223,654410,804,12649155,4,4.751319509,3,2.682835821
strain_sample_81-0.95,9,8.879143133,13313716,4046,107,391824,388,12916574,5,4.992672731,3,2.62628866
strain_sample_81-1.00,9,8.944567843,13313716,1503,34,216396,119,13094545,7,5.655598994,3,2.56302521
strain_sample_82-0.05,2,2.824253163,13305184,3253261,304640,8700426,443229,907840,2,3.29010499,1,1.754129355
strain_sample_82-0.10,2,3.471782126,13305184,2261953,181545,9544073,163777,1334633,3,3.553188141,1,1.602080878
strain_sample_82-0.15,4,4.039165862,13305184,1571269,110117,9851243,69329,1812188,3,3.787504176,1,1.588570439
strain_sample_82-0.20,4,4.579081582,13305184,1052805,62397,9840736,28785,2381262,4,4.007193161,1,1.600521105
strain_sample_82-0.25,6,5.004329591,13305184,739521,36633,9620743,13008,2929980,4,4.175937763,1,1.590867159
strain_sample_82-0.30,6,5.462036527,13305184,518057,21512,9107896,6604,3670238,4,4.348963581,1,1.491520291
strain_sample_82-0.35,7,5.873572962,13305184,392313,14961,8442269,4687,4463318,5,4.495088702,1,1.490505654
strain_sample_82-0.40,7,6.262422977,13305184,300916,10915,7705083,3427,5292914,6,4.627557808,1,1.503063904
strain_sample_82-0.45,7,6.634418509,13305184,232035,8223,6907389,2562,6160188,6,4.748458788,1,1.532006245
strain_sample_82-0.50,9,6.931829654,13305184,186447,6548,6212136,2066,6901442,6,4.842980579,1,1.548886738
strain_sample_82-0.55,9,7.271694852,13305184,142567,4989,5358937,1530,7799093,6,4.950518918,1,1.548366013
strain_sample_82-0.60,9,7.590796565,13305184,107265,3722,4505255,1132,8688680,6,5.054401138,1,1.582155477
strain_sample_82-0.65,9,7.884188975,13305184,78827,2753,3676606,822,9546233,6,5.156641479,1,1.563260341
strain_sample_82-0.70,9,8.150184319,13305184,55587,1957,2891915,571,10354623,6,5.264610474,1,1.570928196
strain_sample_82-0.75,9,8.35351702,13305184,39831,1385,2260237,395,11002424,6,5.354287626,1,1.602531646
strain_sample_82-0.80,9,8.563876531,13305184,25173,861,1564210,269,11713775,6,5.436427334,1,1.676579926
strain_sample_82-0.85,9,8.716421584,13305184,15439,560,1037411,177,12250963,7,5.498190206,1,1.677966102
strain_sample_82-0.90,9,8.820581061,13305184,9009,322,679515,92,12615751,7,5.607209554,1,1.72826087
strain_sample_82-0.95,9,8.899644454,13305184,4311,168,408117,45,12891997,7,5.824153368,1,1.6
strain_sample_82-1.00,9,8.95284928,13305184,1495,54,225643,15,13077210,7,6.279813688,2,2.133333333
strain_sample_83-0.05,2,2.774499559,13307566,3675991,524593,8183935,387797,1059664,2,3.257115801,1,1.875272372
