Sample name	Number of taxa
plant_sample_19-kraken2_refseqV205-0.10	1164
strain_sample_68-kraken2_refseqV205-0.95	14
plant_sample_19-kraken2_refseqV205-0.35	194
plant_sample_19-kraken2_refseqV205-0.25	271
plant_sample_19-kraken2_refseqV205-0.40	178
plant_sample_19-kraken2_refseqV205-0.20	342
plant_sample_19-kraken2_refseqV205-0.15	588
plant_sample_19-kraken2_refseqV205-0.30	221
plant_sample_19-kraken2_refseqV205-0.05	2911
plant_sample_19-kraken2_refseqV205-0.00	6424
plant_sample_19-kraken2_refseqV205-0.50	144
plant_sample_19-kraken2_refseqV205-0.45	156
plant_sample_19-kraken2_refseqV205-0.55	131
plant_sample_19-kraken2_refseqV205-0.80	90
plant_sample_19-kraken2_refseqV205-0.60	120
plant_sample_19-kraken2_refseqV205-0.65	113
plant_sample_19-kraken2_refseqV205-0.85	86
plant_sample_19-kraken2_refseqV205-0.95	72
plant_sample_19-kraken2_refseqV205-0.90	77
plant_sample_19-kraken2_refseqV205-0.75	96
plant_sample_19-kraken2_refseqV205-1.00	64
plant_sample_19-kraken2_refseqV205-0.70	102
mouse_sample_14-kraken2_refseqV205-0.10	516
mouse_sample_14-kraken2_refseqV205-0.30	136
mouse_sample_14-kraken2_refseqV205-0.20	221
mouse_sample_14-kraken2_refseqV205-0.15	320
mouse_sample_14-kraken2_refseqV205-0.40	119
mouse_sample_14-kraken2_refseqV205-0.45	114
mouse_sample_14-kraken2_refseqV205-0.25	171
mouse_sample_14-kraken2_refseqV205-0.50	111
mouse_sample_14-kraken2_refseqV205-0.35	128
mouse_sample_14-kraken2_refseqV205-0.05	1909
mouse_sample_14-kraken2_refseqV205-0.55	105
mouse_sample_14-kraken2_refseqV205-0.00	5470
mouse_sample_14-kraken2_refseqV205-0.80	88
mouse_sample_14-kraken2_refseqV205-0.95	78
mouse_sample_14-kraken2_refseqV205-1.00	75
mouse_sample_14-kraken2_refseqV205-0.85	84
mouse_sample_14-kraken2_refseqV205-0.70	95
mouse_sample_14-kraken2_refseqV205-0.65	98
mouse_sample_14-kraken2_refseqV205-0.90	82
mouse_sample_14-kraken2_refseqV205-0.75	91
strain_sample_31-kraken2_refseqV205-0.10	520
mouse_sample_14-kraken2_refseqV205-0.60	103
strain_sample_31-kraken2_refseqV205-0.00	4721
strain_sample_31-kraken2_refseqV205-0.05	1613
strain_sample_31-kraken2_refseqV205-0.30	50
strain_sample_31-kraken2_refseqV205-0.25	106
strain_sample_31-kraken2_refseqV205-0.20	197
strain_sample_31-kraken2_refseqV205-0.15	318
strain_sample_31-kraken2_refseqV205-0.45	37
strain_sample_31-kraken2_refseqV205-0.40	41
strain_sample_31-kraken2_refseqV205-0.65	29
strain_sample_31-kraken2_refseqV205-0.60	29
strain_sample_31-kraken2_refseqV205-0.50	33
strain_sample_31-kraken2_refseqV205-0.35	42
strain_sample_31-kraken2_refseqV205-0.55	31
strain_sample_31-kraken2_refseqV205-0.70	25
strain_sample_31-kraken2_refseqV205-0.90	16
strain_sample_31-kraken2_refseqV205-0.80	20
strain_sample_31-kraken2_refseqV205-0.85	16
strain_sample_31-kraken2_refseqV205-0.75	21
strain_sample_43-kraken2_refseqV205-0.15	327
strain_sample_43-kraken2_refseqV205-0.20	212
strain_sample_31-kraken2_refseqV205-0.95	16
strain_sample_31-kraken2_refseqV205-1.00	15
strain_sample_43-kraken2_refseqV205-0.25	119
strain_sample_43-kraken2_refseqV205-0.05	1632
strain_sample_43-kraken2_refseqV205-0.10	517
strain_sample_43-kraken2_refseqV205-0.00	4813
strain_sample_43-kraken2_refseqV205-0.30	46
strain_sample_43-kraken2_refseqV205-0.65	23
strain_sample_43-kraken2_refseqV205-0.50	28
strain_sample_43-kraken2_refseqV205-0.60	27
strain_sample_43-kraken2_refseqV205-0.45	32
strain_sample_43-kraken2_refseqV205-0.85	15
strain_sample_43-kraken2_refseqV205-0.80	17
strain_sample_43-kraken2_refseqV205-0.70	21
strain_sample_43-kraken2_refseqV205-0.40	39
strain_sample_43-kraken2_refseqV205-0.55	27
strain_sample_43-kraken2_refseqV205-0.75	19
strain_sample_43-kraken2_refseqV205-0.35	42
strain_sample_43-kraken2_refseqV205-1.00	13
strain_sample_43-kraken2_refseqV205-0.95	15
strain_sample_43-kraken2_refseqV205-0.90	15
strain_sample_74-kraken2_refseqV205-0.25	115
strain_sample_74-kraken2_refseqV205-0.40	40
strain_sample_74-kraken2_refseqV205-0.35	46
strain_sample_74-kraken2_refseqV205-0.20	194
strain_sample_74-kraken2_refseqV205-0.15	311
strain_sample_74-kraken2_refseqV205-0.30	55
strain_sample_74-kraken2_refseqV205-0.10	508
strain_sample_74-kraken2_refseqV205-0.05	1616
strain_sample_74-kraken2_refseqV205-0.00	4779
strain_sample_74-kraken2_refseqV205-0.75	29
strain_sample_74-kraken2_refseqV205-0.80	25
strain_sample_74-kraken2_refseqV205-0.90	20
strain_sample_74-kraken2_refseqV205-0.85	21
strain_sample_74-kraken2_refseqV205-0.70	30
strain_sample_74-kraken2_refseqV205-0.55	33
strain_sample_74-kraken2_refseqV205-0.50	35
strain_sample_74-kraken2_refseqV205-0.60	32
strain_sample_74-kraken2_refseqV205-0.65	32
strain_sample_74-kraken2_refseqV205-0.45	37
strain_sample_74-kraken2_refseqV205-1.00	15
strain_sample_74-kraken2_refseqV205-0.95	19
marine_sample_7-kraken2_refseqV205-0.15	629
marine_sample_7-kraken2_refseqV205-0.20	426
marine_sample_7-kraken2_refseqV205-0.40	261
marine_sample_7-kraken2_refseqV205-0.10	1088
marine_sample_7-kraken2_refseqV205-0.30	303
marine_sample_7-kraken2_refseqV205-0.35	281
marine_sample_7-kraken2_refseqV205-0.25	343
marine_sample_7-kraken2_refseqV205-0.45	253
marine_sample_7-kraken2_refseqV205-0.50	244
marine_sample_7-kraken2_refseqV205-0.05	2803
marine_sample_7-kraken2_refseqV205-0.55	235
marine_sample_7-kraken2_refseqV205-0.00	5374
marine_sample_7-kraken2_refseqV205-0.70	220
marine_sample_7-kraken2_refseqV205-0.65	229
marine_sample_7-kraken2_refseqV205-0.80	215
marine_sample_7-kraken2_refseqV205-0.60	233
marine_sample_7-kraken2_refseqV205-0.75	217
marine_sample_7-kraken2_refseqV205-0.85	214
marine_sample_7-kraken2_refseqV205-1.00	205
marine_sample_7-kraken2_refseqV205-0.90	210
marine_sample_7-kraken2_refseqV205-0.95	209
strain_sample_90-kraken2_refseqV205-0.10	511
strain_sample_90-kraken2_refseqV205-0.05	1586
strain_sample_90-kraken2_refseqV205-0.00	4722
strain_sample_90-kraken2_refseqV205-0.25	113
strain_sample_90-kraken2_refseqV205-0.20	191
strain_sample_90-kraken2_refseqV205-0.30	49
strain_sample_90-kraken2_refseqV205-0.35	42
strain_sample_90-kraken2_refseqV205-0.45	36
strain_sample_90-kraken2_refseqV205-0.50	34
strain_sample_90-kraken2_refseqV205-0.65	27
strain_sample_90-kraken2_refseqV205-0.70	24
strain_sample_90-kraken2_refseqV205-0.15	307
strain_sample_90-kraken2_refseqV205-0.60	30
strain_sample_90-kraken2_refseqV205-0.40	37
strain_sample_90-kraken2_refseqV205-0.55	32
strain_sample_90-kraken2_refseqV205-0.90	19
strain_sample_90-kraken2_refseqV205-0.95	15
strain_sample_90-kraken2_refseqV205-0.75	23
strain_sample_90-kraken2_refseqV205-0.80	21
strain_sample_90-kraken2_refseqV205-0.85	20
strain_sample_90-kraken2_refseqV205-1.00	14
marine_sample_8-kraken2_refseqV205-0.20	451
marine_sample_8-kraken2_refseqV205-0.25	362
marine_sample_8-kraken2_refseqV205-0.15	668
marine_sample_8-kraken2_refseqV205-0.05	2722
marine_sample_8-kraken2_refseqV205-0.10	1117
marine_sample_8-kraken2_refseqV205-0.00	5314
marine_sample_8-kraken2_refseqV205-0.45	272
marine_sample_8-kraken2_refseqV205-0.55	259
marine_sample_8-kraken2_refseqV205-0.50	266
marine_sample_8-kraken2_refseqV205-0.80	242
marine_sample_8-kraken2_refseqV205-0.85	240
marine_sample_8-kraken2_refseqV205-0.70	244
marine_sample_8-kraken2_refseqV205-0.75	242
marine_sample_8-kraken2_refseqV205-0.40	282
marine_sample_8-kraken2_refseqV205-0.35	294
marine_sample_8-kraken2_refseqV205-0.65	246
marine_sample_8-kraken2_refseqV205-0.30	317
marine_sample_8-kraken2_refseqV205-0.60	253
marine_sample_8-kraken2_refseqV205-0.95	234
marine_sample_8-kraken2_refseqV205-0.90	238
marine_sample_8-kraken2_refseqV205-1.00	231
mouse_sample_30-kraken2_refseqV205-0.20	227
mouse_sample_30-kraken2_refseqV205-0.25	173
mouse_sample_30-kraken2_refseqV205-0.10	510
mouse_sample_30-kraken2_refseqV205-0.30	143
mouse_sample_30-kraken2_refseqV205-0.15	320
mouse_sample_30-kraken2_refseqV205-0.40	123
mouse_sample_30-kraken2_refseqV205-0.35	132
mouse_sample_30-kraken2_refseqV205-0.05	1912
mouse_sample_30-kraken2_refseqV205-0.00	5248
mouse_sample_30-kraken2_refseqV205-0.50	114
mouse_sample_30-kraken2_refseqV205-0.55	110
mouse_sample_30-kraken2_refseqV205-0.45	117
mouse_sample_30-kraken2_refseqV205-0.65	105
mouse_sample_30-kraken2_refseqV205-1.00	83
mouse_sample_30-kraken2_refseqV205-0.70	103
mouse_sample_30-kraken2_refseqV205-0.80	95
mouse_sample_30-kraken2_refseqV205-0.60	107
mouse_sample_30-kraken2_refseqV205-0.95	87
mouse_sample_30-kraken2_refseqV205-0.85	94
mouse_sample_30-kraken2_refseqV205-0.75	99
mouse_sample_30-kraken2_refseqV205-0.90	90
plant_sample_2-kraken2_refseqV205-0.20	321
plant_sample_2-kraken2_refseqV205-0.15	564
plant_sample_2-kraken2_refseqV205-0.25	237
plant_sample_2-kraken2_refseqV205-0.35	162
plant_sample_2-kraken2_refseqV205-0.55	113
plant_sample_2-kraken2_refseqV205-0.50	120
plant_sample_2-kraken2_refseqV205-0.40	142
plant_sample_2-kraken2_refseqV205-0.45	127
plant_sample_2-kraken2_refseqV205-0.30	186
plant_sample_2-kraken2_refseqV205-0.10	1127
plant_sample_2-kraken2_refseqV205-0.05	2944
plant_sample_2-kraken2_refseqV205-0.00	6597
plant_sample_2-kraken2_refseqV205-0.70	77
plant_sample_2-kraken2_refseqV205-0.75	75
plant_sample_2-kraken2_refseqV205-1.00	50
strain_sample_67-kraken2_refseqV205-0.10	501
strain_sample_67-kraken2_refseqV205-0.05	1582
plant_sample_2-kraken2_refseqV205-0.65	90
plant_sample_2-kraken2_refseqV205-0.90	56
plant_sample_2-kraken2_refseqV205-0.95	51
plant_sample_2-kraken2_refseqV205-0.80	74
plant_sample_2-kraken2_refseqV205-0.85	65
plant_sample_2-kraken2_refseqV205-0.60	97
strain_sample_67-kraken2_refseqV205-0.00	4699
strain_sample_67-kraken2_refseqV205-0.25	93
strain_sample_67-kraken2_refseqV205-0.15	289
strain_sample_67-kraken2_refseqV205-0.20	171
strain_sample_67-kraken2_refseqV205-0.55	22
strain_sample_67-kraken2_refseqV205-0.70	19
strain_sample_67-kraken2_refseqV205-0.60	20
strain_sample_67-kraken2_refseqV205-0.65	20
strain_sample_67-kraken2_refseqV205-0.40	26
strain_sample_67-kraken2_refseqV205-0.50	23
strain_sample_67-kraken2_refseqV205-0.30	35
strain_sample_67-kraken2_refseqV205-0.35	30
strain_sample_67-kraken2_refseqV205-0.45	25
strain_sample_67-kraken2_refseqV205-0.80	18
strain_sample_67-kraken2_refseqV205-0.95	15
strain_sample_15-kraken2_refseqV205-0.10	527
strain_sample_67-kraken2_refseqV205-0.75	19
strain_sample_67-kraken2_refseqV205-0.90	17
strain_sample_67-kraken2_refseqV205-0.85	18
strain_sample_15-kraken2_refseqV205-0.20	197
strain_sample_15-kraken2_refseqV205-0.25	112
strain_sample_15-kraken2_refseqV205-0.05	1650
strain_sample_67-kraken2_refseqV205-1.00	15
strain_sample_15-kraken2_refseqV205-0.15	307
