Sample name,Proportion classified,Precision taxa,Recall taxa,F1 score taxa,L1 distance,Aitchisons distance,Robust Aitchisons distance,Weighted unifrac distance relative abundance,Unweighted unifrac distance relative abundance,Bray-Curtis dissimilarity relative abundance,Simpson's diversity,Shannon diversity,Faith's phylogenetic diversity,Chao1 richness,McIntosh's evenness,Pielou evenness,Simpson's evenness
ABRF_MGRG_Normal-kraken2_refseqV205-0.20,1.0000000000000016,0.01006036217303823,1.0,0.0199203187250996,137.22137186288717,66.91721253186694,5.1459379347936185,894.5,0.12307692307692307,0.6861068593144352,0.24802651712207324,0.9421736916255125,28.5,497.0,0.2186353272136232,0.10518733483817493,0.0026757225891890658
ABRF_MGRG_Normal-kraken2_refseqV205-0.25,1.0000000000000009,0.01831501831501832,1.0,0.03597122302158274,137.55804887891605,55.55945725544656,5.565602261180482,894.5,0.12307692307692307,0.6877902443945808,0.2397031989477215,0.8943366210869601,28.5,273.0,0.5046331431260782,0.11051074504199276,0.004817860154000296
ABRF_MGRG_Normal-kraken2_refseqV205-0.30,0.9999999999999994,0.03311258278145696,1.0,0.06410256410256411,137.58700259660324,43.03712418592515,5.676927605814968,896.0,0.12307692307692307,0.6879350129830164,0.23691105288097136,0.8762416013208914,28.5,151.0,1.6969328014169074,0.12105451862347692,0.008678564381379242
ABRF_MGRG_Normal-kraken2_refseqV205-0.35,1.000000000000001,0.052083333333333336,1.0,0.099009900990099,137.59427398882212,32.3413389659829,5.861748386282977,896.0,0.12307692307692307,0.6879713699441102,0.2321794497768235,0.8437698906533462,28.5,96.0,7.999065311142978,0.1281358687404735,0.013566537993335728
ABRF_MGRG_Normal-kraken2_refseqV205-0.40,1.0000000000000002,0.06329113924050632,1.0,0.11904761904761907,137.59485086544663,29.12314622873921,5.864251418977448,896.0,0.12307692307692307,0.6879742543272327,0.23072400004419336,0.8338883435601763,28.5,79.0,3.6997547287076222,0.132283843120863,0.01645472866543146
ABRF_MGRG_Normal-kraken2_refseqV205-0.45,1.0000000000000009,0.07462686567164177,1.0,0.13888888888888887,137.64295572440741,27.251484051493698,6.000858999278147,896.0,0.12307692307692307,0.6882147786220368,0.2260908458103923,0.8058807216825633,28.5,67.0,2.5165721662610943,0.13285012738524346,0.01928569141937252
ABRF_MGRG_Normal-kraken2_refseqV205-0.50,1.0000000000000002,0.0847457627118644,1.0,0.15625,137.86496656962052,25.189337499281148,6.054674612419605,897.5,0.12307692307692307,0.6893248328481025,0.22020089721612116,0.7768939998990515,28.5,59.0,2.068793672666561,0.13206546672644534,0.021735280897175302
ABRF_MGRG_Normal-kraken2_refseqV205-0.55,1.0000000000000004,0.10416666666666667,1.0,0.18867924528301885,138.21774438142023,21.65803351187562,6.039865797453046,897.5,0.12307692307692307,0.6910887219071011,0.21581282106947608,0.7596859432380354,28.5,48.0,1.6570315107528533,0.13602346356666514,0.02656678646767201
ABRF_MGRG_Normal-kraken2_refseqV205-0.60,1.0000000000000009,0.12195121951219512,1.0,0.21739130434782605,138.54226575779305,18.862277779327872,6.081335501829658,897.5,0.12307692307692307,0.6927113287889649,0.21115336642308014,0.73924920064897,28.5,41.0,1.472128079093417,0.1379826458075917,0.030918866690024038
ABRF_MGRG_Normal-kraken2_refseqV205-0.65,1.0,0.1388888888888889,1.0,0.2439024390243903,139.02819359481614,18.10170849131398,6.183070316339369,897.5,0.12307692307692307,0.6951409679740806,0.20738594443686587,0.7282173877313941,28.5,36.0,1.36403679369779,0.1408564703604472,0.03504577995155827
ABRF_MGRG_Normal-kraken2_refseqV205-0.70,1.0,0.14285714285714285,1.0,0.25,139.62993349582055,17.8220292596153,6.107668172512372,899.0,0.12307692307692307,0.6981496674791025,0.2012366199093223,0.7080940633480726,28.5,35.0,1.3488908631060634,0.138049325999137,0.035769577428781306
ABRF_MGRG_Normal-kraken2_refseqV205-0.75,1.0000000000000002,0.14705882352941174,1.0,0.25641025641025644,140.50781356545724,17.42756124112943,6.152930631934824,909.5,0.12307692307692307,0.7025390678272865,0.1931165645166265,0.6831577434716289,28.5,34.0,1.3357959455822244,0.1342826011292753,0.0364510701452966
ABRF_MGRG_Normal-kraken2_refseqV205-0.80,0.9999999999999996,0.16129032258064516,1.0,0.2777777777777777,141.2941896960043,16.394029939879132,6.396193227846565,911.0,0.12307692307692307,0.7064709484800216,0.18571201956608907,0.6580304385331054,28.5,31.0,1.2851847172575763,0.13282284296112593,0.03961505670136458
ABRF_MGRG_Normal-kraken2_refseqV205-0.85,1.0,0.1851851851851852,1.0,0.3125,142.1236949260282,15.048301778066113,6.591273712087054,923.5,0.12307692307692307,0.7106184746301406,0.17701318549465872,0.6246459459454033,28.5,27.0,1.2230272838389311,0.13136923758158106,0.045003196143911815
ABRF_MGRG_Normal-kraken2_refseqV205-0.90,1.0000000000000002,0.21739130434782608,1.0,0.3571428571428571,142.86690348757068,14.646890017807822,6.59819784728012,923.5,0.12307692307692307,0.7143345174378533,0.17008524028199326,0.6003173098239565,28.5,23.0,1.1658383687545535,0.13270898368488934,0.05238882711802657
ABRF_MGRG_Normal-kraken2_refseqV205-0.95,1.0000000000000002,0.3333333333333333,1.0,0.5,141.59630516002116,12.381390531172714,6.733157413954536,909.0,0.2153846153846154,0.7079815258001056,0.18078667602201026,0.6165581307451302,25.5,15.0,1.0514518745547554,0.1578130013259555,0.08137888473656935
ABRF_MGRG_Normal-kraken2_refseqV205-1.00,1.0000000000000002,0.3333333333333333,1.0,0.5,129.67177391786672,11.670529935887268,6.221206034415713,835.5,0.2153846153846154,0.6483588695893335,0.2740091934585533,0.8001234390850411,25.5,15.0,0.9898205282744872,0.20479801507224385,0.09182852739452793
BioPool-kraken2_refseqV205-0.00,0.9999999999999956,0.004672897196261682,1.0,0.009302325581395349,64.61973610143849,117.43142636565678,3.494348187065329,137.83333333333334,0.3471074380165289,0.3230986805071914,0.8644384942657531,3.508439597551225,42.5,2140.0,0.018052579867437142,0.3171214235569549,0.003447067934921271
BioPool-kraken2_refseqV205-0.05,0.9999999999999984,0.013717421124828532,1.0,0.027063599458728008,55.14848625982343,76.17275319058756,3.3549733404544217,170.3125,0.3247863247863248,0.27574243129911713,0.8692293246013391,3.248145479888983,40.5,729.0,0.05753009264926104,0.34155860453176656,0.010489676743666184
BioPool-kraken2_refseqV205-0.10,0.9999999999999984,0.03663003663003663,1.0,0.0706713780918728,52.42243070773943,53.83555836150031,3.035707581336057,144.92857142857144,0.3247863247863248,0.2621121535386974,0.8672763376985038,3.182024258268459,40.5,273.0,0.21084260210141967,0.39319408736226796,0.02759872353946013
BioPool-kraken2_refseqV205-0.15,1.0000000000000002,0.05988023952095808,1.0,0.11299435028248588,50.883677390766934,43.18060087099222,3.070504662395217,144.92857142857144,0.3247863247863248,0.25441838695383456,0.8649467398186939,3.147725890395026,40.5,167.0,0.5464963393871229,0.42630714418010895,0.044338240661921186
BioPool-kraken2_refseqV205-0.20,1.0000000000000009,0.08771929824561403,1.0,0.16129032258064516,54.398443364136064,35.36123750747042,3.1810758631599434,147.5,0.3247863247863248,0.2719922168206804,0.8558373575090836,3.0697784863242,40.5,114.0,2.2610065110344806,0.449265022554216,0.06084745446528644
BioPool-kraken2_refseqV205-0.25,0.9999999999999994,0.12345679012345677,1.0,0.21978021978021972,61.72337276633751,32.63243810034731,3.3560071814381276,168.5,0.3247863247863248,0.30861686383168724,0.8439036630166454,3.0099107910731884,40.5,81.0,1.803332199148719,0.4747605684209692,0.07909012633436859
BioPool-kraken2_refseqV205-0.30,0.9999999999999996,0.1724137931034483,1.0,0.29411764705882354,70.24687428327351,24.44845773990519,4.1410053901494965,185.66666666666669,0.3418803418803419,0.3512343714163677,0.8265650914173548,2.9067742300615818,39.5,58.0,0.9539086999727824,0.4962075214104172,0.09941123993575353
BioPool-kraken2_refseqV205-0.35,1.0000000000000002,0.2,1.0,0.33333333333333337,76.3717532988467,22.57266760311812,4.259880927419475,197.2,0.3636363636363637,0.3818587664942335,0.8107391968447467,2.837600539909726,41.5,50.0,0.8450986392249273,0.5027769036799269,0.10567428472547333
BioPool-kraken2_refseqV205-0.40,1.0000000000000002,0.24390243902439024,1.0,0.392156862745098,75.0337681075663,22.03621592071176,3.373096976175766,103.125,0.3577235772357724,0.3751688405378314,0.7983779842222374,2.872244341837219,43.5,41.0,0.7442490421573246,0.5361113320713289,0.12097014211643987
BioPool-kraken2_refseqV205-0.45,1.0000000000000004,0.29411764705882354,1.0,0.4545454545454545,79.67188358824951,20.002823307272635,3.5339631331443733,123.9,0.3471074380165289,0.3983594179412478,0.7793890598107096,2.754428893004165,42.5,34.0,0.698470782075277,0.5414150390781454,0.13331961089801905
BioPool-kraken2_refseqV205-0.50,1.0,0.3225806451612903,1.0,0.4878048780487805,78.10483940793547,19.246249911036433,3.5768300430971998,173.00000000000003,0.3247863247863248,0.3905241970396773,0.7553019795657989,2.599868781205772,40.5,31.0,0.7045174724837494,0.5247811387197022,0.1318280567161481
BioPool-kraken2_refseqV205-0.55,1.0000000000000002,0.4166666666666667,1.0,0.5882352941176471,75.99693783381935,14.567143808209734,3.651606607355407,905.0,0.3130434782608696,0.3799846891690967,0.7326672610408002,2.4506370267238804,39.5,24.0,0.6701848602492135,0.5344944536271401,0.15586069565922414
BioPool-kraken2_refseqV205-0.60,0.9999999999999996,0.4761904761904762,1.0,0.6451612903225806,79.60253793857207,12.465344388777915,3.7693195759253952,880.0,0.3130434782608696,0.3980126896928604,0.7146459245853476,2.3849576978491567,39.5,21.0,0.6666908976297221,0.5429839122010299,0.16687705458508573
BioPool-kraken2_refseqV205-0.65,1.0,0.5263157894736842,1.0,0.6896551724137931,83.07241662157986,10.859860777577264,3.903629503708129,930.0,0.3130434782608696,0.4153620831078992,0.6958636232264612,2.3171222358203387,39.5,19.0,0.6716450367820078,0.5454712276721414,0.17305256117573245
BioPool-kraken2_refseqV205-0.70,1.0000000000000002,0.5263157894736842,1.0,0.6896551724137931,86.79000713780395,10.759186142387236,4.048660001473499,910.0,0.3130434782608696,0.4339500356890197,0.6753008570409211,2.2483762810330346,39.5,19.0,0.6939787895225238,0.5292878171573099,0.16209337193723816
BioPool-kraken2_refseqV205-0.75,1.0000000000000004,0.5555555555555556,1.0,0.7142857142857143,90.09054868951851,10.34496345578831,4.261843498162092,915.0,0.3130434782608696,0.4504527434475925,0.6560656084724272,2.1799441748821633,39.5,18.0,0.7057071466159209,0.5227777895593216,0.1615295152915865
BioPool-kraken2_refseqV205-0.80,0.9999999999999996,0.625,1.0,0.7692307692307693,93.10795379422072,9.892621366662338,4.540596692468987,926.5,0.3130434782608696,0.4655397689711037,0.6376232929648769,2.109473319087939,39.5,16.0,0.7074746027840322,0.5273683297719848,0.17247245417995982
BioPool-kraken2_refseqV205-0.85,0.9999999999999994,0.6666666666666666,1.0,0.8,95.94543814143734,8.634416475976975,4.658358873580711,926.5,0.3130434782608696,0.4797271907071866,0.6243285839182064,2.0633639972834783,39.5,15.0,0.7120245565085845,0.5281345732083645,0.17746004570161805
BioPool-kraken2_refseqV205-0.90,1.0000000000000002,0.6428571428571429,0.9,0.75,108.82755595621956,8.89499501799967,4.635964743243126,940.5,0.3865546218487395,0.5441377797810978,0.5987069420980162,1.962346669255092,38.5,14.0,0.7275099431344659,0.5154094402616354,0.17799603063658762
BioPool-kraken2_refseqV205-0.95,1.0000000000000002,0.6153846153846154,0.8,0.6956521739130435,112.71504931930048,8.500870790689397,4.063985611380915,947.5,0.4201680672268908,0.5635752465965024,0.5785843574886933,1.8621337800759572,36.5,13.0,0.7371169974369065,0.5032195960244953,0.18253493502205026
BioPool-kraken2_refseqV205-1.00,1.0,0.8,0.8,0.8000000000000002,110.7262407362517,7.396892390459772,4.262730860029593,934.0,0.3025210084033613,0.5536312036812585,0.5495682044390352,1.7589663210822446,43.5,10.0,0.7371184037092068,0.529501624008477,0.22200919425650373
HMP_even_454_SRR072233-kraken2_refseqV205-0.00,0.999999999999979,0.0029745042492917853,0.9545454545454546,0.005930528099406947,95.78404927621469,151.36465441973974,8.399006141173416,845.0,0.3703703703703704,0.4789202463810757,0.8476053044603649,3.8744365938237766,86.5,7060.0,0.005609271211727471,0.3030347657599796,0.0009294487514051707
HMP_even_454_SRR072233-kraken2_refseqV205-0.05,1.0000000000000002,0.1129032258064516,0.9545454545454546,0.20192307692307693,88.53500240729035,41.410661143385475,8.640919309625772,897.5,0.27802690582959644,0.4426750120364522,0.8380343252351501,3.466175226329248,80.5,186.0,0.4675223619538675,0.4597562291992391,0.033194342528607736
HMP_even_454_SRR072233-kraken2_refseqV205-0.10,1.0,0.525,0.9545454545454546,0.6774193548387099,89.50187400650911,23.03918390391181,9.150863184250284,931.5,0.31390134529147984,0.4475093700325457,0.8296380238057591,3.30822849108594,76.5,40.0,0.6731198721020839,0.6216221700297057,0.14674636065207328
HMP_even_454_SRR072233-kraken2_refseqV205-0.15,1.0000000000000004,0.6451612903225806,0.9090909090909092,0.7547169811320754,93.39756951879892,20.436220216019517,7.996783790623201,931.5,0.31390134529147984,0.4669878475939947,0.8212294832436592,3.2445499873044614,76.5,31.0,0.6021774497997616,0.654909451307369,0.18044398540334172
HMP_even_454_SRR072233-kraken2_refseqV205-0.20,1.0,0.8260869565217391,0.8636363636363636,0.8444444444444444,96.43187412545696,13.4982127452056,7.120709284082941,944.0,0.31390134529147984,0.4821593706272848,0.8129764337141308,3.1851913314800147,76.5,23.0,0.553439009099561,0.7041334599640156,0.23247477167186426
HMP_even_454_SRR072233-kraken2_refseqV205-0.25,1.0,0.9047619047619048,0.8636363636363636,0.8837209302325582,98.67492000517444,9.310912648475526,7.201719438523642,931.5,0.31390134529147984,0.4933746000258723,0.8054718582224533,3.1405640459857267,76.5,21.0,0.5504573880893031,0.7150129973982793,0.2447925898223124
HMP_even_454_SRR072233-kraken2_refseqV205-0.30,0.9999999999999996,0.95,0.8636363636363636,0.9047619047619048,100.74201700734127,8.697552434664503,7.302163139854599,907.5,0.31390134529147984,0.5037100850367066,0.7977905876464713,3.096144777649724,76.5,20.0,0.5543547035205828,0.716380446336513,0.2472684105949703
HMP_even_454_SRR072233-kraken2_refseqV205-0.35,0.9999999999999996,0.95,0.8636363636363636,0.9047619047619048,102.61669270416016,8.654462764716367,7.411836814624662,915.5,0.3408071748878924,0.5130834635208009,0.7895461761857123,3.0517993198520337,73.5,20.0,0.565542781773081,0.7061198735495321,0.2375818081790801
HMP_even_454_SRR072233-kraken2_refseqV205-0.40,1.0,0.95,0.8636363636363636,0.9047619047619048,104.58141473367874,8.658452561088492,7.48732930617517,928.0,0.3408071748878924,0.5229070736683937,0.7805911960687328,3.00521549547834,73.5,20.0,0.5774495911252165,0.6953413915037986,0.2278851126487303
HMP_even_454_SRR072233-kraken2_refseqV205-0.45,0.9999999999999996,0.95,0.8636363636363636,0.9047619047619048,106.3669046505199,8.673862816997751,7.584267671776318,938.5,0.3408071748878924,0.5318345232525994,0.7710898223350644,2.9579080714824615,73.5,20.0,0.5898201488601607,0.6843954842704413,0.21842628628416366
HMP_even_454_SRR072233-kraken2_refseqV205-0.50,1.0,0.95,0.8636363636363636,0.9047619047619048,108.67309174079392,8.806980051364976,7.707581504275045,953.0,0.3408071748878924,0.5433654587039694,0.7603017774909671,2.904038410800132,73.5,20.0,0.6035586242708003,0.6719312184382411,0.20859562276527
HMP_even_454_SRR072233-kraken2_refseqV205-0.55,0.9999999999999996,0.95,0.8636363636363636,0.9047619047619048,111.75686602261491,8.79469667510996,7.862047833861061,944.5,0.3408071748878924,0.5587843301130747,0.7478423831493146,2.838955115171669,73.5,20.0,0.6190462524650411,0.6568723617891792,0.1982886760450604
HMP_even_454_SRR072233-kraken2_refseqV205-0.60,0.9999999999999996,0.95,0.8636363636363636,0.9047619047619048,115.10306279415032,8.71015935029548,8.15819429128342,958.0,0.3408071748878924,0.5755153139707518,0.7347675302842249,2.764917658909755,73.5,20.0,0.634892793903363,0.6397417074524036,0.18851387257970467
HMP_even_454_SRR072233-kraken2_refseqV205-0.65,1.0,0.95,0.8636363636363636,0.9047619047619048,118.92516463959379,8.716255783761222,8.525559502994504,978.0,0.37668161434977576,0.5946258231979691,0.7199255760645881,2.6793514414781123,69.5,20.0,0.6524147616190467,0.6199435489562306,0.17852397693953848
HMP_even_454_SRR072233-kraken2_refseqV205-0.70,1.0000000000000002,0.95,0.8636363636363636,0.9047619047619048,122.82943147613314,8.808955267978874,9.146309709044736,983.5,0.4215246636771301,0.6141471573806657,0.7050168474561822,2.587378622545692,64.5,20.0,0.6695540780552774,0.5986630424523812,0.16950120564113516
HMP_even_454_SRR072233-kraken2_refseqV205-0.75,1.0,0.95,0.8636363636363636,0.9047619047619048,127.79034856741848,9.285107176546498,10.031310679146221,995.5,0.4304932735426009,0.6389517428370927,0.6857506273787757,2.4577437704602727,63.5,20.0,0.6910735367259805,0.5686683620136272,0.1591093073088382
HMP_even_454_SRR072233-kraken2_refseqV205-0.80,1.0,0.9444444444444444,0.7727272727272727,0.85,131.78640665708102,8.003796154384071,8.340257564939964,996.5,0.4304932735426009,0.6589320332854053,0.6716168221869385,2.342260080335996,63.5,18.0,0.6895681018724582,0.5617031672094449,0.1691790545591883
HMP_even_454_SRR072233-kraken2_refseqV205-0.85,1.0,1.0,0.7272727272727273,0.8421052631578948,135.87680042782466,7.255880333122906,8.76191735614859,1046.0,0.4843049327354261,0.6793840021391233,0.6629726141359692,2.224456663632327,57.5,16.0,0.6822810557524783,0.5561141659080817,0.1854448707180573
HMP_even_454_SRR072233-kraken2_refseqV205-0.90,1.0,1.0,0.6363636363636364,0.7777777777777778,140.593621595704,7.223736804275748,8.493130847480584,1083.5,0.5650224215246636,0.7029681079785199,0.6540210230736536,2.1088675333139264,48.5,14.0,0.6755118392426092,0.5538930770799361,0.2064535020686459
HMP_even_454_SRR072233-kraken2_refseqV205-0.95,1.0,1.0,0.5909090909090909,0.7428571428571429,146.11980614175908,7.437186167069503,8.801352156188184,1103.0,0.5650224215246636,0.7305990307087955,0.6338557003978378,1.9480245106670535,48.5,13.0,0.6870798914300524,0.5264305485418472,0.21008951117539848
HMP_even_454_SRR072233-kraken2_refseqV205-1.00,1.0,1.0,0.18181818181818185,0.3076923076923077,171.67238562339824,5.289920771008712,3.6562284789220247,1204.0,0.7982062780269058,0.8583619281169917,0.5441530857500059,1.2692088141649105,22.5,4.0,0.6959347945459129,0.6346044070824551,0.5484297297730435
HMP_even_illum_SRR172902-kraken2_refseqV205-0.00,0.9999999999999972,0.0015002727768685215,1.0,0.0029960506604929872,108.06196062464792,172.1597981434272,14.658059881636484,875.0,0.3408071748878924,0.5403098031232442,0.824649300477188,3.563885454881332,73.5,14664.0,0.002875331280996841,0.257506340626729,0.0003889018824331279
HMP_even_illum_SRR172902-kraken2_refseqV205-0.05,1.0000000000000115,0.0018190838432280468,1.0,0.003631561571475735,106.08910036055376,166.11049158434045,14.730390146395534,888.5,0.3524229074889868,0.5304455018027783,0.8269913752577863,3.5465218753043435,75.5,12094.0,0.003468069458182374,0.261504266696872,0.0004779277874778887
HMP_even_illum_SRR172902-kraken2_refseqV205-0.10,0.9999999999999902,0.0022816842978635138,1.0,0.004552980132450331,106.82711860306571,158.74752967824088,14.833919758738633,888.5,0.3524229074889868,0.5341355930153271,0.824417212898571,3.4736374495023834,75.5,9642.0,0.004391613148502113,0.2624561252054543,0.0005906781885757843
HMP_even_illum_SRR172902-kraken2_refseqV205-0.15,1.000000000000005,0.015438596491228073,1.0,0.030407740152038707,95.3470260379619,99.53184426000436,14.367729419621806,895.0,0.31390134529147984,0.4767351301898074,0.8361936704589665,3.5201984956976253,76.5,1425.0,0.030556318640749664,0.3360011235524594,0.004284049266784426
HMP_even_illum_SRR172902-kraken2_refseqV205-0.20,1.000000000000001,0.02428256070640176,1.0,0.04741379310344828,94.80526254734166,78.50019122539078,14.059299703666255,906.5,0.31390134529147984,0.4740263127367077,0.8346098911903281,3.4488055290540984,76.5,906.0,0.05048424206396206,0.3510818077730611,0.006673632222178886
HMP_even_illum_SRR172902-kraken2_refseqV205-0.25,0.9999999999999986,0.033690658499234305,1.0,0.0651851851851852,93.72997614630856,71.11818911932991,14.105804650898815,894.0,0.31390134529147984,0.4686498807315423,0.8347886881061497,3.4448131809813898,76.5,653.0,0.07355575556781567,0.3683922132420176,0.009269302147609286
HMP_even_illum_SRR172902-kraken2_refseqV205-0.30,1.0000000000000009,0.044265593561368215,1.0,0.08477842003853564,93.85422790418815,65.41462809450918,14.248930551946987,906.5,0.31390134529147984,0.4692711395209409,0.8341539881031249,3.431587612181981,76.5,497.0,0.10267662620237464,0.3831136003875923,0.012132172559318321
HMP_even_illum_SRR172902-kraken2_refseqV205-0.35,0.9999999999999994,0.056994818652849735,1.0,0.10784313725490197,94.36786667568069,61.77640585732867,14.248863492354447,894.0,0.31390134529147984,0.4718393333784036,0.8332277298632058,3.411534356129127,76.5,386.0,0.14295199851789087,0.3970382791944461,0.015534198659072913
HMP_even_illum_SRR172902-kraken2_refseqV205-0.40,0.9999999999999996,0.07119741100323625,1.0,0.13293051359516614,94.24418744271202,57.55560895373834,14.319103035278676,920.0,0.31390134529147984,0.4712209372135599,0.8321416613617776,3.400502102495476,76.5,309.0,0.1962762323053757,0.411112531244308,0.019279625790098474
HMP_even_illum_SRR172902-kraken2_refseqV205-0.45,1.0000000000000009,0.08365019011406842,1.0,0.15438596491228068,94.41028801576958,55.7264023989804,14.601154625272924,920.0,0.31390134529147984,0.472051440078847,0.8307203339594149,3.3874181932641028,76.5,263.0,0.2527145807778597,0.42137732669978173,0.022461536330711396
HMP_even_illum_SRR172902-kraken2_refseqV205-0.50,1.0000000000000002,0.09691629955947137,1.0,0.17670682730923695,94.67429349321888,54.121711433616994,14.609729906935337,920.0,0.31390134529147984,0.4733714674660945,0.8293497085922621,3.3708592059554046,76.5,227.0,0.3255469313342417,0.4306954989711174,0.025814701558796053
HMP_even_illum_SRR172902-kraken2_refseqV205-0.55,1.0,0.11518324607329845,1.0,0.20657276995305165,94.5410814906114,51.23686813044166,14.704152765892234,908.5,0.31390134529147984,0.4727054074530566,0.8269984145900535,3.3531399645604014,76.5,191.0,0.4568228051262432,0.4425168537583765,0.030263318580777736
HMP_even_illum_SRR172902-kraken2_refseqV205-0.60,1.0000000000000002,0.1375,1.0,0.2417582417582418,94.85115478165413,48.99519716000384,14.722578355078461,922.0,0.31390134529147984,0.4742557739082705,0.8253139535905527,3.3356985670708257,76.5,160.0,0.6927530013685079,0.4555765262704538,0.035778473028982516
HMP_even_illum_SRR172902-kraken2_refseqV205-0.65,1.0000000000000002,0.15827338129496402,1.0,0.2732919254658385,95.38346757815037,47.1612005315474,14.742498048181314,909.5,0.31390134529147984,0.4769173378907517,0.8233806830816758,3.323246314600212,76.5,139.0,1.0566127837126322,0.4668175056727688,0.04073305643936699
HMP_even_illum_SRR172902-kraken2_refseqV205-0.70,1.0000000000000002,0.18333333333333326,1.0,0.30985915492957744,94.96368715369695,44.7138125169419,14.624190224899174,906.0,0.24215246636771304,0.474818435768485,0.8199349059413452,3.2833544705724864,84.5,120.0,1.9368417917377743,0.47537374816101496,0.0462795600496497
HMP_even_illum_SRR172902-kraken2_refseqV205-0.75,1.0,0.20560747663551399,1.0,0.34108527131782945,95.14870079344264,43.196189492808706,14.670999103383044,906.0,0.24215246636771304,0.4757435039672134,0.8171630411963621,3.2647879984074644,84.5,107.0,3.5882923751096802,0.4842845043954348,0.05111545528691766
HMP_even_illum_SRR172902-kraken2_refseqV205-0.80,1.000000000000001,0.25882352941176473,1.0,0.4112149532710281,97.33251258223301,40.98094493488369,14.53712829226774,918.5,0.24215246636771304,0.4866625629111651,0.8142414436727653,3.230848566545012,84.5,85.0,2.337410308611005,0.5040804342778819,0.06333331887887887
HMP_even_illum_SRR172902-kraken2_refseqV205-0.85,1.0,0.2972972972972973,1.0,0.4583333333333333,98.98947574372707,39.577590566399024,14.430748243445494,918.5,0.24215246636771304,0.4949473787186352,0.8137535963054301,3.2144529293993105,84.5,74.0,1.5239010336243708,0.517670838336946,0.07255717826194727
HMP_even_illum_SRR172902-kraken2_refseqV205-0.90,1.0,0.3384615384615385,1.0,0.5057471264367815,102.21037539162391,36.562038613719615,14.854082683283922,934.5,0.31390134529147984,0.5110518769581196,0.8138425039685793,3.160039770266386,76.5,65.0,1.1699594513820095,0.5247171658014863,0.08264300773587266
HMP_even_illum_SRR172902-kraken2_refseqV205-0.95,0.9999999999999996,0.3620689655172414,0.9545454545454546,0.525,105.09814711359249,34.890538181851404,14.574317515626529,934.5,0.31390134529147984,0.5254907355679621,0.8125152960389488,3.1258504609024818,76.5,58.0,0.9917939906238716,0.5336054288162485,0.09196152510621146
HMP_even_illum_SRR172902-kraken2_refseqV205-1.00,0.9999999999999994,0.42,0.9545454545454546,0.5833333333333334,109.15784495375871,31.628789510742134,14.334483966467358,947.0,0.31390134529147984,0.5457892247687937,0.8076905126702442,3.0652155052320857,76.5,50.0,0.8518780303557851,0.5431065927557651,0.10399902926112904
JGI_SRR033548-kraken2_refseqV205-0.00,1.0,0.040909090909090916,1.0,0.07860262008733622,101.6304626114375,45.14834909692522,6.704076899290674,67.0625,0.3597122302158273,0.5081523130571873,0.8578945626094909,3.2401470547295066,57.5,220.0,0.31435900451680915,0.416398569661014,0.03198649276848944
JGI_SRR033548-kraken2_refseqV205-0.05,1.0,0.15517241379310345,1.0,0.26865671641791045,98.17814335479588,19.068519519853197,6.457856143362997,68.0625,0.35036496350364965,0.4908907167739794,0.8314332753586751,2.867726243494796,56.5,58.0,0.940425671745675,0.4895417458472557,0.1022822229418701
JGI_SRR033548-kraken2_refseqV205-0.10,1.0000000000000002,0.4090909090909091,1.0,0.5806451612903226,83.61922635054127,14.573197947723715,6.3512724943992085,1077.5,0.21238938053097345,0.4180961317527063,0.8179032603009686,2.626430512701648,44.5,22.0,0.5392554629543812,0.5889608222099448,0.24961756882452985
JGI_SRR033548-kraken2_refseqV205-0.15,1.0000000000000002,0.6,1.0,0.7499999999999999,84.13476729002339,12.696848730401356,6.397110831604433,1089.0,0.21238938053097345,0.4206738364501169,0.8147699073424264,2.6060055955113395,44.5,15.0,0.4999731337688582,0.6670280448704095,0.3599127210388556
JGI_SRR033548-kraken2_refseqV205-0.20,1.0,0.6923076923076923,1.0,0.8181818181818181,83.69920819996456,11.851237358166394,5.835751590205437,1076.5,0.21238938053097345,0.4184960409998227,0.8140982973099561,2.5877413875283337,44.5,13.0,0.4895790029889648,0.6993064567008486,0.4137836061207662
JGI_SRR033548-kraken2_refseqV205-0.25,1.0,0.8,0.8888888888888888,0.8421052631578948,84.09812691022913,8.816528561964004,3.601660531590253,1088.0,0.21238938053097345,0.4204906345511457,0.8123741600096765,2.573727792383542,44.5,10.0,0.4757393331822575,0.7747692661814854,0.5329756285443271
JGI_SRR033548-kraken2_refseqV205-0.30,1.0,1.0,0.7777777777777778,0.8750000000000001,102.90053980952105,4.28991225331904,3.5697336742777472,1076.5,0.33628318584070804,0.5145026990476051,0.7790015604044129,2.327851375511792,37.5,7.0,0.4999416835428539,0.8291973904765957,0.6464169752445416
JGI_SRR033548-kraken2_refseqV205-0.35,1.0,1.0,0.7777777777777778,0.8750000000000001,104.06434931811803,4.324858195448988,3.65765239861602,1088.0,0.33628318584070804,0.5203217465905903,0.7689158891869984,2.287535778854956,37.5,7.0,0.5112222966702051,0.8148366851948825,0.6182040918111674
JGI_SRR033548-kraken2_refseqV205-0.40,1.0,1.0,0.7777777777777778,0.8750000000000001,104.77811923069622,4.376670297545158,3.752748681332029,1086.0,0.33628318584070804,0.523890596153481,0.7661057782590639,2.2718352736019014,37.5,7.0,0.5143212771142573,0.8092440523825173,0.6107767083505511
