Sample name,proportion_classified,precision_reads,precision_taxa,recall_reads,recall_taxa,f1_reads,f1_taxa,L1_distance,aitchisons_distance,braycurtis_distance,shannon_diversity,dissimilarity_species
ani99_cLOW_stFalse_r0,0.2281089285714285,0.6550808276121214,0.6862745098039216,0.1494297857142857,0.6140350877192983,0.2433494004283589,0.6481481481481481,13009491.0,4.98441486197961,0.756650599571641,4.619904446758852,-6.0
ani99_cLOW_stFalse_r1,0.5739253254605748,0.6360919372571705,0.6853932584269663,0.3650692721131691,0.648936170212766,0.4638965600306858,0.6666666666666666,11813020.0,6.672393186947556,0.5361034399693142,4.436033139550439,-5.0
ani99_cLOW_stFalse_r2,0.5760360217245777,0.7978141737704324,0.5542168674698795,0.4595697027342008,0.5054945054945055,0.5831969528606542,0.5287356321839081,9196550.0,5.676851399893734,0.4168030471393457,4.025199611420518,-8.0
ani99_cLOW_stFalse_r3,0.4515939216562745,0.8446029412648597,0.6851851851851852,0.381417554488222,0.6218487394957983,0.5255155023700059,0.6519823788546256,9642622.0,8.81330660381211,0.474484497629994,4.33352194832246,-11.0
ani99_cLOW_stFalse_r4,0.4844889977841425,0.6613303119856049,0.6692913385826772,0.32040726005818,0.6159420289855072,0.431673472200122,0.6415094339622641,11811441.0,8.76061404922614,0.568326527799878,5.190559946836021,-11.0
ani99_cLOW_stFalse_r5,0.524646635815247,0.8591310752608388,0.6853932584269663,0.4507402283599347,0.61,0.5912717317857964,0.6455026455026455,8724329.0,6.643362909404488,0.4087282682142036,4.721091603112302,-11.0
ani99_cLOW_stFalse_r6,0.5205783689019251,0.7183813378890747,0.7450980392156863,0.3739737851278772,0.672566371681416,0.4918836053125492,0.7069767441860464,10816825.0,6.888375951814499,0.5081163946874507,4.7267955553941405,-11.0
ani99_cLOW_stFalse_r7,0.3054443451904337,0.8302865218081674,0.7402597402597403,0.2536063229741384,0.6627906976744186,0.3885363997453958,0.6993865030674846,11175239.0,5.634794598230592,0.6114636002546042,4.781918835191311,-9.0
ani99_cLOW_stFalse_r8,0.5114372873481839,0.908035213371394,0.7,0.4644030663432952,0.7,0.6145184722259832,0.7,8156835.0,9.219180455540002,0.3854815277740168,4.648040424637064,0.0
ani99_cLOW_stFalse_r9,0.5881870840267263,0.6833307871719125,0.6428571428571429,0.4019263431323347,0.5487804878048781,0.5061448329037929,0.5921052631578948,10980680.0,7.437882588008184,0.4938551670962071,3.351471979562094,-12.0
ani99_cLOW_stTrue_r0,0.5245840679165618,0.561654006752015,0.8275862068965517,0.294634743623608,0.4266666666666667,0.3865116392384246,0.5630498533724341,13094406.0,10.460146775616382,0.6134883607615753,5.240433365450571,-109.0
ani99_cLOW_stTrue_r1,0.5229339809919565,0.743793076930537,0.765625,0.3889546747535423,0.4224137931034483,0.5107965015006078,0.5444444444444444,10430321.0,8.91385289699947,0.4892034984993921,4.533110259017287,-52.0
ani99_cLOW_stTrue_r2,0.4769146395592342,0.7093037327439895,0.82,0.3382773340396191,0.4361702127659574,0.4580865068011968,0.5694444444444445,11205038.0,7.718098735030048,0.5419134931988032,3.896308774831211,-44.0
ani99_cLOW_stTrue_r3,0.5789898722654588,0.7118546105389175,0.7862068965517242,0.4121566100275057,0.4071428571428571,0.5220509862247099,0.536470588235294,10565452.0,15.02799813298466,0.4779490137752901,5.398908682441387,-135.0
ani99_cLOW_stTrue_r4,0.6304742825861243,0.7361255607311725,0.7843137254901961,0.4641082347952944,0.4571428571428571,0.5692923093017623,0.5776173285198556,9831615.0,9.340745416133071,0.4307076906982377,3.855092855155704,-73.0
ani99_cLOW_stTrue_r5,0.4832947904872027,0.8011579442248293,0.7789473684210526,0.3871954608012969,0.4111111111111111,0.5220748610249198,0.5381818181818181,9924657.0,6.581970534843033,0.4779251389750802,5.59702508996476,-85.0
ani99_cLOW_stTrue_r6,0.4831695,0.8068600001803568,0.7848101265822784,0.3898501428571428,0.4626865671641791,0.5256987051812256,0.5821596244131455,9848569.0,6.162254936816665,0.4743012948187744,5.383972918782167,-55.0
ani99_cLOW_stTrue_r7,0.5510185787169398,0.9390471592929404,0.8053097345132744,0.5174324310617758,0.4333333333333333,0.667216290200489,0.563467492260062,7226151.0,9.652694752763066,0.332783709799511,3.353793369644942,-97.0
ani99_cLOW_stTrue_r8,0.5191648708320505,0.8178625739735946,0.8181818181818182,0.4246055175753697,0.4175257731958763,0.5589985994644704,0.5529010238907851,9379347.0,7.923307215769336,0.4410014005355295,4.643414597265482,-95.0
ani99_cLOW_stTrue_r9,0.4923541515952553,0.8272475158008904,0.8305084745762712,0.4072987488014299,0.4242424242424242,0.54584730891933,0.5616045845272206,9488604.0,9.055215867994905,0.4541526910806701,5.34235221400211,-113.0
