Sample name,Proportion classified,Precision reads,Precision taxa,Recall reads,Recall taxa,F1 score reads,F1 score taxa,L1 distance,Aitchisons distance,Robust Aitchisons distance,Bray-Curtis dissimilarity raw,Bray-Curtis dissimilarity relative abundance,Simpson's diversity,Shannon diversity,Chao1 richness,McIntosh's evenness,Pielou evenness,Simpson's evenness,Mean F1 score
mouse_sample_61-kraken2_refseqV205_100GB-1.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33268924.0,14.149381229501099,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mouse_sample_62-kraken2_refseqV205_100GB-0.00,0.3652743102147405,0.0,0.0,0.0,0.0,0.0,0.0,45327858.0,147.8029305438555,0.0,1.0,1.0,0.9021669453026352,4.693387904590908,4221.734265734266,0.31288621813951384,0.3921042105860461,0.0025483655418024626,0.0
mouse_sample_62-kraken2_refseqV205_100GB-0.05,0.4091159634403647,0.0,0.0,0.0,0.0,0.0,0.0,46783425.0,125.46908644535722,0.0,1.0,1.0,0.9091586476751842,4.524606240797486,1307.0326086956522,0.3014204064258273,0.4562990399474506,0.011395654741786663,0.0
mouse_sample_62-kraken2_refseqV205_100GB-0.10,0.116561141306394,0.0,0.0,0.0,0.0,0.0,0.0,37070444.0,101.76397264761009,0.0,1.0,1.0,0.9094940711359926,4.4729077696087725,186.66666666666663,0.3008540831136849,0.6139548147428572,0.07082692250900323,0.0
mouse_sample_62-kraken2_refseqV205_100GB-0.15,0.02229216082263697,0.0,0.0,0.0,0.0,0.0,0.0,33940662.0,92.16123474978718,0.0,1.0,1.0,0.907472123231415,4.424408364386782,88.0,0.3042184798471753,0.6903009051048662,0.12714769097940962,0.0
mouse_sample_62-kraken2_refseqV205_100GB-0.20,0.003010974215788594,0.0,0.0,0.0,0.0,0.0,0.0,33300516.0,82.95908537068513,0.0,1.0,1.0,0.9110080101343654,4.428739589612452,73.0,0.29853026630633656,0.7154870945831436,0.15393104657699316,0.0
mouse_sample_62-kraken2_refseqV205_100GB-0.25,0.00045029374513374013,0.0,0.0,0.0,0.0,0.0,0.0,33215500.0,73.93823152395018,0.0,1.0,1.0,0.9133168353821546,4.4028613183085605,58.0,0.2955468442118185,0.7516004783850749,0.19890112902956186,0.0
mouse_sample_62-kraken2_refseqV205_100GB-0.30,3.5752419764130416e-05,0.0,0.0,0.0,0.0,0.0,0.0,33201737.0,61.27762580453494,0.0,1.0,1.0,0.892753495641139,4.0766010833511865,41.6,0.3389005484923115,0.7609074218667876,0.22742227402420545,0.0
mouse_sample_62-kraken2_refseqV205_100GB-0.35,2.1083988066462752e-06,0.0,0.0,0.0,0.0,0.0,0.0,33200620.0,32.95622165041553,0.0,1.0,1.0,0.6412244897959183,1.8258252786945208,6.0,0.6446726587031846,0.7063256345827648,0.4645430413348501,0.0
mouse_sample_62-kraken2_refseqV205_100GB-0.40,9.035994885626896e-08,0.0,0.0,0.0,0.0,0.0,0.0,33200553.0,15.950393580124034,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
