File name,User time (s),System time (s),Wall time (h:mm:ss or m:ss),Maximum set size (kb),Threads,CPU (%)
kraken2_standard_ani95_cLOW_stTrue_r8.fastq.bowtie2out_0.95,0.06,0.00,0:00.03,7588, 12 ,178%
kraken2_standard_NA12878_NegControl_SL126488_0.fastq.bowtie2out_0.45,0.04,0.02,0:00.04,7564, 12 ,165%
kraken2_standard_ani99_cHIGH_stTrue_r6_0.75,348.48,12.27,0:31.14,53123528, 12 ,1158%
kraken2_standard_ani97_cLOW_stFalse_r9.fastq.bowtie2out_0.55,0.01,0.04,0:00.03,7580, 12 ,177%
kraken2_standard_ani100_cLOW_stTrue_r9_0.75,310.92,13.91,0:28.16,53140004, 12 ,1153%
kraken2_standard_ani99_cLOW_stFalse_r1_0.35,287.91,11.02,0:26.05,53129512, 12 ,1147%
kraken2_standard_ani97_cHIGH_stTrue_r4.fastq.bowtie2out_0.40,0.03,0.02,0:00.03,7608, 12 ,158%
kraken2_standard_ani100_cLOW_stTrue_r8.fastq.bowtie2out_0.70,0.04,0.01,0:00.03,7612, 12 ,169%
kraken2_standard_ani99_cLOW_stTrue_r5_0.10,307.49,12.82,0:27.81,53181020, 12 ,1151%
kraken2_standard_ani99_cHIGH_stFalse_r0_0.65,330.77,12.33,0:29.70,53063372, 12 ,1155%
kraken2_standard_ani97_cLOW_stTrue_r0.fastq.bowtie2out_0.30,0.05,0.00,0:00.03,7524, 12 ,162%
kraken2_standard_RM1_S001__insert_5000_0.70,764.67,15.64,1:06.08,52924044, 12 ,1180%
kraken2_standard_UnAmbiguouslyMapped_ds.frankengenome.fastq.bowtie2out_0.15,0.04,0.01,0:00.03,6908, 12 ,144%
kraken2_standard_ani95_cLOW_stTrue_r2_0.65,328.42,11.99,0:29.46,53135636, 12 ,1155%
kraken2_standard_ani100_cHIGH_stFalse_r4_0.80,346.53,12.21,0:30.97,52999556, 12 ,1158%
kraken2_standard_ani100_cLOW_stFalse_r9.fastq.bowtie2out_0.60,0.04,0.00,0:00.03,7608, 12 ,171%
kraken2_standard_ani100_cHIGH_stTrue_r9.fastq.bowtie2out_1.00,0.04,0.02,0:00.04,7604, 12 ,167%
kraken2_standard_ani99_cLOW_stFalse_r3.fastq.bowtie2out_0.55,0.04,0.01,0:00.03,7576, 12 ,172%
kraken2_standard_ani97_cHIGH_stFalse_r6.fastq.bowtie2out_0.30,0.04,0.01,0:00.03,7516, 12 ,170%
kraken2_standard_ABRF_MGRG_5ng.fastq.bowtie2out_1.00,0.02,0.02,0:00.03,6812, 12 ,129%
kraken2_standard_MGRG_nanopore_R6_2d_fail_1.00,3.06,4.04,0:01.51,52425564, 12 ,469%
kraken2_standard_ani100_cHIGH_stTrue_r4.fastq.bowtie2out_0.75,0.04,0.01,0:00.03,7516, 12 ,160%
kraken2_standard_ani97_cHIGH_stTrue_r1_0.65,331.32,11.36,0:29.70,53139984, 12 ,1153%
kraken2_standard_ABRF_MGRG_Half.fastq.bowtie2out_0.20,0.01,0.03,0:00.03,6792, 12 ,137%
kraken2_standard_ani97_cLOW_stFalse_r6_0.25,335.33,12.96,0:30.04,53102776, 12 ,1159%
kraken2_standard_ani97_cLOW_stTrue_r4.fastq.bowtie2out_0.35,0.05,0.00,0:00.03,7568, 12 ,171%
kraken2_standard_ani100_cHIGH_stTrue_r5_0.05,296.40,11.67,0:26.86,53162556, 12 ,1146%
kraken2_standard_ani100_cHIGH_stTrue_r0.fastq.bowtie2out_0.70,0.05,0.00,0:00.03,7404, 12 ,162%
kraken2_standard_UnAmbiguouslyMapped_ds.hous2_0.75,7.01,4.46,0:01.90,52613652, 12 ,602%
kraken2_standard_ani97_cLOW_stFalse_r4_1.00,338.51,14.19,0:30.47,53056340, 12 ,1157%
kraken2_standard_ani97_cHIGH_stFalse_r2.fastq.bowtie2out_0.35,0.05,0.00,0:00.03,7508, 12 ,161%
kraken2_standard_ani99_cLOW_stFalse_r7.fastq.bowtie2out_0.50,0.04,0.01,0:00.03,7532, 12 ,155%
kraken2_standard_ani100_cLOW_stFalse_r2_0.45,296.66,10.61,0:26.56,52990564, 12 ,1156%
kraken2_standard_ani97_cLOW_stFalse_r8.fastq.bowtie2out_0.90,0.03,0.01,0:00.03,7512, 12 ,152%
kraken2_standard_ani99_cLOW_stFalse_r4.fastq.bowtie2out_0.10,0.04,0.01,0:00.03,7396, 12 ,164%
kraken2_standard_ani97_cHIGH_stFalse_r1.fastq.bowtie2out_0.75,0.06,0.00,0:00.03,7576, 12 ,202%
kraken2_standard_ani99_cHIGH_stFalse_r4.fastq.bowtie2out_1.00,0.01,0.04,0:00.03,7608, 12 ,188%
kraken2_standard_ani100_cHIGH_stTrue_r3.fastq.bowtie2out_0.30,0.05,0.00,0:00.03,7520, 12 ,196%
kraken2_standard_ani100_cHIGH_stTrue_r2_0.85,333.33,12.07,0:29.79,53112336, 12 ,1159%
kraken2_standard_ani97_cHIGH_stTrue_r5.fastq.bowtie2out_0.85,0.03,0.01,0:00.03,7516, 12 ,157%
kraken2_standard_ani99_cHIGH_stTrue_r9.fastq.bowtie2out_0.05,0.05,0.01,0:00.03,7588, 12 ,177%
kraken2_standard_ani99_cHIGH_stFalse_r9.fastq.bowtie2out_0.75,0.05,0.00,0:00.03,7508, 12 ,165%
kraken2_standard_ani97_cLOW_stTrue_r7.fastq.bowtie2out_0.75,0.03,0.02,0:00.03,7552, 12 ,162%
kraken2_standard_MGRG_nanopore_b9.fail.2d.fastq.bowtie2out_0.85,0.03,0.01,0:00.03,6752, 12 ,111%
kraken2_standard_ani97_cHIGH_stTrue_r1.fastq.bowtie2out_0.80,0.01,0.04,0:00.03,7508, 12 ,173%
kraken2_standard_ani100_cHIGH_stTrue_r7.fastq.bowtie2out_0.35,0.05,0.00,0:00.03,7408, 12 ,178%
kraken2_standard_ani100_cHIGH_stFalse_r3_0.00,364.04,13.67,0:34.70,53063488, 12 ,1088%
kraken2_standard_ani97_cHIGH_stFalse_r2_0.75,341.64,11.49,0:30.50,53129192, 12 ,1157%
kraken2_standard_ani97_cHIGH_stFalse_r5.fastq.bowtie2out_0.70,0.05,0.00,0:00.03,7600, 12 ,154%
kraken2_standard_ani99_cLOW_stFalse_r0.fastq.bowtie2out_0.15,0.12,0.01,0:00.04,7552, 12 ,277%
kraken2_standard_ani97_cLOW_stTrue_r3.fastq.bowtie2out_0.70,0.05,0.01,0:00.04,7536, 12 ,167%
kraken2_standard_ani95_cLOW_stTrue_r9.fastq.bowtie2out_0.50,0.09,0.01,0:00.04,7576, 12 ,251%
kraken2_standard_ani100_cLOW_stTrue_r6_0.75,313.31,11.31,0:28.14,53158196, 12 ,1153%
kraken2_standard_ani97_cLOW_stTrue_r0_0.75,354.89,12.51,0:31.66,53132764, 12 ,1160%
kraken2_standard_ani99_cHIGH_stTrue_r9_0.75,339.19,12.37,0:30.40,53137716, 12 ,1156%
kraken2_standard_NegControl_LM.fastq.bowtie2out_0.45,0.04,0.00,0:00.03,6804, 12 ,117%
kraken2_standard_Huttenhower_HC2_0.95,14.05,4.63,0:02.63,52838908, 12 ,709%
kraken2_standard_ani95_cLOW_stFalse_r0_0.35,288.12,11.18,0:25.97,53160116, 12 ,1152%
kraken2_standard_ani100_cHIGH_stTrue_r9_0.90,349.69,13.05,0:31.41,53146624, 12 ,1154%
kraken2_standard_ani100_cHIGH_stFalse_r5.fastq.bowtie2out_0.25,0.05,0.01,0:00.03,7612, 12 ,174%
kraken2_standard_Huttenhower_LC6_0.05,3.66,4.15,0:01.65,52258876, 12 ,472%
kraken2_standard_RH_S005__insert_270_0.75,2155.06,45.71,3:04.75,52922768, 12 ,1191%
kraken2_standard_ani99_cLOW_stTrue_r8.fastq.bowtie2out_0.90,0.04,0.01,0:00.03,7524, 12 ,152%
kraken2_standard_JGI_SRR033548.fastq.bowtie2out_0.55,0.03,0.00,0:00.03,6800, 12 ,111%
kraken2_standard_ani99_cHIGH_stTrue_r2_0.60,348.85,12.30,0:31.26,53149880, 12 ,1155%
kraken2_standard_ani99_cLOW_stFalse_r5_0.20,316.87,14.24,0:28.73,53149748, 12 ,1152%
kraken2_standard_Mavromatis_simLC.fasta.bowtie2out_0.90,0.03,0.00,0:00.03,6784, 12 ,108%
kraken2_standard_ani100_cHIGH_stFalse_r8_0.15,347.00,12.12,0:31.03,53065160, 12 ,1157%
kraken2_standard_ani97_cHIGH_stFalse_r9_0.60,337.57,14.54,0:30.46,53128224, 12 ,1155%
kraken2_standard_MGRG_nanopore_b1.pass.2d.fastq.bowtie2out_0.70,0.03,0.00,0:00.03,6708, 12 ,111%
kraken2_standard_ani100_cHIGH_stFalse_r1.fastq.bowtie2out_0.20,0.05,0.01,0:00.03,7520, 12 ,168%
kraken2_standard_ani99_cLOW_stTrue_r1_0.05,316.31,13.61,0:28.58,53123584, 12 ,1154%
kraken2_standard_ani99_cLOW_stTrue_r6_0.85,270.56,10.38,0:24.37,53113848, 12 ,1152%
kraken2_standard_ani100_cHIGH_stFalse_r2.fastq.bowtie2out_0.60,0.04,0.00,0:00.03,7520, 12 ,163%
kraken2_standard_ani95_cLOW_stTrue_r9_0.70,320.24,11.85,0:28.77,53096964, 12 ,1154%
kraken2_standard_UnAmbiguouslyMapped_ds.frankengenome.mix_0.75,103.29,7.45,0:10.23,52800788, 12 ,1082%
kraken2_standard_ZymoMock.fastq.bowtie2out_0.35,0.04,0.01,0:00.03,7524, 12 ,169%
kraken2_standard_ani100_cHIGH_stFalse_r6.fastq.bowtie2out_0.65,0.04,0.00,0:00.03,7520, 12 ,151%
kraken2_standard_Huttenhower_LC1_0.85,3.72,4.13,0:01.59,52306580, 12 ,491%
kraken2_standard_JGI_SRR033548_0.50,1.07,2.75,0:01.49,38736312, 12 ,256%
kraken2_standard_ani100_cLOW_stFalse_r9_0.50,345.72,11.65,0:30.84,53046364, 12 ,1158%
kraken2_standard_Mavromatis_simLC_0.95,16.69,4.25,0:02.70,52792360, 12 ,773%
kraken2_standard_Raiphy_eval_RAIphy_0.05,18.82,4.57,0:03.03,52833252, 12 ,770%
kraken2_standard_MGRG_nanopore_b3.fail.2d_0.00,0.17,0.18,0:00.29,1299840, 12 ,122%
kraken2_standard_JGI_SRR033549.fastq.bowtie2out_0.90,0.02,0.01,0:00.03,6772, 12 ,114%
kraken2_standard_ani99_cLOW_stTrue_r9.fastq.bowtie2out_0.55,0.05,0.00,0:00.03,7396, 12 ,161%
kraken2_standard_ani100_cHIGH_stTrue_r6_0.90,320.96,12.14,0:28.81,53123564, 12 ,1156%
kraken2_standard_NA12878_NegControl_SL126487_0_0.35,549.20,20.77,0:48.75,53553252, 12 ,1169%
kraken2_standard_ani97_cHIGH_stFalse_r6_0.60,329.47,12.18,0:29.60,53134320, 12 ,1153%
kraken2_standard_ani100_cHIGH_stFalse_r7_0.15,352.56,12.27,0:31.51,53046372, 12 ,1157%
kraken2_standard_MGRG_nanopore_b3.fail.2d.fastq.bowtie2out_0.30,0.02,0.01,0:00.03,6624, 12 ,114%
kraken2_standard_Carma_eval_carma_0.00,1.64,3.45,0:02.62,47245204, 12 ,194%
kraken2_standard_ani97_cLOW_stTrue_r4_0.60,343.89,12.00,0:30.74,53156628, 12 ,1157%
kraken2_standard_ani100_cLOW_stTrue_r2_0.60,294.19,11.83,0:26.46,53145340, 12 ,1156%
kraken2_standard_NA12878_NegControl_SL126488_0_0.85,254.97,12.76,0:23.40,53078084, 12 ,1144%
kraken2_standard_ani99_cHIGH_stFalse_r4_0.70,329.70,11.62,0:29.50,53112300, 12 ,1156%
kraken2_standard_MGRG_nanopore_b9.pass.2d.fastq.bowtie2out_0.00,0.03,0.00,0:00.03,6808, 12 ,111%
kraken2_standard_MGRG_nanopore_b4.fail.2d_0.65,0.48,1.18,0:01.52,21083988, 12 ,109%
kraken2_standard_ani95_cLOW_stTrue_r6_0.70,343.27,14.51,0:30.91,53086440, 12 ,1157%
kraken2_standard_ani100_cHIGH_stFalse_r0_0.95,359.15,11.77,0:32.01,52956360, 12 ,1158%
kraken2_standard_BioPool_0.80,14.52,4.42,0:02.48,52812172, 12 ,762%
kraken2_standard_ani99_cLOW_stTrue_r9_0.85,319.16,14.51,0:28.93,53131248, 12 ,1153%
kraken2_standard_Huttenhower_LC8.fasta.bowtie2out_0.70,0.04,0.00,0:00.03,6752, 12 ,114%
kraken2_standard_ani97_cHIGH_stTrue_r5_0.70,333.85,12.63,0:29.92,53098612, 12 ,1157%
kraken2_standard_ani95_cLOW_stFalse_r9.fastq.bowtie2out_0.10,0.05,0.01,0:00.03,7608, 12 ,166%
kraken2_standard_ani97_cLOW_stFalse_r2_0.30,329.13,13.89,0:29.73,53144860, 12 ,1153%
kraken2_standard_MGRG_nanopore_b8.fail.2d.fastq.bowtie2out_0.35,0.03,0.00,0:00.03,6624, 12 ,111%
kraken2_standard_ani100_cHIGH_stTrue_r1_0.10,340.63,11.93,0:30.52,53163456, 12 ,1154%
kraken2_standard_JGI_SRR033547_0.50,0.11,0.02,0:00.05,208860, 12 ,250%
kraken2_standard_ani100_cLOW_stFalse_r6_0.50,346.34,12.67,0:31.00,53031208, 12 ,1158%
kraken2_standard_Huttenhower_LC1.fasta.bowtie2out_1.00,0.03,0.00,0:00.03,6728, 12 ,116%
kraken2_standard_HMP_even_454_SRR072233_0.50,123.61,8.57,0:12.02,52844796, 12 ,1098%
kraken2_standard_ani99_cHIGH_stTrue_r7.fastq.bowtie2out_0.50,0.05,0.00,0:00.03,7532, 12 ,148%
kraken2_standard_ani97_cHIGH_stTrue_r3_0.20,345.40,11.65,0:30.87,53158880, 12 ,1156%
kraken2_standard_ani99_cHIGH_stFalse_r7.fastq.bowtie2out_0.20,0.06,0.00,0:00.03,7516, 12 ,179%
kraken2_standard_ani97_cLOW_stFalse_r4_0.60,340.12,15.12,0:30.69,53120180, 12 ,1157%
kraken2_standard_ani100_cLOW_stFalse_r0.fastq.bowtie2out_0.70,0.05,0.00,0:00.03,7596, 12 ,156%
kraken2_standard_ani100_cHIGH_stTrue_r7_0.40,294.86,11.24,0:26.55,53150692, 12 ,1152%
kraken2_standard_MGRG_nanopore_b7.pass.2d.fastq.bowtie2out_0.45,0.03,0.00,0:00.03,6828, 12 ,112%
kraken2_standard_ani97_cLOW_stTrue_r9.fastq.bowtie2out_0.20,0.03,0.01,0:00.03,7516, 12 ,156%
kraken2_standard_ani100_cLOW_stFalse_r0_0.00,344.11,14.56,0:37.95,53126120, 12 ,944%
kraken2_standard_ani95_cLOW_stTrue_r3.fastq.bowtie2out_0.00,0.04,0.05,0:00.25,7556, 12 ,40%
kraken2_standard_ani99_cHIGH_stFalse_r2_0.20,316.87,12.17,0:28.51,53159568, 12 ,1154%
kraken2_standard_ani100_cLOW_stFalse_r4.fastq.bowtie2out_0.75,0.05,0.00,0:00.03,7524, 12 ,172%
kraken2_standard_MGRG_nanopore_R6_2d_fail_0.60,3.00,4.04,0:01.44,52379192, 12 ,488%
kraken2_standard_ABRF_MGRG_5ng.fastq.bowtie2out_0.60,0.01,0.03,0:00.03,6796, 12 ,126%
kraken2_standard_ani100_cHIGH_stTrue_r9.fastq.bowtie2out_0.60,0.06,0.00,0:00.04,7520, 12 ,172%
kraken2_standard_ani95_cLOW_stTrue_r0_0.20,355.29,12.59,0:31.82,53141212, 12 ,1156%
kraken2_standard_ani99_cHIGH_stFalse_r3.fastq.bowtie2out_0.25,0.05,0.01,0:00.03,7608, 12 ,176%
kraken2_standard_ani100_cLOW_stFalse_r9.fastq.bowtie2out_1.00,0.05,0.00,0:00.03,7524, 12 ,171%
kraken2_standard_ani99_cHIGH_stTrue_r3.fastq.bowtie2out_0.55,0.08,0.01,0:00.04,7548, 12 ,255%
kraken2_standard_ani95_cLOW_stTrue_r7.fastq.bowtie2out_0.05,0.05,0.00,0:00.03,7532, 12 ,155%
kraken2_standard_Huttenhower_HC2.fasta.bowtie2out_0.55,0.04,0.00,0:00.03,6624, 12 ,128%
kraken2_standard_ani99_cLOW_stTrue_r8_0.55,330.56,13.11,0:29.78,53176344, 12 ,1153%
kraken2_standard_MGRG_nanopore_R6_2d_pass.fastq.bowtie2out_0.15,0.03,0.00,0:00.03,6812, 12 ,111%
kraken2_standard_Huttenhower_HC1.fasta.bowtie2out_0.15,0.03,0.01,0:00.03,6680, 12 ,128%
kraken2_standard_ani95_cLOW_stTrue_r4.fastq.bowtie2out_0.45,0.02,0.02,0:00.03,7604, 12 ,151%
kraken2_standard_ani100_cHIGH_stFalse_r1_0.45,382.05,12.70,0:33.98,52994700, 12 ,1161%
kraken2_standard_ani97_cHIGH_stFalse_r0_0.30,344.55,12.10,0:30.84,53176832, 12 ,1156%
kraken2_standard_ani99_cHIGH_stTrue_r0.fastq.bowtie2out_0.15,0.05,0.00,0:00.03,7600, 12 ,171%
kraken2_standard_ani99_cHIGH_stFalse_r0.fastq.bowtie2out_0.65,0.06,0.00,0:00.03,7604, 12 ,176%
kraken2_standard_ani97_cLOW_stFalse_r1.fastq.bowtie2out_0.80,0.05,0.00,0:00.03,7512, 12 ,155%
kraken2_standard_ani97_cHIGH_stFalse_r8.fastq.bowtie2out_0.65,0.04,0.01,0:00.03,7536, 12 ,154%
kraken2_standard_ani100_cLOW_stTrue_r4_0.30,334.62,12.66,0:29.98,53171932, 12 ,1158%
kraken2_standard_ani100_cLOW_stFalse_r7.fastq.bowtie2out_0.35,0.05,0.00,0:00.03,7400, 12 ,154%
kraken2_standard_ani97_cLOW_stTrue_r2_0.30,350.93,12.04,0:31.38,53160160, 12 ,1156%
kraken2_standard_MGRG_nanopore_b4.pass.2d_0.20,0.11,0.01,0:00.04,82656, 12 ,277%
kraken2_standard_ani95_cLOW_stTrue_r0.fastq.bowtie2out_0.40,0.04,0.01,0:00.03,7516, 12 ,162%
kraken2_standard_UnAmbiguouslyMapped_ds.nycsm.fastq.bowtie2out_0.95,0.03,0.00,0:00.02,6796, 12 ,127%
kraken2_standard_ani100_cLOW_stFalse_r7_0.80,322.85,11.85,0:28.93,52990848, 12 ,1156%
kraken2_standard_RH_S002__insert_270_0.50,2057.61,39.40,2:55.97,53030236, 12 ,1191%
kraken2_standard_HMP_even_illum_SRR172902.fastq.bowtie2out_0.45,0.04,0.01,0:00.03,7604, 12 ,151%
kraken2_standard_MGRG_nanopore_R6_2d_fail.fastq.bowtie2out_0.40,0.03,0.00,0:00.03,6680, 12 ,111%
kraken2_standard_ani95_cLOW_stFalse_r9_0.65,356.05,12.27,0:31.81,53039880, 12 ,1157%
kraken2_standard_ani100_cLOW_stFalse_r3.fastq.bowtie2out_0.30,0.08,0.00,0:00.04,7412, 12 ,215%
kraken2_standard_ani97_cLOW_stFalse_r5.fastq.bowtie2out_0.85,0.04,0.01,0:00.03,7532, 12 ,158%
kraken2_standard_ani99_cLOW_stFalse_r9.fastq.bowtie2out_0.05,0.05,0.00,0:00.03,7588, 12 ,164%
kraken2_standard_ani99_cHIGH_stFalse_r4.fastq.bowtie2out_0.60,0.03,0.03,0:00.03,7604, 12 ,184%
kraken2_standard_ani97_cHIGH_stTrue_r8.fastq.bowtie2out_0.90,0.04,0.01,0:00.03,7396, 12 ,177%
kraken2_standard_ani99_cHIGH_stTrue_r4.fastq.bowtie2out_0.10,0.06,0.01,0:00.04,7512, 12 ,173%
kraken2_standard_ani97_cLOW_stFalse_r3.fastq.bowtie2out_0.05,0.04,0.02,0:00.03,7512, 12 ,176%
kraken2_standard_RL_S001__insert_270_0.35,2341.00,50.60,3:20.74,53094804, 12 ,1191%
kraken2_standard_ABRF_MGRG_Normal_0.90,66.18,6.49,0:06.99,52866420, 12 ,1039%
kraken2_standard_RM2_S002__insert_270.fasta.bowtie2out_0.05,0.07,0.01,0:00.04,7588, 12 ,215%
kraken2_standard_ani100_cHIGH_stTrue_r8_0.40,364.14,13.67,0:32.65,53154976, 12 ,1156%
kraken2_standard_ani99_cHIGH_stTrue_r2.fastq.bowtie2out_0.90,0.05,0.01,0:00.03,7600, 12 ,178%
kraken2_standard_ani100_cLOW_stTrue_r2.fastq.bowtie2out_0.20,0.07,0.00,0:00.04,7396, 12 ,180%
kraken2_standard_ABRF_MGRG_5ng_0.40,68.21,6.78,0:07.24,52872532, 12 ,1035%
kraken2_standard_ani99_cHIGH_stTrue_r6.fastq.bowtie2out_0.95,0.02,0.04,0:00.03,7528, 12 ,169%
kraken2_standard_ani97_cLOW_stFalse_r7.fastq.bowtie2out_0.00,0.08,0.03,0:00.14,7600, 12 ,85%
kraken2_standard_RH_S001__insert_270_0.30,2394.72,40.93,3:24.35,53193900, 12 ,1191%
kraken2_standard_MGRG_nanopore_b4.pass.2d.fastq.bowtie2out_0.30,0.03,0.00,0:00.03,6748, 12 ,112%
kraken2_standard_ani100_cLOW_stTrue_r6.fastq.bowtie2out_0.25,0.04,0.02,0:00.03,7588, 12 ,164%
kraken2_standard_ani99_cHIGH_stTrue_r4_0.30,349.05,12.24,0:31.24,53166188, 12 ,1156%
kraken2_standard_ani95_cLOW_stTrue_r1.fastq.bowtie2out_0.85,0.05,0.00,0:00.03,7568, 12 ,156%
kraken2_standard_ani100_cLOW_stTrue_r5.fastq.bowtie2out_0.65,0.05,0.00,0:00.03,7540, 12 ,155%
kraken2_standard_ani99_cLOW_stFalse_r3_0.70,324.51,11.34,0:29.08,53138428, 12 ,1154%
kraken2_standard_RH_S003__insert_270.fasta.bowtie2out_0.80,0.01,0.04,0:00.03,7516, 12 ,181%
kraken2_standard_ani99_cLOW_stTrue_r7_0.55,276.39,10.68,0:24.92,53133588, 12 ,1151%
kraken2_standard_ani97_cLOW_stFalse_r4.fastq.bowtie2out_0.40,0.04,0.00,0:00.03,7544, 12 ,151%
kraken2_standard_ani97_cHIGH_stTrue_r9.fastq.bowtie2out_0.55,0.06,0.03,0:00.04,7516, 12 ,223%
kraken2_standard_ani100_cLOW_stTrue_r1.fastq.bowtie2out_0.60,0.03,0.03,0:00.03,7576, 12 ,163%
kraken2_standard_ani95_cLOW_stTrue_r5.fastq.bowtie2out_0.80,0.04,0.00,0:00.03,7536, 12 ,162%
kraken2_standard_MGRG_nanopore_b3.pass.2d_0.45,0.11,0.01,0:00.04,172884, 12 ,271%
kraken2_standard_UnAmbiguouslyMapped_ds.soil.fastq.bowtie2out_0.60,0.04,0.01,0:00.03,6784, 12 ,155%
kraken2_standard_ani95_cLOW_stFalse_r6_0.65,331.37,10.69,0:29.67,53105496, 12 ,1152%
kraken2_standard_ani97_cLOW_stFalse_r0.fastq.bowtie2out_0.45,0.05,0.00,0:00.03,7588, 12 ,161%
kraken2_standard_ani100_cLOW_stFalse_r8_0.80,332.21,11.99,0:29.73,53083992, 12 ,1157%
kraken2_standard_JGI_SRR033549_0.80,21.02,4.85,0:03.06,52806312, 12 ,845%
kraken2_standard_RM1_S002__insert_5000_0.50,754.66,22.65,1:05.97,52963020, 12 ,1178%
kraken2_standard_Mavromatis_simHC_0.15,19.58,4.69,0:03.12,52793716, 12 ,776%
kraken2_standard_ani97_cLOW_stTrue_r4_1.00,331.53,12.60,0:29.69,53091640, 12 ,1158%
kraken2_standard_ani100_cLOW_stTrue_r2_1.00,313.69,11.55,0:28.14,53136272, 12 ,1155%
kraken2_standard_ani95_cLOW_stFalse_r3.fastq.bowtie2out_0.40,0.04,0.01,0:00.03,7524, 12 ,162%
kraken2_standard_NegControl_MH2_0.40,15.00,4.53,0:02.51,52775072, 12 ,778%
kraken2_standard_ani97_cHIGH_stFalse_r4_0.25,321.37,14.56,0:29.11,53159900, 12 ,1153%
kraken2_standard_ani100_cHIGH_stFalse_r5_0.50,375.78,13.69,0:33.79,53051088, 12 ,1152%
kraken2_standard_ani97_cHIGH_stFalse_r6_1.00,305.42,12.21,0:27.61,53058036, 12 ,1150%
kraken2_standard_Huttenhower_LC6.fasta.bowtie2out_0.25,0.03,0.00,0:00.03,6628, 12 ,122%
kraken2_standard_ani99_cLOW_stFalse_r8_0.65,288.45,11.59,0:26.03,53146828, 12 ,1152%
kraken2_standard_ani99_cLOW_stTrue_r0.fastq.bowtie2out_0.45,0.10,0.00,0:00.04,7528, 12 ,247%
kraken2_standard_ani97_cLOW_stTrue_r6_0.25,333.83,13.93,0:30.14,53182916, 12 ,1153%
kraken2_standard_ani100_cLOW_stTrue_r0_0.25,351.93,12.06,0:31.44,53170828, 12 ,1157%
kraken2_standard_ani100_cLOW_stFalse_r3_0.95,317.80,11.71,0:28.58,53035288, 12 ,1152%
kraken2_standard_ani95_cLOW_stFalse_r7.fastq.bowtie2out_0.45,0.03,0.01,0:00.03,7544, 12 ,157%
kraken2_standard_ABRF_MGRG_1ng.fastq.bowtie2out_0.15,0.04,0.00,0:00.03,6708, 12 ,121%
kraken2_standard_NegControl_MH1.fastq.bowtie2out_0.55,0.01,0.02,0:00.03,6800, 12 ,119%
kraken2_standard_ani99_cLOW_stTrue_r4.fastq.bowtie2out_0.40,0.05,0.00,0:00.03,7400, 12 ,165%
kraken2_standard_Huttenhower_LC2.fasta.bowtie2out_0.20,0.03,0.00,0:00.03,6728, 12 ,114%
kraken2_standard_Huttenhower_LC1.fasta.bowtie2out_0.60,0.01,0.02,0:00.03,6624, 12 ,117%
kraken2_standard_ani97_cHIGH_stTrue_r7_0.35,338.31,14.21,0:30.49,53149232, 12 ,1156%
kraken2_standard_ani97_cLOW_stFalse_r0_0.75,333.18,13.39,0:30.02,53136492, 12 ,1154%
kraken2_standard_ani99_cLOW_stTrue_r7.fastq.bowtie2out_0.00,0.10,0.00,0:00.17,7520, 12 ,64%
kraken2_standard_ani100_cHIGH_stTrue_r3_0.55,361.61,12.06,0:32.24,53138704, 12 ,1158%
kraken2_standard_NegControl_MH2.fastq.bowtie2out_0.15,0.04,0.00,0:00.03,6792, 12 ,111%
kraken2_standard_ani100_cLOW_stFalse_r4_0.15,299.60,12.17,0:27.00,53064548, 12 ,1154%
kraken2_standard_RM2_S001__insert_270_0.95,2317.80,55.23,3:19.13,52928480, 12 ,1191%
kraken2_standard_ani95_cLOW_stFalse_r4.fastq.bowtie2out_0.05,0.03,0.01,0:00.03,7564, 12 ,158%
kraken2_standard_ani99_cHIGH_stFalse_r6_0.35,340.17,12.29,0:30.48,53137132, 12 ,1156%
kraken2_standard_ani99_cLOW_stTrue_r3.fastq.bowtie2out_0.05,0.09,0.00,0:00.04,7548, 12 ,227%
kraken2_standard_RH_S001__insert_270.fasta.bowtie2out_0.75,0.05,0.01,0:00.03,7600, 12 ,174%
kraken2_standard_ani95_cLOW_stTrue_r4_0.35,325.37,12.03,0:29.26,53140836, 12 ,1153%
kraken2_standard_Huttenhower_LC5.fasta.bowtie2out_0.65,0.03,0.01,0:00.03,6796, 12 ,127%
kraken2_standard_ani95_cLOW_stFalse_r0.fastq.bowtie2out_0.00,0.11,0.00,0:00.18,7512, 12 ,65%
kraken2_standard_UnAmbiguouslyMapped_ds.7.fastq.bowtie2out_0.15,0.05,0.00,0:00.03,7524, 12 ,156%
kraken2_standard_Mavromatis_simMC.fasta.bowtie2out_0.50,0.02,0.01,0:00.03,6744, 12 ,114%
kraken2_standard_ani99_cHIGH_stTrue_r0_0.25,305.31,12.34,0:27.61,53158404, 12 ,1150%
kraken2_standard_ani97_cLOW_stTrue_r9_0.25,290.67,11.63,0:26.28,53163800, 12 ,1149%
kraken2_standard_ani95_cLOW_stFalse_r6.fastq.bowtie2out_0.80,0.04,0.00,0:00.03,7600, 12 ,156%
kraken2_standard_ani99_cLOW_stFalse_r7_0.65,329.88,12.65,0:29.56,53059256, 12 ,1158%
kraken2_standard_ani97_cHIGH_stFalse_r9_1.00,337.80,14.99,0:30.52,53068356, 12 ,1155%
kraken2_standard_ani99_cLOW_stTrue_r3_0.40,319.74,13.28,0:28.83,53159812, 12 ,1155%
