File name,User time (s),System time (s),Wall time (h:mm:ss or m:ss),Maximum set size (kb),Threads,CPU (%)
kraken2_RefSeqV208_nt_ani99_cLOW_stTrue_r3_0.15,328.63,45.93,0:42.50,322735436, 12 ,881%
kraken2_RefSeqV208_nt_MGRG_nanopore_R6_2d_fail_0.95,3.46,19.51,0:08.19,189446472, 12 ,280%
kraken2_RefSeqV208_nt_ani100_cHIGH_stFalse_r7_0.55,350.81,45.63,0:44.03,322617252, 12 ,900%
kraken2_RefSeqV208_nt_ani100_cHIGH_stTrue_r1_0.75,346.39,46.23,0:43.76,322714768, 12 ,897%
kraken2_RefSeqV208_nt_HMP_even_454_SRR072233_0.35,130.55,39.76,0:25.25,322411116, 12 ,674%
kraken2_RefSeqV208_nt_ani100_cLOW_stFalse_r6_0.35,355.10,44.82,0:44.07,322585460, 12 ,907%
kraken2_RefSeqV208_nt_UnAmbiguouslyMapped_ds.soil_0.25,41.89,38.98,0:18.24,321662284, 12 ,443%
kraken2_RefSeqV208_nt_ani100_cLOW_stTrue_r6_0.75,353.56,47.04,0:44.15,322697000, 12 ,907%
kraken2_RefSeqV208_nt_ani99_cHIGH_stTrue_r9_0.75,373.84,47.00,0:46.44,322734864, 12 ,906%
kraken2_RefSeqV208_nt_ani95_cLOW_stTrue_r4_0.60,347.23,44.98,0:43.33,322648336, 12 ,905%
kraken2_RefSeqV208_nt_UnAmbiguouslyMapped_ds.buccal_0.55,9.73,13.62,0:06.18,109461928, 12 ,377%
kraken2_RefSeqV208_nt_ani97_cHIGH_stFalse_r9_0.05,394.36,47.96,0:48.45,322777888, 12 ,912%
kraken2_RefSeqV208_nt_ani97_cLOW_stFalse_r6_0.25,330.33,43.82,0:41.30,322665588, 12 ,905%
kraken2_RefSeqV208_nt_ani97_cHIGH_stTrue_r1_0.65,348.31,45.51,0:43.84,322724664, 12 ,898%
kraken2_RefSeqV208_nt_ABRF_MGRG_5ng_0.75,71.11,37.28,0:19.32,305737600, 12 ,560%
kraken2_RefSeqV208_nt_ani97_cLOW_stTrue_r6_0.70,373.34,47.90,0:46.28,322715272, 12 ,910%
kraken2_RefSeqV208_nt_ani97_cLOW_stFalse_r4_1.00,328.63,44.07,0:41.61,322552460, 12 ,895%
kraken2_RefSeqV208_nt_ani100_cLOW_stFalse_r9_0.35,345.80,45.72,0:43.65,322649944, 12 ,896%
kraken2_RefSeqV208_nt_ani100_cHIGH_stFalse_r8_0.55,359.49,45.74,0:44.71,322627664, 12 ,906%
kraken2_RefSeqV208_nt_RM1_S001__insert_5000_0.70,884.85,56.26,1:30.98,322510556, 12 ,1034%
kraken2_RefSeqV208_nt_NA12878_NegControl_SL126486_0_0.65,444.98,52.59,0:53.03,322784228, 12 ,938%
kraken2_RefSeqV208_nt_ani99_cHIGH_stFalse_r0_0.00,361.62,49.00,0:47.75,322747384, 12 ,859%
kraken2_RefSeqV208_nt_ani97_cHIGH_stFalse_r5_0.90,346.55,45.50,0:43.70,322629196, 12 ,897%
kraken2_RefSeqV208_nt_ani99_cLOW_stTrue_r7_0.00,402.01,54.22,0:55.13,322709288, 12 ,827%
kraken2_RefSeqV208_nt_ani100_cHIGH_stFalse_r3_0.40,388.31,48.11,0:47.10,322566736, 12 ,926%
kraken2_RefSeqV208_nt_ani100_cHIGH_stTrue_r5_0.60,349.33,45.55,0:43.71,322719044, 12 ,903%
kraken2_RefSeqV208_nt_ani100_cLOW_stFalse_r2_0.20,361.41,46.42,0:45.03,322630532, 12 ,905%
kraken2_RefSeqV208_nt_ani99_cLOW_stFalse_r5_0.20,346.09,46.48,0:43.07,322718500, 12 ,911%
kraken2_RefSeqV208_nt_ani99_cHIGH_stTrue_r2_0.60,332.22,43.45,0:41.39,322706340, 12 ,907%
kraken2_RefSeqV208_nt_ani99_cLOW_stTrue_r0_0.80,405.52,50.42,0:50.66,322705548, 12 ,899%
kraken2_RefSeqV208_nt_UnAmbiguouslyMapped_ds.gut_0.90,8.74,22.04,0:09.59,180614520, 12 ,320%
kraken2_RefSeqV208_nt_ani97_cHIGH_stFalse_r2_0.10,344.25,44.65,0:43.16,322735976, 12 ,901%
kraken2_RefSeqV208_nt_MGRG_nanopore_b9.fail.2d_0.45,0.21,0.48,0:00.59,3782500, 12 ,116%
kraken2_RefSeqV208_nt_ani99_cHIGH_stFalse_r7_0.80,360.85,47.06,0:45.09,322701524, 12 ,904%
kraken2_RefSeqV208_nt_ani95_cLOW_stFalse_r0_0.35,340.02,44.56,0:42.79,322721080, 12 ,898%
kraken2_RefSeqV208_nt_ani99_cLOW_stTrue_r8_0.00,338.85,49.46,0:46.91,322733976, 12 ,827%
kraken2_RefSeqV208_nt_ani97_cLOW_stFalse_r2_0.30,315.89,42.35,0:39.83,322699064, 12 ,899%
kraken2_RefSeqV208_nt_ani97_cHIGH_stTrue_r5_0.70,324.80,42.63,0:40.56,322680748, 12 ,905%
kraken2_RefSeqV208_nt_Huttenhower_LC4_0.70,4.01,17.32,0:07.25,166655424, 12 ,294%
kraken2_RefSeqV208_nt_UnAmbiguouslyMapped_ds.7_0.45,81.67,41.99,0:23.11,322585604, 12 ,535%
kraken2_RefSeqV208_nt_ani97_cLOW_stTrue_r2_0.65,326.94,44.02,0:41.47,322730516, 12 ,894%
kraken2_RefSeqV208_nt_MGRG_nanopore_b8.fail.2d_0.05,1.74,12.53,0:06.74,110083672, 12 ,211%
kraken2_RefSeqV208_nt_ani100_cLOW_stTrue_r2_0.60,320.66,44.09,0:40.91,322710740, 12 ,891%
kraken2_RefSeqV208_nt_RH_S004__insert_270_0.45,2630.25,89.66,3:58.35,322676532, 12 ,1141%
kraken2_RefSeqV208_nt_MGRG_nanopore_b1.pass.2d_0.30,0.21,0.36,0:00.45,2202340, 12 ,127%
kraken2_RefSeqV208_nt_ani95_cLOW_stTrue_r0_0.75,337.90,44.86,0:42.59,322668144, 12 ,898%
kraken2_RefSeqV208_nt_ani99_cHIGH_stFalse_r8_0.80,379.89,48.81,0:46.86,322713260, 12 ,914%
kraken2_RefSeqV208_nt_MGRG_nanopore_b7.pass.2d_0.15,0.42,2.24,0:02.51,18835664, 12 ,106%
kraken2_RefSeqV208_nt_ani99_cLOW_stFalse_r2_0.40,352.84,46.74,0:44.21,322688040, 12 ,903%
kraken2_RefSeqV208_nt_ani99_cHIGH_stTrue_r5_0.00,374.99,48.44,0:48.57,322733908, 12 ,871%
kraken2_RefSeqV208_nt_ani100_cHIGH_stTrue_r5_0.80,359.40,45.88,0:44.68,322705084, 12 ,907%
kraken2_RefSeqV208_nt_ani95_cLOW_stFalse_r7_0.55,322.11,44.44,0:41.41,321076872, 12 ,885%
kraken2_RefSeqV208_nt_ani95_cLOW_stTrue_r8_0.15,374.45,48.00,0:46.61,322706908, 12 ,906%
kraken2_RefSeqV208_nt_ani97_cHIGH_stFalse_r5_0.70,360.32,45.85,0:44.32,322707684, 12 ,916%
kraken2_RefSeqV208_nt_UnAmbiguouslyMapped_ds.gut_0.70,8.79,21.60,0:09.44,180500040, 12 ,321%
kraken2_RefSeqV208_nt_ani99_cLOW_stTrue_r0_0.60,354.11,45.59,0:43.90,322696056, 12 ,910%
kraken2_RefSeqV208_nt_ani99_cHIGH_stFalse_r7_0.60,385.43,48.50,0:47.65,322734356, 12 ,910%
kraken2_RefSeqV208_nt_ani100_cHIGH_stFalse_r4_0.20,371.76,49.69,0:49.46,322661540, 12 ,852%
kraken2_RefSeqV208_nt_ani100_cHIGH_stTrue_r2_0.00,357.91,47.96,0:46.66,322758328, 12 ,869%
kraken2_RefSeqV208_nt_ani99_cHIGH_stTrue_r2_0.80,341.62,46.30,0:43.08,322707652, 12 ,900%
kraken2_RefSeqV208_nt_ani100_cLOW_stFalse_r5_0.40,348.62,46.04,0:43.79,322629060, 12 ,901%
kraken2_RefSeqV208_nt_ani100_cLOW_stTrue_r5_0.00,386.73,51.35,0:58.83,322740368, 12 ,744%
kraken2_RefSeqV208_nt_ani97_cHIGH_stTrue_r5_0.90,333.89,43.56,0:41.48,322643628, 12 ,909%
kraken2_RefSeqV208_nt_Huttenhower_LC4_0.90,4.01,17.83,0:07.31,166612956, 12 ,298%
kraken2_RefSeqV208_nt_ABRF_MGRG_1ng_0.10,75.48,35.58,0:18.77,305484728, 12 ,591%
kraken2_RefSeqV208_nt_ani95_cLOW_stTrue_r7_0.15,380.32,47.95,0:46.91,322698720, 12 ,912%
kraken2_RefSeqV208_nt_ani95_cLOW_stFalse_r8_0.55,343.56,44.58,0:42.67,313482440, 12 ,909%
kraken2_RefSeqV208_nt_ani97_cLOW_stTrue_r2_0.85,356.41,46.69,0:44.57,322690964, 12 ,904%
kraken2_RefSeqV208_nt_ani97_cLOW_stTrue_r5_0.05,366.13,47.39,0:45.57,322758032, 12 ,907%
kraken2_RefSeqV208_nt_ani99_cHIGH_stFalse_r8_0.60,353.94,46.30,0:44.12,322719668, 12 ,907%
kraken2_RefSeqV208_nt_ani95_cLOW_stTrue_r0_0.95,345.88,45.09,0:43.22,322614312, 12 ,904%
kraken2_RefSeqV208_nt_UnAmbiguouslyMapped_ds.frankengenome_0.45,17.84,38.00,0:16.24,300389516, 12 ,343%
kraken2_RefSeqV208_nt_ani97_cLOW_stFalse_r5_0.50,369.64,47.47,0:45.76,322721160, 12 ,911%
kraken2_RefSeqV208_nt_ani97_cHIGH_stTrue_r2_0.10,352.90,46.68,0:44.76,322742608, 12 ,892%
kraken2_RefSeqV208_nt_Huttenhower_LC3_0.10,4.19,18.86,0:08.42,169915344, 12 ,273%
kraken2_RefSeqV208_nt_HMP_even_illum_SRR172902_0.35,74.50,40.18,0:20.84,321620332, 12 ,550%
kraken2_RefSeqV208_nt_ani100_cLOW_stTrue_r2_0.80,337.79,45.52,0:42.69,322738264, 12 ,897%
kraken2_RefSeqV208_nt_ani97_cHIGH_stTrue_r9_0.05,363.83,47.90,0:47.96,322764464, 12 ,858%
kraken2_RefSeqV208_nt_Huttenhower_LC8_0.05,4.25,19.43,0:08.22,179802828, 12 ,287%
kraken2_RefSeqV208_nt_ani99_cLOW_stTrue_r4_0.75,325.59,44.81,0:41.69,322694216, 12 ,888%
kraken2_RefSeqV208_nt_Mavromatis_simHC_0.15,20.63,35.00,0:14.74,321299288, 12 ,377%
kraken2_RefSeqV208_nt_ani99_cHIGH_stFalse_r3_0.75,332.97,44.60,0:42.12,322689896, 12 ,896%
kraken2_RefSeqV208_nt_ani100_cHIGH_stFalse_r0_0.35,334.04,42.79,0:41.38,322590024, 12 ,910%
kraken2_RefSeqV208_nt_ani100_cHIGH_stTrue_r6_0.15,333.75,44.62,0:42.37,322740076, 12 ,892%
kraken2_RefSeqV208_nt_ani99_cHIGH_stTrue_r6_0.95,365.35,46.37,0:45.27,322673908, 12 ,909%
kraken2_RefSeqV208_nt_ani100_cLOW_stTrue_r9_0.95,354.59,46.69,0:44.41,322717592, 12 ,903%
kraken2_RefSeqV208_nt_MGRG_nanopore_b4.pass.2d_0.35,0.18,0.03,0:00.12,88308, 12 ,180%
kraken2_RefSeqV208_nt_ani100_cLOW_stFalse_r1_0.55,389.45,49.07,0:47.83,322510840, 12 ,916%
kraken2_RefSeqV208_nt_Raiphy_eval_RAIphy_0.40,20.69,34.25,0:15.54,306076568, 12 ,353%
kraken2_RefSeqV208_nt_ani99_cLOW_stFalse_r6_0.55,333.80,45.16,0:42.27,322691060, 12 ,896%
kraken2_RefSeqV208_nt_ani99_cHIGH_stTrue_r1_0.15,326.06,43.64,0:40.80,322720876, 12 ,906%
kraken2_RefSeqV208_nt_MGRG_nanopore_R6_2d_fail_0.75,3.32,19.74,0:08.12,189378776, 12 ,284%
kraken2_RefSeqV208_nt_ani100_cHIGH_stTrue_r1_0.95,351.52,44.58,0:43.14,322667720, 12 ,918%
kraken2_RefSeqV208_nt_ani97_cLOW_stTrue_r9_0.90,344.16,45.96,0:43.59,322651264, 12 ,895%
kraken2_RefSeqV208_nt_RH_S002__insert_270_0.65,2794.26,88.84,4:11.51,322541956, 12 ,1146%
kraken2_RefSeqV208_nt_ani95_cLOW_stFalse_r3_0.40,341.55,44.96,0:43.19,322711776, 12 ,894%
kraken2_RefSeqV208_nt_RM2_S002__insert_270_0.40,2840.06,99.94,4:19.25,322917204, 12 ,1134%
kraken2_RefSeqV208_nt_BioPool_0.65,17.43,31.56,0:13.46,269079004, 12 ,363%
kraken2_RefSeqV208_nt_ani97_cHIGH_stFalse_r1_0.65,345.88,45.95,0:43.65,322721124, 12 ,897%
kraken2_RefSeqV208_nt_ABRF_MGRG_Normal_0.90,64.03,31.47,0:16.77,286899212, 12 ,569%
kraken2_RefSeqV208_nt_ani97_cLOW_stTrue_r1_0.10,336.22,45.20,0:42.79,322751200, 12 ,891%
kraken2_RefSeqV208_nt_RL_S001__insert_270_0.00,2644.81,99.49,4:06.45,323739944, 12 ,1113%
kraken2_RefSeqV208_nt_ani95_cLOW_stTrue_r4_0.80,367.00,46.68,0:45.33,322595028, 12 ,912%
kraken2_RefSeqV208_nt_ani97_cLOW_stFalse_r1_0.45,345.22,45.49,0:43.54,322687740, 12 ,897%
kraken2_RefSeqV208_nt_MGRG_nanopore_b3.pass.2d_0.50,0.16,0.04,0:00.07,180952, 12 ,259%
kraken2_RefSeqV208_nt_Huttenhower_LC7_0.05,4.25,18.51,0:07.82,162850900, 12 ,290%
kraken2_RefSeqV208_nt_ani97_cHIGH_stTrue_r6_0.05,373.04,47.67,0:48.93,322751612, 12 ,859%
kraken2_RefSeqV208_nt_RH_S001__insert_270_0.05,2467.60,88.05,3:52.96,323511924, 12 ,1097%
kraken2_RefSeqV208_nt_ani100_cLOW_stTrue_r6_0.95,347.13,47.10,0:44.07,322627624, 12 ,894%
kraken2_RefSeqV208_nt_ani99_cHIGH_stTrue_r9_0.95,355.94,45.73,0:44.42,322701260, 12 ,904%
kraken2_RefSeqV208_nt_RM2_S001__insert_270_0.20,2735.07,94.48,4:09.30,323209524, 12 ,1134%
kraken2_RefSeqV208_nt_ani100_cHIGH_stTrue_r9_0.15,330.94,44.42,0:42.04,322726960, 12 ,892%
kraken2_RefSeqV208_nt_RM1_S001__insert_5000_0.90,890.52,56.18,1:31.63,322456856, 12 ,1033%
kraken2_RefSeqV208_nt_ani100_cLOW_stTrue_r1_0.15,345.45,44.84,0:43.27,322717516, 12 ,901%
kraken2_RefSeqV208_nt_UnAmbiguouslyMapped_ds.cityparks_0.40,20.73,37.15,0:16.31,311420584, 12 ,354%
kraken2_RefSeqV208_nt_ani99_cLOW_stFalse_r9_0.55,343.33,45.54,0:43.34,322715300, 12 ,897%
kraken2_RefSeqV208_nt_NA12878_NegControl_SL126486_0_0.85,426.09,50.39,0:51.12,322720028, 12 ,931%
kraken2_RefSeqV208_nt_ani97_cHIGH_stTrue_r1_0.85,346.52,44.46,0:43.26,322671064, 12 ,903%
kraken2_RefSeqV208_nt_ani95_cLOW_stTrue_r3_0.00,364.38,50.89,0:49.94,322768256, 12 ,831%
kraken2_RefSeqV208_nt_ani97_cLOW_stTrue_r6_0.90,364.40,46.19,0:45.00,322683344, 12 ,912%
kraken2_RefSeqV208_nt_ABRF_MGRG_5ng_0.95,71.58,36.89,0:19.51,305746180, 12 ,555%
kraken2_RefSeqV208_nt_BMI_bmi_reads_0.55,91.59,37.68,0:21.89,322432300, 12 ,590%
kraken2_RefSeqV208_nt_ani97_cHIGH_stFalse_r8_0.40,344.87,45.39,0:43.67,322729376, 12 ,893%
kraken2_RefSeqV208_nt_MGRG_nanopore_b3.fail.2d_0.60,0.13,0.20,0:00.24,1331676, 12 ,138%
kraken2_RefSeqV208_nt_UnAmbiguouslyMapped_ds.frankengenome.mix_0.20,121.09,41.12,0:25.36,322285656, 12 ,639%
kraken2_RefSeqV208_nt_ani95_cLOW_stTrue_r7_1.00,337.82,44.60,0:42.33,322591468, 12 ,903%
kraken2_RefSeqV208_nt_Huttenhower_HC2_0.30,14.90,34.82,0:14.40,312875940, 12 ,345%
kraken2_RefSeqV208_nt_ani95_cLOW_stTrue_r5_0.25,373.79,47.26,0:45.90,322704500, 12 ,917%
kraken2_RefSeqV208_nt_RH_S005__insert_270_0.35,3050.14,97.19,4:34.96,322805992, 12 ,1144%
kraken2_RefSeqV208_nt_ani100_cLOW_stTrue_r7_0.30,334.21,45.50,0:42.27,322710320, 12 ,898%
kraken2_RefSeqV208_nt_ani99_cHIGH_stTrue_r8_0.30,328.82,43.64,0:41.50,322741184, 12 ,897%
kraken2_RefSeqV208_nt_Mavromatis_simMC_0.95,20.06,35.10,0:15.07,319118012, 12 ,365%
kraken2_RefSeqV208_nt_Carma_eval_carma_0.75,1.39,10.88,0:07.41,100717960, 12 ,165%
kraken2_RefSeqV208_nt_ani100_cLOW_stFalse_r8_0.70,369.98,47.00,0:45.61,322673952, 12 ,914%
kraken2_RefSeqV208_nt_ABRF_MGRG_10ng_0.35,93.98,38.76,0:21.67,313632408, 12 ,612%
kraken2_RefSeqV208_nt_ani100_cHIGH_stFalse_r9_0.10,399.98,46.23,0:48.47,322674308, 12 ,920%
kraken2_RefSeqV208_nt_ani97_cLOW_stTrue_r7_0.35,331.48,44.92,0:42.11,322677832, 12 ,893%
kraken2_RefSeqV208_nt_ani97_cLOW_stFalse_r7_0.60,348.67,45.33,0:42.95,322656636, 12 ,917%
kraken2_RefSeqV208_nt_Huttenhower_LC1_0.20,3.96,18.92,0:07.89,177739516, 12 ,290%
kraken2_RefSeqV208_nt_ani97_cHIGH_stTrue_r0_0.20,350.97,46.01,0:44.29,322762056, 12 ,896%
kraken2_RefSeqV208_nt_ani95_cLOW_stFalse_r5_0.65,346.09,45.64,0:43.25,322668304, 12 ,905%
kraken2_RefSeqV208_nt_NA12878_NegControl_SL126487_0_0.25,648.69,55.30,1:10.11,323093800, 12 ,1004%
kraken2_RefSeqV208_nt_ani95_cLOW_stTrue_r8_1.00,374.10,50.52,0:49.46,322624068, 12 ,858%
kraken2_RefSeqV208_nt_ABRF_MGRG_Half_0.80,73.46,33.77,0:18.05,294172224, 12 ,594%
kraken2_RefSeqV208_nt_ani97_cHIGH_stFalse_r7_0.40,348.94,45.36,0:43.88,322737152, 12 ,898%
kraken2_RefSeqV208_nt_ani99_cLOW_stFalse_r0_0.70,348.69,45.39,0:43.44,322566276, 12 ,907%
kraken2_RefSeqV208_nt_MGRG_nanopore_b4.fail.2d_0.05,0.48,2.94,0:03.27,25905440, 12 ,104%
kraken2_RefSeqV208_nt_ani99_cHIGH_stTrue_r7_0.30,350.55,45.42,0:43.72,322727316, 12 ,905%
kraken2_RefSeqV208_nt_ani100_cLOW_stTrue_r8_0.30,335.10,45.03,0:42.36,322716208, 12 ,897%
kraken2_RefSeqV208_nt_ani100_cHIGH_stFalse_r1_0.90,397.13,47.54,0:48.32,322554312, 12 ,920%
kraken2_RefSeqV208_nt_ani100_cHIGH_stFalse_r6_0.10,370.01,46.20,0:45.28,322655440, 12 ,919%
kraken2_RefSeqV208_nt_ani100_cHIGH_stTrue_r0_0.30,374.24,47.32,0:46.52,322730096, 12 ,906%
kraken2_RefSeqV208_nt_ani100_cLOW_stFalse_r7_0.70,355.64,45.22,0:44.03,322610532, 12 ,910%
kraken2_RefSeqV208_nt_UnAmbiguouslyMapped_ds.hous1_0.05,13.09,31.19,0:13.58,259153244, 12 ,326%
kraken2_RefSeqV208_nt_ani99_cLOW_stTrue_r2_0.50,377.31,49.96,0:47.24,322703864, 12 ,904%
kraken2_RefSeqV208_nt_ani97_cLOW_stFalse_r8_0.60,357.26,48.00,0:44.65,322674756, 12 ,907%
kraken2_RefSeqV208_nt_NA12878_NegControl_SL126488_0_0.95,312.26,49.18,0:42.00,322565676, 12 ,860%
kraken2_RefSeqV208_nt_NegControl_LM_0.75,16.40,34.09,0:14.24,318328832, 12 ,354%
kraken2_RefSeqV208_nt_ani99_cHIGH_stFalse_r5_0.50,346.40,46.75,0:43.89,322681916, 12 ,895%
kraken2_RefSeqV208_nt_ani97_cLOW_stTrue_r8_0.35,361.71,47.03,0:45.16,322721084, 12 ,904%
kraken2_RefSeqV208_nt_ani100_cHIGH_stTrue_r9_1.00,355.82,44.75,0:43.69,322681724, 12 ,916%
kraken2_RefSeqV208_nt_NegControl_MH1_0.40,17.43,36.34,0:16.04,318351596, 12 ,335%
kraken2_RefSeqV208_nt_ani97_cLOW_stTrue_r3_0.20,338.91,45.22,0:42.91,322693436, 12 ,895%
kraken2_RefSeqV208_nt_ani97_cLOW_stFalse_r3_0.75,326.78,44.54,0:41.79,322653264, 12 ,888%
kraken2_RefSeqV208_nt_ani99_cLOW_stTrue_r9_0.45,387.74,51.06,0:48.64,322714292, 12 ,902%
kraken2_RefSeqV208_nt_ani97_cHIGH_stTrue_r4_0.35,343.67,45.50,0:43.25,322731808, 12 ,899%
kraken2_RefSeqV208_nt_Huttenhower_LC5_0.35,4.05,17.62,0:07.58,174019132, 12 ,285%
kraken2_RefSeqV208_nt_ani95_cLOW_stTrue_r1_0.30,376.96,47.69,0:46.38,322714012, 12 ,915%
kraken2_RefSeqV208_nt_ani100_cLOW_stTrue_r3_0.25,327.86,44.71,0:41.57,322715564, 12 ,896%
kraken2_RefSeqV208_nt_UnAmbiguouslyMapped_ds.nycsm_0.25,9.69,23.49,0:10.01,191113828, 12 ,331%
kraken2_RefSeqV208_nt_ani100_cLOW_stTrue_r1_1.00,351.42,46.00,0:43.81,322632936, 12 ,906%
kraken2_RefSeqV208_nt_ani100_cHIGH_stFalse_r2_0.05,364.29,47.89,0:47.40,322645592, 12 ,869%
kraken2_RefSeqV208_nt_ani100_cHIGH_stTrue_r4_0.25,326.64,41.67,0:40.67,322725432, 12 ,905%
kraken2_RefSeqV208_nt_ani100_cLOW_stFalse_r3_0.65,374.30,47.79,0:46.47,322643536, 12 ,908%
kraken2_RefSeqV208_nt_ani100_cHIGH_stTrue_r6_1.00,350.57,44.57,0:43.49,322688472, 12 ,908%
kraken2_RefSeqV208_nt_ani99_cLOW_stTrue_r6_0.45,368.35,48.02,0:46.63,322686836, 12 ,892%
kraken2_RefSeqV208_nt_Mavromatis_simHC_1.00,21.49,35.44,0:15.24,321310748, 12 ,373%
kraken2_RefSeqV208_nt_ani99_cHIGH_stFalse_r1_0.45,375.65,48.54,0:55.55,322746868, 12 ,763%
kraken2_RefSeqV208_nt_ani95_cLOW_stFalse_r1_0.70,345.36,44.33,0:43.87,322607848, 12 ,888%
kraken2_RefSeqV208_nt_MGRG_nanopore_b9.pass.2d_0.95,0.13,0.01,0:00.04,67668, 12 ,342%
kraken2_RefSeqV208_nt_ani97_cHIGH_stFalse_r3_0.55,330.88,44.47,0:41.87,322711420, 12 ,896%
kraken2_RefSeqV208_nt_UnAmbiguouslyMapped_ds.hous2_0.90,8.39,23.80,0:10.06,203544356, 12 ,319%
kraken2_RefSeqV208_nt_ani99_cHIGH_stTrue_r1_1.00,351.05,45.01,0:43.15,322702280, 12 ,917%
kraken2_RefSeqV208_nt_ani99_cLOW_stFalse_r4_0.65,347.92,46.22,0:43.64,322660572, 12 ,903%
kraken2_RefSeqV208_nt_ani99_cHIGH_stTrue_r3_0.25,366.42,48.02,0:45.53,322753284, 12 ,910%
kraken2_RefSeqV208_nt_ani100_cHIGH_stFalse_r5_0.85,399.94,48.03,0:48.72,322616600, 12 ,919%
kraken2_RefSeqV208_nt_ani99_cLOW_stFalse_r2_0.35,368.27,47.71,0:45.95,322708916, 12 ,905%
kraken2_RefSeqV208_nt_ani99_cHIGH_stTrue_r5_0.75,351.84,47.84,0:48.07,322711748, 12 ,831%
kraken2_RefSeqV208_nt_ani95_cLOW_stFalse_r7_0.20,325.26,45.45,0:41.88,321010496, 12 ,885%
kraken2_RefSeqV208_nt_ani99_cHIGH_stFalse_r0_0.95,381.85,46.78,0:48.05,322641436, 12 ,891%
kraken2_RefSeqV208_nt_ani95_cLOW_stTrue_r8_0.60,367.62,47.25,0:45.63,322720404, 12 ,909%
kraken2_RefSeqV208_nt_ani99_cLOW_stTrue_r7_0.95,393.66,50.79,0:49.01,322713556, 12 ,906%
kraken2_RefSeqV208_nt_ani97_cHIGH_stFalse_r5_0.05,374.34,48.36,0:47.55,322765904, 12 ,888%
kraken2_RefSeqV208_nt_ani97_cHIGH_stFalse_r2_0.85,344.07,44.46,0:43.28,322657200, 12 ,897%
kraken2_RefSeqV208_nt_UnAmbiguouslyMapped_ds.gut_0.05,9.01,22.26,0:09.63,180627168, 12 ,324%
kraken2_RefSeqV208_nt_ani99_cLOW_stTrue_r0_0.15,325.45,45.03,0:41.62,322699592, 12 ,890%
kraken2_RefSeqV208_nt_ani99_cHIGH_stFalse_r7_0.15,357.39,45.86,0:44.47,322733916, 12 ,906%
kraken2_RefSeqV208_nt_ani97_cLOW_stFalse_r8_1.00,356.87,47.75,0:44.38,322611524, 12 ,911%
kraken2_RefSeqV208_nt_ani100_cHIGH_stFalse_r4_0.55,343.20,44.10,0:42.78,322613704, 12 ,905%
kraken2_RefSeqV208_nt_ani100_cHIGH_stTrue_r2_0.75,339.02,44.19,0:42.28,322698996, 12 ,906%
kraken2_RefSeqV208_nt_ani100_cLOW_stFalse_r5_0.35,344.13,46.21,0:43.84,322643680, 12 ,890%
kraken2_RefSeqV208_nt_ani100_cLOW_stTrue_r5_0.75,337.11,44.63,0:42.42,322662780, 12 ,899%
kraken2_RefSeqV208_nt_ABRF_MGRG_1ng_0.65,81.51,37.95,0:20.40,305518988, 12 ,585%
kraken2_RefSeqV208_nt_ani99_cLOW_stTrue_r8_0.95,369.59,47.97,0:45.88,322691368, 12 ,909%
kraken2_RefSeqV208_nt_ani95_cLOW_stTrue_r7_0.60,343.78,44.97,0:42.96,322691048, 12 ,904%
kraken2_RefSeqV208_nt_ani95_cLOW_stFalse_r8_0.20,367.72,46.50,0:45.49,313480680, 12 ,910%
kraken2_RefSeqV208_nt_MGRG_nanopore_b3.fail.2d_1.00,0.22,0.21,0:00.27,1331676, 12 ,159%
kraken2_RefSeqV208_nt_ani97_cLOW_stTrue_r5_0.70,348.11,45.81,0:43.60,322708184, 12 ,903%
kraken2_RefSeqV208_nt_UnAmbiguouslyMapped_ds.frankengenome_0.30,18.94,37.86,0:16.40,300408424, 12 ,346%
kraken2_RefSeqV208_nt_ani97_cLOW_stFalse_r7_1.00,334.08,44.59,0:42.10,322610848, 12 ,899%
kraken2_RefSeqV208_nt_ani99_cHIGH_stFalse_r8_0.15,361.27,46.08,0:45.11,322752900, 12 ,903%
kraken2_RefSeqV208_nt_ani97_cLOW_stFalse_r5_0.25,334.62,44.43,0:42.37,322734004, 12 ,894%
kraken2_RefSeqV208_nt_MGRG_nanopore_b7.pass.2d_0.80,0.41,2.38,0:02.64,18840096, 12 ,105%
kraken2_RefSeqV208_nt_Huttenhower_LC3_0.65,3.69,17.29,0:07.32,169884060, 12 ,286%
kraken2_RefSeqV208_nt_ani97_cHIGH_stTrue_r2_0.65,357.06,45.89,0:44.86,322720628, 12 ,898%
kraken2_RefSeqV208_nt_MGRG_nanopore_b8.fail.2d_0.90,1.68,11.94,0:06.24,110104264, 12 ,218%
kraken2_RefSeqV208_nt_HMP_even_illum_SRR172902_0.40,71.78,39.25,0:20.35,321605864, 12 ,545%
kraken2_RefSeqV208_nt_ani97_cHIGH_stFalse_r6_0.90,336.64,44.43,0:42.37,322668760, 12 ,899%
kraken2_RefSeqV208_nt_Huttenhower_LC8_0.70,4.07,18.85,0:08.22,179929556, 12 ,278%
kraken2_RefSeqV208_nt_ani97_cHIGH_stTrue_r9_0.70,372.29,46.25,0:45.79,322718600, 12 ,913%
kraken2_RefSeqV208_nt_ani99_cLOW_stTrue_r4_0.00,410.22,57.52,1:04.95,322721908, 12 ,720%
kraken2_RefSeqV208_nt_Mavromatis_simHC_0.60,20.71,34.18,0:14.77,321292424, 12 ,371%
