File name,User time (s),System time (s),Wall time (h:mm:ss or m:ss),Maximum set size (kb),Threads,CPU (%)
minikrakenV2_Huttenhower_LC3_0.30,1.90,1.64,0:00.92,8018684, 12 ,382%
minikrakenV2_MGRG_nanopore_b4.pass.2d_0.25,0.06,0.00,0:00.03,23124, 12 ,188%
minikrakenV2_ani97_cHIGH_stTrue_r4_0.60,162.63,7.13,0:14.89,8161484, 12 ,1139%
minikrakenV2_ani100_cHIGH_stFalse_r3_0.30,154.80,7.19,0:14.30,8178160, 12 ,1132%
minikrakenV2_ani97_cLOW_stFalse_r3_0.20,163.70,7.24,0:14.98,8298040, 12 ,1141%
minikrakenV2_Carma_eval_carma_0.15,0.73,1.18,0:01.02,7646456, 12 ,187%
minikrakenV2_ani100_cHIGH_stTrue_r9_0.80,169.68,7.24,0:15.47,8157764, 12 ,1143%
minikrakenV2_UnAmbiguouslyMapped_ds.buccal_0.70,4.33,1.65,0:01.07,7886716, 12 ,556%
minikrakenV2_ani97_cHIGH_stTrue_r2_0.45,165.61,8.09,0:15.28,8161664, 12 ,1136%
minikrakenV2_ani100_cHIGH_stFalse_r5_0.15,165.60,7.82,0:17.14,8336780, 12 ,1011%
minikrakenV2_ani97_cLOW_stFalse_r5_0.05,163.16,7.19,0:18.19,8467812, 12 ,936%
minikrakenV2_ani97_cHIGH_stFalse_r9_0.70,159.45,7.00,0:14.60,8163376, 12 ,1139%
minikrakenV2_Huttenhower_HC1_0.85,6.94,1.75,0:01.36,8169900, 12 ,639%
minikrakenV2_JGI_SRR033549_0.00,11.12,2.10,0:01.90,8143800, 12 ,693%
minikrakenV2_Huttenhower_LC5_0.15,1.87,1.51,0:00.91,8008068, 12 ,371%
minikrakenV2_Huttenhower_LC2_0.95,1.94,1.55,0:00.92,8011820, 12 ,376%
minikrakenV2_ani99_cLOW_stTrue_r3_0.75,163.82,6.79,0:14.93,8154516, 12 ,1142%
minikrakenV2_ani100_cLOW_stTrue_r5_0.55,166.72,7.54,0:15.28,8168572, 12 ,1140%
minikrakenV2_NA12878_NegControl_SL126486_0_0.40,230.40,9.69,0:20.71,8188088, 12 ,1159%
minikrakenV2_ani97_cLOW_stTrue_r9_0.10,155.85,6.47,0:14.16,8468348, 12 ,1145%
minikrakenV2_ani97_cLOW_stFalse_r2_0.85,148.80,5.91,0:13.51,8156968, 12 ,1144%
minikrakenV2_ani100_cHIGH_stFalse_r2_0.95,153.48,6.68,0:14.12,8161732, 12 ,1133%
minikrakenV2_ani100_cLOW_stFalse_r9_0.40,148.94,7.05,0:13.70,8163764, 12 ,1138%
minikrakenV2_MGRG_nanopore_b4.fail.2d_0.15,0.26,0.62,0:00.74,4284124, 12 ,118%
minikrakenV2_ani95_cLOW_stFalse_r8_0.00,171.03,10.63,0:44.80,8455756, 12 ,405%
minikrakenV2_RH_S004__insert_270_0.80,1028.50,20.32,1:29.55,8138568, 12 ,1171%
minikrakenV2_ani100_cHIGH_stTrue_r6_0.80,161.56,6.76,0:14.65,8162432, 12 ,1148%
minikrakenV2_ani95_cLOW_stFalse_r0_0.80,150.76,6.93,0:13.86,8157356, 12 ,1137%
minikrakenV2_ani99_cLOW_stFalse_r5_0.95,156.06,6.21,0:14.22,8159800, 12 ,1140%
minikrakenV2_ani97_cLOW_stTrue_r1_0.90,159.88,7.25,0:14.70,8153764, 12 ,1136%
minikrakenV2_ani97_cHIGH_stFalse_r6_0.70,155.62,6.81,0:14.24,8157140, 12 ,1140%
minikrakenV2_ani95_cLOW_stTrue_r4_0.00,166.79,10.08,0:42.29,8459360, 12 ,418%
minikrakenV2_ani95_cLOW_stTrue_r3_0.80,161.73,6.82,0:14.75,8151828, 12 ,1142%
minikrakenV2_ABRF_MGRG_10ng_0.40,45.23,2.95,0:04.58,7268240, 12 ,1050%
minikrakenV2_MGRG_nanopore_b3.fail.2d_0.70,0.12,0.03,0:00.07,309888, 12 ,222%
minikrakenV2_ani97_cLOW_stTrue_r6_0.10,162.72,7.20,0:14.89,8471880, 12 ,1140%
minikrakenV2_ani99_cHIGH_stTrue_r5_0.55,161.36,7.15,0:18.62,8161312, 12 ,904%
minikrakenV2_ani99_cHIGH_stFalse_r4_0.60,155.55,6.83,0:14.25,8164292, 12 ,1139%
minikrakenV2_ani99_cLOW_stFalse_r2_0.15,159.00,7.01,0:14.58,8403328, 12 ,1138%
minikrakenV2_Mavromatis_simLC_0.80,8.03,1.63,0:01.43,8128704, 12 ,672%
minikrakenV2_ani95_cLOW_stFalse_r7_0.00,178.27,10.93,0:41.91,8484048, 12 ,451%
minikrakenV2_ani100_cHIGH_stTrue_r1_0.00,173.33,10.03,0:59.06,8467132, 12 ,310%
minikrakenV2_HMP_even_454_SRR072233_0.40,61.80,3.26,0:05.99,8125812, 12 ,1086%
minikrakenV2_ani100_cLOW_stFalse_r6_0.40,143.06,5.98,0:13.05,8163984, 12 ,1141%
minikrakenV2_ani99_cLOW_stFalse_r9_0.00,176.85,9.30,0:33.58,8493844, 12 ,554%
minikrakenV2_ABRF_MGRG_1ng_0.45,39.36,2.79,0:04.12,7855900, 12 ,1022%
minikrakenV2_Huttenhower_LC6_0.80,1.84,1.51,0:00.89,8000628, 12 ,373%
minikrakenV2_ani99_cLOW_stTrue_r7_0.60,165.72,7.49,0:15.23,8155320, 12 ,1137%
minikrakenV2_ani100_cLOW_stTrue_r1_0.40,157.82,7.01,0:17.40,8164664, 12 ,946%
minikrakenV2_Huttenhower_HC2_0.10,7.46,1.78,0:01.50,8199872, 12 ,616%
minikrakenV2_MGRG_nanopore_b9.pass.2d_0.85,0.06,0.00,0:00.03,18300, 12 ,197%
minikrakenV2_RH_S002__insert_270_0.40,1026.20,20.07,1:27.97,8151768, 12 ,1189%
minikrakenV2_ani95_cLOW_stTrue_r8_0.95,159.19,7.28,0:14.62,8158376, 12 ,1138%
minikrakenV2_ani97_cLOW_stFalse_r6_0.90,153.38,6.66,0:14.05,8158956, 12 ,1139%
minikrakenV2_ani100_cHIGH_stFalse_r6_0.80,143.93,5.60,0:15.63,8162840, 12 ,956%
minikrakenV2_ani100_cHIGH_stFalse_r1_0.00,165.12,9.06,0:28.52,8328448, 12 ,610%
minikrakenV2_ani97_cHIGH_stTrue_r6_0.50,163.64,6.52,0:14.98,8162352, 12 ,1136%
minikrakenV2_ani97_cLOW_stFalse_r1_0.10,161.81,7.06,0:14.81,8459924, 12 ,1139%
minikrakenV2_ZymoMock_0.90,135.18,6.77,0:12.55,8158336, 12 ,1130%
minikrakenV2_Huttenhower_LC1_0.00,1.97,1.56,0:01.06,8027972, 12 ,331%
minikrakenV2_NegControl_MH1_0.35,6.91,1.67,0:01.30,8079276, 12 ,658%
minikrakenV2_ani95_cLOW_stTrue_r7_0.95,161.88,6.55,0:14.73,8165732, 12 ,1142%
minikrakenV2_ani97_cLOW_stTrue_r2_0.05,165.86,7.32,0:15.17,8496692, 12 ,1141%
minikrakenV2_ani99_cHIGH_stTrue_r1_0.40,161.03,6.85,0:14.60,8165376, 12 ,1149%
minikrakenV2_ani99_cHIGH_stFalse_r0_0.75,157.48,6.51,0:14.45,8162172, 12 ,1134%
minikrakenV2_ani99_cLOW_stFalse_r6_0.00,166.99,10.65,0:53.05,8434556, 12 ,334%
minikrakenV2_ani99_cLOW_stTrue_r8_0.60,163.29,7.21,0:14.89,8161024, 12 ,1145%
minikrakenV2_ani95_cLOW_stFalse_r3_0.15,160.56,7.95,0:14.87,8332140, 12 ,1132%
minikrakenV2_ani100_cHIGH_stTrue_r5_0.15,163.42,7.09,0:14.96,8388132, 12 ,1139%
minikrakenV2_ani100_cLOW_stFalse_r2_0.55,141.30,5.54,0:12.85,8153504, 12 ,1142%
minikrakenV2_ani100_cHIGH_stFalse_r9_0.80,153.92,6.57,0:14.16,8162128, 12 ,1133%
minikrakenV2_UnAmbiguouslyMapped_ds.gut_0.95,3.84,1.58,0:01.04,8090576, 12 ,519%
minikrakenV2_ani97_cLOW_stFalse_r9_0.90,157.89,6.68,0:14.43,8152828, 12 ,1140%
minikrakenV2_ani97_cHIGH_stTrue_r9_0.50,163.62,6.79,0:14.85,8161132, 12 ,1147%
minikrakenV2_RH_S001__insert_270_0.20,1056.17,20.89,1:30.65,8220816, 12 ,1188%
minikrakenV2_ani100_cHIGH_stTrue_r2_0.95,169.27,7.07,0:28.73,8159800, 12 ,613%
minikrakenV2_UnAmbiguouslyMapped_ds.cityparks_1.00,9.27,1.74,0:01.50,8138560, 12 ,732%
minikrakenV2_ani95_cLOW_stFalse_r4_0.95,146.55,6.45,0:13.47,8165372, 12 ,1135%
minikrakenV2_ani99_cLOW_stFalse_r1_0.80,156.92,6.89,0:14.38,8153240, 12 ,1138%
minikrakenV2_ani97_cLOW_stTrue_r5_0.85,159.90,6.36,0:14.49,8152576, 12 ,1146%
minikrakenV2_ani97_cHIGH_stFalse_r2_0.65,163.50,7.49,0:15.05,8158812, 12 ,1135%
minikrakenV2_RL_S001__insert_270_0.25,1009.14,21.49,1:28.48,8189600, 12 ,1164%
minikrakenV2_ani95_cLOW_stTrue_r0_0.15,157.52,6.83,0:14.32,8370440, 12 ,1147%
minikrakenV2_Huttenhower_LC8_0.50,1.89,1.46,0:00.89,8024304, 12 ,375%
minikrakenV2_ani99_cHIGH_stTrue_r0_0.90,157.50,6.47,0:14.27,8158524, 12 ,1149%
minikrakenV2_MGRG_nanopore_b7.pass.2d_0.90,0.25,0.50,0:00.60,3442072, 12 ,125%
minikrakenV2_ani97_cHIGH_stFalse_r4_0.35,158.00,6.78,0:14.40,8179920, 12 ,1143%
minikrakenV2_ani95_cLOW_stTrue_r6_0.45,158.55,7.08,0:14.45,8160548, 12 ,1146%
minikrakenV2_ani97_cLOW_stFalse_r8_0.40,159.16,6.95,0:14.60,8159324, 12 ,1137%
minikrakenV2_MGRG_nanopore_b8.fail.2d_0.80,0.71,1.29,0:00.82,7733452, 12 ,244%
minikrakenV2_UnAmbiguouslyMapped_ds.hous1_0.30,5.92,1.63,0:01.22,8140756, 12 ,618%
minikrakenV2_ani100_cHIGH_stFalse_r8_0.50,146.30,5.90,0:17.20,8160432, 12 ,884%
minikrakenV2_HMP_even_illum_SRR172902_0.50,38.05,3.47,0:04.15,8103836, 12 ,999%
minikrakenV2_ani100_cLOW_stFalse_r3_0.85,150.70,6.08,0:13.68,8149324, 12 ,1145%
minikrakenV2_ani95_cLOW_stFalse_r5_0.45,161.80,6.53,0:14.72,8167508, 12 ,1143%
minikrakenV2_UnAmbiguouslyMapped_ds.frankengenome_0.10,6.90,1.73,0:01.31,8164492, 12 ,657%
minikrakenV2_ani100_cHIGH_stTrue_r3_0.45,162.62,7.14,0:14.88,8163936, 12 ,1140%
minikrakenV2_ani100_cLOW_stFalse_r4_0.05,145.12,7.21,0:13.35,8330672, 12 ,1140%
minikrakenV2_ani97_cHIGH_stTrue_r8_0.80,159.81,6.52,0:14.54,8159944, 12 ,1143%
minikrakenV2_RH_S005__insert_270_0.65,1019.07,19.00,1:27.25,8127916, 12 ,1189%
minikrakenV2_Raiphy_eval_RAIphy_0.55,9.69,1.71,0:01.61,8153960, 12 ,708%
minikrakenV2_ani99_cHIGH_stFalse_r4_1.00,155.44,6.79,0:14.29,8158572, 12 ,1134%
minikrakenV2_ani97_cLOW_stTrue_r4_0.55,163.31,6.85,0:14.91,8162136, 12 ,1141%
minikrakenV2_ani100_cLOW_stTrue_r8_0.10,156.92,7.56,0:14.40,8404700, 12 ,1142%
minikrakenV2_ani99_cHIGH_stTrue_r7_0.10,159.52,7.55,0:14.60,8410660, 12 ,1143%
minikrakenV2_ani99_cHIGH_stFalse_r6_0.25,157.21,6.81,0:14.36,8239800, 12 ,1141%
minikrakenV2_ani99_cLOW_stFalse_r0_0.50,155.85,6.72,0:14.26,8155280, 12 ,1139%
minikrakenV2_ani95_cLOW_stTrue_r9_0.45,150.82,5.46,0:13.63,8155100, 12 ,1146%
minikrakenV2_ani100_cLOW_stTrue_r0_0.90,166.49,6.78,0:15.14,8151800, 12 ,1143%
minikrakenV2_Huttenhower_LC7_0.50,1.87,1.58,0:00.94,8004736, 12 ,366%
minikrakenV2_ani97_cHIGH_stTrue_r0_0.00,173.34,9.70,0:26.39,8486184, 12 ,693%
minikrakenV2_ani100_cHIGH_stFalse_r7_0.50,150.75,6.14,0:16.27,8156632, 12 ,964%
minikrakenV2_ani97_cLOW_stFalse_r7_0.40,146.19,6.65,0:13.30,8157824, 12 ,1148%
minikrakenV2_ani97_cHIGH_stTrue_r7_0.80,162.06,6.57,0:14.72,8161380, 12 ,1144%
minikrakenV2_ani99_cLOW_stTrue_r1_0.30,163.55,7.66,0:15.00,8206716, 12 ,1141%
minikrakenV2_ani99_cHIGH_stFalse_r9_0.25,161.18,7.33,0:14.89,8250332, 12 ,1131%
minikrakenV2_ani99_cHIGH_stTrue_r8_0.10,169.21,8.35,0:20.15,8482932, 12 ,880%
minikrakenV2_ani100_cLOW_stTrue_r7_0.10,169.13,7.27,0:19.78,8456076, 12 ,891%
minikrakenV2_ani95_cLOW_stFalse_r1_0.50,154.67,6.65,0:14.17,8158688, 12 ,1137%
minikrakenV2_NA12878_NegControl_SL126487_0_0.95,368.14,14.65,0:32.72,8160280, 12 ,1169%
minikrakenV2_ani100_cHIGH_stTrue_r7_0.50,163.21,6.45,0:14.97,8162944, 12 ,1133%
minikrakenV2_ani100_cLOW_stFalse_r0_0.10,151.18,7.07,0:13.88,8401468, 12 ,1140%
minikrakenV2_ani99_cLOW_stTrue_r8_1.00,166.44,6.70,0:15.93,8155784, 12 ,1086%
minikrakenV2_ani97_cLOW_stTrue_r0_0.40,164.11,7.28,0:14.99,8159088, 12 ,1143%
minikrakenV2_ABRF_MGRG_Normal_0.85,33.67,2.86,0:03.67,8127016, 12 ,994%
minikrakenV2_ani99_cHIGH_stTrue_r3_0.05,168.04,8.31,0:15.60,8491696, 12 ,1130%
minikrakenV2_ani99_cHIGH_stFalse_r2_0.30,162.08,6.50,0:14.75,8213120, 12 ,1142%
minikrakenV2_ani99_cLOW_stFalse_r4_0.45,156.48,7.04,0:22.53,8164796, 12 ,725%
minikrakenV2_Mavromatis_simHC_0.00,9.65,1.83,0:04.00,8125252, 12 ,287%
minikrakenV2_ani99_cHIGH_stTrue_r4_0.85,165.01,7.38,0:15.21,8158836, 12 ,1133%
minikrakenV2_MGRG_nanopore_b3.pass.2d_0.35,0.08,0.02,0:00.04,43496, 12 ,248%
minikrakenV2_ani97_cHIGH_stFalse_r0_0.20,154.74,6.31,0:14.09,8318648, 12 ,1142%
minikrakenV2_ani95_cLOW_stTrue_r2_0.50,161.71,6.47,0:14.73,8159724, 12 ,1141%
minikrakenV2_NegControl_LM_0.55,7.10,1.60,0:01.30,8083584, 12 ,669%
minikrakenV2_UnAmbiguouslyMapped_ds.cityparks_0.60,9.59,1.82,0:01.58,8152632, 12 ,720%
minikrakenV2_NA12878_NegControl_SL126488_0_0.25,153.48,7.52,0:14.12,8272684, 12 ,1140%
minikrakenV2_ani100_cLOW_stFalse_r7_0.90,146.50,6.53,0:13.44,8157060, 12 ,1138%
minikrakenV2_UnAmbiguouslyMapped_ds.nycsm_0.10,4.05,1.67,0:01.10,8098032, 12 ,518%
minikrakenV2_ani97_cHIGH_stTrue_r3_0.95,163.99,6.57,0:14.95,8162780, 12 ,1140%
minikrakenV2_ani100_cHIGH_stTrue_r8_0.50,166.08,7.13,0:15.25,8159644, 12 ,1135%
minikrakenV2_MGRG_nanopore_R6_2d_fail_0.10,1.45,1.40,0:00.83,7981940, 12 ,342%
minikrakenV2_ani99_cLOW_stTrue_r5_0.25,167.21,6.62,0:15.21,8250152, 12 ,1142%
minikrakenV2_ani100_cLOW_stTrue_r3_0.05,160.00,7.24,0:14.64,8472188, 12 ,1142%
minikrakenV2_BMI_bmi_reads_0.75,39.18,2.76,0:04.25,8178276, 12 ,986%
minikrakenV2_ani99_cLOW_stTrue_r7_1.00,165.92,7.01,0:21.65,8157048, 12 ,798%
minikrakenV2_ani100_cLOW_stTrue_r4_0.85,170.20,7.39,0:15.55,8151600, 12 ,1142%
minikrakenV2_Huttenhower_LC3_0.45,1.95,1.54,0:00.93,8008912, 12 ,375%
minikrakenV2_MGRG_nanopore_b4.pass.2d_0.50,0.09,0.00,0:00.03,21692, 12 ,257%
minikrakenV2_ani100_cLOW_stFalse_r8_0.90,161.52,7.57,0:14.94,8156572, 12 ,1131%
minikrakenV2_ani100_cHIGH_stFalse_r3_0.45,145.32,6.38,0:13.32,8154140, 12 ,1138%
minikrakenV2_ani97_cHIGH_stTrue_r4_0.15,163.10,7.15,0:14.92,8363948, 12 ,1140%
minikrakenV2_ani97_cLOW_stFalse_r3_0.55,153.94,6.23,0:13.94,8161512, 12 ,1148%
minikrakenV2_Carma_eval_carma_0.60,0.72,1.15,0:00.99,7641652, 12 ,188%
minikrakenV2_ABRF_MGRG_Half_0.80,38.38,2.89,0:04.06,8092676, 12 ,1014%
minikrakenV2_Mavromatis_simMC_0.80,9.40,1.57,0:01.56,8116080, 12 ,699%
minikrakenV2_UnAmbiguouslyMapped_ds.buccal_0.05,4.55,1.70,0:01.12,7943096, 12 ,554%
minikrakenV2_ani100_cHIGH_stFalse_r5_0.60,158.03,6.77,0:14.48,8165780, 12 ,1137%
minikrakenV2_ani97_cHIGH_stTrue_r2_0.30,164.25,7.78,0:15.13,8217252, 12 ,1136%
minikrakenV2_ani97_cLOW_stFalse_r5_0.70,162.79,7.30,0:14.89,8160180, 12 ,1141%
minikrakenV2_ani97_cHIGH_stFalse_r9_0.05,160.83,7.61,0:14.86,8448912, 12 ,1132%
minikrakenV2_JGI_SRR033549_0.75,10.85,1.93,0:01.69,8110288, 12 ,755%
minikrakenV2_ani99_cLOW_stTrue_r4_0.80,164.63,6.98,0:14.97,8148076, 12 ,1145%
minikrakenV2_Huttenhower_LC5_0.60,1.81,1.53,0:00.90,8014380, 12 ,371%
minikrakenV2_ani99_cLOW_stTrue_r3_0.00,170.07,9.40,0:39.14,8494176, 12 ,458%
minikrakenV2_ani100_cLOW_stTrue_r5_0.20,162.04,6.87,0:14.77,8293444, 12 ,1143%
minikrakenV2_ani97_cLOW_stTrue_r9_0.65,161.03,7.43,0:14.75,8158644, 12 ,1141%
minikrakenV2_NA12878_NegControl_SL126486_0_0.35,231.27,9.68,0:20.85,8223548, 12 ,1155%
minikrakenV2_ani100_cLOW_stFalse_r9_0.35,150.75,7.21,0:13.82,8164156, 12 ,1142%
minikrakenV2_MGRG_nanopore_b4.fail.2d_0.60,0.31,0.58,0:00.74,4290524, 12 ,121%
minikrakenV2_ani95_cLOW_stFalse_r8_0.75,162.05,6.03,0:29.39,8144744, 12 ,571%
minikrakenV2_ani99_cHIGH_stFalse_r3_0.95,161.94,6.42,0:15.00,8166128, 12 ,1122%
minikrakenV2_ani97_cHIGH_stFalse_r6_0.05,159.94,6.38,0:14.59,8463284, 12 ,1139%
minikrakenV2_ani95_cLOW_stTrue_r4_0.75,158.59,7.60,0:14.62,8155232, 12 ,1136%
minikrakenV2_ABRF_MGRG_10ng_0.35,44.79,2.87,0:04.52,7263620, 12 ,1054%
minikrakenV2_MGRG_nanopore_b3.fail.2d_0.05,0.09,0.07,0:00.08,309456, 12 ,212%
minikrakenV2_ani97_cHIGH_stFalse_r1_0.85,160.37,7.38,0:14.81,8162048, 12 ,1132%
minikrakenV2_ani97_cLOW_stTrue_r6_0.65,160.53,5.96,0:14.62,8152580, 12 ,1138%
minikrakenV2_ani99_cHIGH_stTrue_r5_0.20,160.56,6.82,0:14.66,8311924, 12 ,1141%
minikrakenV2_ani99_cHIGH_stFalse_r4_0.15,153.42,6.57,0:14.01,8340112, 12 ,1141%
minikrakenV2_ani99_cLOW_stFalse_r2_0.60,152.43,6.54,0:13.82,8148648, 12 ,1149%
minikrakenV2_ani95_cLOW_stFalse_r7_0.75,160.39,6.98,0:14.74,8148188, 12 ,1135%
minikrakenV2_ani100_cHIGH_stTrue_r1_0.75,161.89,7.50,0:14.89,8157692, 12 ,1137%
minikrakenV2_HMP_even_454_SRR072233_0.35,62.06,3.39,0:06.05,8128212, 12 ,1080%
minikrakenV2_ani100_cLOW_stFalse_r6_0.35,143.84,6.91,0:13.24,8164092, 12 ,1138%
minikrakenV2_ani99_cLOW_stTrue_r7_0.15,164.63,7.55,0:15.09,8429912, 12 ,1140%
minikrakenV2_ABRF_MGRG_1ng_0.30,38.71,2.62,0:04.02,7858968, 12 ,1026%
minikrakenV2_ani99_cLOW_stFalse_r9_0.75,161.06,6.87,0:14.67,8151448, 12 ,1144%
minikrakenV2_ani100_cLOW_stTrue_r1_0.35,149.32,6.38,0:13.56,8170888, 12 ,1147%
minikrakenV2_Huttenhower_HC2_0.65,7.00,1.81,0:01.40,8166036, 12 ,628%
minikrakenV2_RH_S002__insert_270_0.35,1030.32,20.68,1:28.42,8157856, 12 ,1188%
minikrakenV2_ani97_cHIGH_stTrue_r4_1.00,160.53,6.84,0:14.67,8161032, 12 ,1140%
minikrakenV2_ani97_cHIGH_stTrue_r6_0.25,163.60,7.75,0:15.04,8239764, 12 ,1138%
minikrakenV2_ani100_cHIGH_stFalse_r1_0.75,156.57,6.58,0:14.37,8163896, 12 ,1135%
minikrakenV2_ani97_cLOW_stFalse_r1_0.65,157.82,6.41,0:14.35,8159908, 12 ,1144%
minikrakenV2_ani99_cHIGH_stFalse_r8_0.80,160.20,6.26,0:14.49,8161784, 12 ,1148%
minikrakenV2_ani99_cLOW_stTrue_r0_0.95,163.00,6.80,0:14.88,8160768, 12 ,1140%
minikrakenV2_Huttenhower_LC1_0.75,1.85,1.57,0:00.92,8022228, 12 ,370%
minikrakenV2_NegControl_MH1_0.40,7.09,1.58,0:01.29,8071968, 12 ,670%
minikrakenV2_ani97_cHIGH_stFalse_r5_0.90,160.60,6.10,0:14.54,8159792, 12 ,1146%
minikrakenV2_ani97_cLOW_stTrue_r2_0.70,163.72,6.98,0:14.92,8153656, 12 ,1143%
minikrakenV2_ani99_cHIGH_stTrue_r1_0.35,160.01,6.61,0:14.56,8173084, 12 ,1143%
minikrakenV2_ani99_cHIGH_stFalse_r0_0.00,171.36,10.50,0:42.50,8458812, 12 ,427%
minikrakenV2_MGRG_nanopore_b1.fail.2d_0.85,0.14,0.36,0:00.37,2052452, 12 ,134%
minikrakenV2_ani99_cLOW_stTrue_r8_0.15,165.21,6.95,0:23.65,8414264, 12 ,727%
minikrakenV2_ani99_cLOW_stFalse_r6_0.75,158.97,6.56,0:14.47,8156336, 12 ,1143%
minikrakenV2_ani95_cLOW_stFalse_r3_0.60,157.09,7.01,0:14.37,8158076, 12 ,1141%
minikrakenV2_ani100_cHIGH_stTrue_r5_0.60,165.21,7.28,0:15.14,8158368, 12 ,1139%
minikrakenV2_ani100_cLOW_stFalse_r2_0.20,144.12,5.98,0:13.18,8206484, 12 ,1138%
minikrakenV2_ani97_cHIGH_stTrue_r9_0.25,158.38,7.36,0:14.43,8243232, 12 ,1148%
minikrakenV2_RH_S001__insert_270_0.55,1044.04,18.53,1:29.27,8141228, 12 ,1190%
minikrakenV2_ani99_cHIGH_stFalse_r7_0.80,163.24,7.62,0:15.01,8164264, 12 ,1138%
minikrakenV2_RL_S001__insert_270_0.50,1019.52,23.80,1:30.87,8151040, 12 ,1148%
minikrakenV2_ani97_cHIGH_stFalse_r2_0.10,165.75,7.83,0:15.29,8432744, 12 ,1135%
minikrakenV2_ani95_cLOW_stTrue_r0_0.60,160.28,6.64,0:14.53,8156552, 12 ,1148%
minikrakenV2_ani97_cHIGH_stTrue_r5_0.85,157.77,7.03,0:14.40,8157932, 12 ,1144%
minikrakenV2_MGRG_nanopore_b4.fail.2d_0.55,0.27,0.61,0:00.73,4288388, 12 ,120%
minikrakenV2_ani100_cLOW_stFalse_r9_0.00,164.56,9.19,0:29.13,8414180, 12 ,596%
minikrakenV2_ani95_cLOW_stFalse_r8_0.40,157.74,6.25,0:14.24,8159012, 12 ,1151%
minikrakenV2_RM2_S002__insert_270_0.80,1049.36,21.22,1:36.62,8138216, 12 ,1107%
minikrakenV2_ani99_cLOW_stTrue_r3_0.35,163.83,7.06,0:14.99,8178640, 12 ,1139%
minikrakenV2_ani100_cLOW_stTrue_r5_0.15,160.64,7.26,0:14.68,8374512, 12 ,1143%
minikrakenV2_ani97_cLOW_stTrue_r9_0.50,160.15,6.83,0:14.59,8161512, 12 ,1143%
minikrakenV2_ABRF_MGRG_5ng_0.80,34.74,2.96,0:03.76,8042428, 12 ,1000%
minikrakenV2_NA12878_NegControl_SL126486_0_0.00,230.15,15.19,0:50.22,8642760, 12 ,488%
minikrakenV2_ani97_cHIGH_stFalse_r9_0.30,157.49,6.78,0:14.52,8204784, 12 ,1131%
minikrakenV2_JGI_SRR033549_0.40,10.57,1.75,0:01.62,8106012, 12 ,759%
minikrakenV2_ani100_cLOW_stTrue_r2_0.95,166.68,7.37,0:15.33,8159528, 12 ,1134%
minikrakenV2_Huttenhower_LC5_0.55,1.84,1.49,0:00.87,8007988, 12 ,381%
minikrakenV2_Carma_eval_carma_0.55,0.76,1.28,0:01.13,7631016, 12 ,180%
minikrakenV2_UnAmbiguouslyMapped_ds.buccal_0.30,4.42,1.65,0:01.08,7897048, 12 ,559%
minikrakenV2_ani100_cHIGH_stFalse_r5_0.55,161.38,6.85,0:45.66,8164856, 12 ,368%
minikrakenV2_ani97_cHIGH_stTrue_r2_0.05,166.90,8.75,0:15.57,8482212, 12 ,1128%
minikrakenV2_ani97_cLOW_stFalse_r5_0.45,161.33,6.90,0:14.65,8172304, 12 ,1147%
minikrakenV2_ani100_cHIGH_stTrue_r1_0.40,162.51,7.44,0:37.35,8166140, 12 ,454%
minikrakenV2_ani95_cLOW_stFalse_r7_0.40,160.45,6.24,0:14.59,8162484, 12 ,1142%
minikrakenV2_ani100_cLOW_stFalse_r6_0.00,160.19,10.22,0:46.54,8303680, 12 ,366%
minikrakenV2_HMP_even_454_SRR072233_0.00,66.12,4.62,0:07.97,8176128, 12 ,887%
minikrakenV2_MGRG_nanopore_b3.fail.2d_0.30,0.12,0.03,0:00.06,309604, 12 ,234%
minikrakenV2_ABRF_MGRG_10ng_0.00,52.83,131.22,0:21.87,7316348, 12 ,841%
minikrakenV2_ani97_cLOW_stTrue_r6_0.50,160.31,6.90,0:14.70,8166164, 12 ,1137%
minikrakenV2_ani99_cHIGH_stFalse_r4_0.20,156.50,6.97,0:14.31,8279556, 12 ,1141%
minikrakenV2_ani99_cHIGH_stTrue_r5_0.15,168.02,7.64,0:21.33,8379720, 12 ,823%
minikrakenV2_ani99_cLOW_stFalse_r2_0.55,159.00,6.76,0:14.49,8168984, 12 ,1143%
minikrakenV2_ani99_cHIGH_stTrue_r2_0.95,161.97,7.08,0:19.12,8155328, 12 ,884%
minikrakenV2_ani95_cLOW_stTrue_r4_0.40,151.48,6.78,0:13.81,8167160, 12 ,1146%
minikrakenV2_ani97_cHIGH_stFalse_r6_0.30,153.46,6.24,0:13.89,8214116, 12 ,1149%
minikrakenV2_ani100_cLOW_stFalse_r1_0.80,142.32,6.07,0:13.04,8154492, 12 ,1138%
minikrakenV2_ani99_cHIGH_stTrue_r9_0.80,169.70,7.33,0:15.52,8163788, 12 ,1140%
minikrakenV2_ani100_cLOW_stTrue_r6_0.80,158.42,6.75,0:14.52,8156288, 12 ,1137%
minikrakenV2_Huttenhower_LC1_0.40,2.00,1.54,0:00.96,8021172, 12 ,367%
minikrakenV2_ani97_cHIGH_stTrue_r6_0.10,154.21,6.26,0:14.03,8429736, 12 ,1143%
minikrakenV2_ani100_cHIGH_stFalse_r1_0.40,154.14,6.61,0:14.14,8163304, 12 ,1136%
minikrakenV2_ani97_cLOW_stFalse_r1_0.50,157.30,6.75,0:14.36,8164876, 12 ,1142%
