File name,User time (s),System time (s),Wall time (h:mm:ss or m:ss),Maximum set size (kb),Threads,CPU (%)
GTDBr202RefSeqV205_ani99_cHIGH_stFalse_r2_0.05,391.41,219.74,2:15.86,1113305072, 12 ,449%
GTDBr202RefSeqV205_Mavromatis_simMC_0.80,24.79,112.50,0:47.31,612408464, 12 ,290%
GTDBr202RefSeqV205_ani99_cLOW_stTrue_r5_0.90,351.38,197.52,1:55.83,1120272972, 12 ,473%
GTDBr202RefSeqV205_ani97_cHIGH_stFalse_r7_0.95,391.16,202.13,1:55.66,1089539820, 12 ,512%
GTDBr202RefSeqV205_ani99_cLOW_stFalse_r3_0.45,358.28,198.99,1:57.09,1100982832, 12 ,475%
GTDBr202RefSeqV205_UnAmbiguouslyMapped_ds.hous1_0.45,12.68,70.02,0:30.01,419736668, 12 ,275%
GTDBr202RefSeqV205_BioPool_0.65,18.43,32.03,0:10.39,100373824, 12 ,485%
GTDBr202RefSeqV205_ani99_cHIGH_stTrue_r4_0.05,400.00,226.41,2:08.23,1118394760, 12 ,488%
GTDBr202RefSeqV205_ani97_cLOW_stTrue_r7_0.75,384.43,213.58,1:57.65,1102870220, 12 ,508%
GTDBr202RefSeqV205_MGRG_nanopore_R6_2d_fail_0.40,3.37,34.07,0:14.09,190403152, 12 ,265%
GTDBr202RefSeqV205_ani100_cHIGH_stFalse_r2_0.65,393.67,187.91,1:49.05,1051314388, 12 ,533%
GTDBr202RefSeqV205_ani100_cLOW_stTrue_r3_0.85,383.41,196.92,1:52.88,1114316104, 12 ,514%
GTDBr202RefSeqV205_ani97_cLOW_stFalse_r4_0.55,358.75,192.87,1:46.26,1048159224, 12 ,519%
GTDBr202RefSeqV205_ani97_cHIGH_stTrue_r3_0.15,395.05,197.02,1:54.01,1110543200, 12 ,519%
GTDBr202RefSeqV205_ani97_cHIGH_stTrue_r4_0.95,399.41,199.70,1:54.94,1111544864, 12 ,521%
GTDBr202RefSeqV205_ani100_cHIGH_stTrue_r8_0.65,376.50,217.47,2:01.10,1119812952, 12 ,490%
GTDBr202RefSeqV205_ani95_cLOW_stFalse_r9_0.50,394.50,138.57,1:24.03,669392852, 12 ,634%
GTDBr202RefSeqV205_ani100_cLOW_stTrue_r4_0.05,404.73,203.49,2:09.10,1113800288, 12 ,471%
GTDBr202RefSeqV205_ani97_cHIGH_stFalse_r8_0.95,401.38,185.30,1:46.69,1095761000, 12 ,549%
GTDBr202RefSeqV205_MGRG_nanopore_b4.pass.2d_0.00,0.13,0.07,0:00.31,63484, 12 ,67%
GTDBr202RefSeqV205_ani95_cLOW_stTrue_r5_0.65,384.50,142.01,1:24.74,733671480, 12 ,621%
GTDBr202RefSeqV205_ani100_cLOW_stTrue_r2_0.20,372.30,203.61,1:53.49,1061806600, 12 ,507%
GTDBr202RefSeqV205_Huttenhower_LC6_0.45,4.40,27.28,0:11.61,148171096, 12 ,272%
GTDBr202RefSeqV205_ani95_cLOW_stTrue_r3_0.40,367.36,134.67,1:20.93,637272168, 12 ,620%
GTDBr202RefSeqV205_RH_S003__insert_270_0.70,3051.24,274.52,5:49.02,1122938896, 12 ,952%
GTDBr202RefSeqV205_ABRF_MGRG_Half_0.80,79.75,39.73,0:16.42,100551412, 12 ,727%
GTDBr202RefSeqV205_ani100_cLOW_stFalse_r9_0.00,381.98,195.68,1:52.20,1117471232, 12 ,514%
GTDBr202RefSeqV205_Mavromatis_simHC_0.00,38.99,1234.41,15:14.74,647137952, 12 ,139%
GTDBr202RefSeqV205_ABRF_MGRG_Normal_0.85,81.11,38.54,0:16.49,103204252, 12 ,725%
GTDBr202RefSeqV205_ani97_cLOW_stFalse_r2_0.70,366.48,194.48,1:54.68,1087671268, 12 ,489%
GTDBr202RefSeqV205_RM2_S001__insert_270_0.60,2981.92,270.69,5:41.01,1123181112, 12 ,953%
GTDBr202RefSeqV205_ani97_cHIGH_stTrue_r5_0.30,400.06,197.61,1:56.31,1112551616, 12 ,513%
GTDBr202RefSeqV205_MGRG_nanopore_b4.fail.2d_0.30,0.44,3.96,0:04.25,19931276, 12 ,103%
GTDBr202RefSeqV205_ani97_cLOW_stTrue_r1_0.50,374.64,204.09,1:58.45,1109565660, 12 ,488%
GTDBr202RefSeqV205_ani100_cHIGH_stFalse_r4_0.40,400.11,215.55,1:50.62,1089709356, 12 ,556%
GTDBr202RefSeqV205_ani97_cHIGH_stFalse_r9_0.30,398.53,198.24,1:53.83,1099590920, 12 ,524%
GTDBr202RefSeqV205_ani99_cHIGH_stFalse_r4_0.20,388.72,208.70,2:02.74,1120583348, 12 ,486%
GTDBr202RefSeqV205_RM2_S002__insert_270_0.00,2991.41,262.91,5:50.03,1124379824, 12 ,929%
GTDBr202RefSeqV205_ani99_cLOW_stFalse_r5_0.60,363.19,201.86,1:55.45,1090409448, 12 ,489%
GTDBr202RefSeqV205_ani99_cHIGH_stTrue_r2_0.20,393.29,206.44,2:00.96,1121985372, 12 ,495%
GTDBr202RefSeqV205_ani95_cLOW_stFalse_r0_0.75,400.46,201.32,1:56.17,1100053316, 12 ,518%
GTDBr202RefSeqV205_ani100_cHIGH_stTrue_r1_0.40,393.10,215.08,2:01.88,1118982204, 12 ,498%
GTDBr202RefSeqV205_HMP_even_454_SRR072233_0.00,233.11,4057.27,51:04.87,620378088, 12 ,139%
GTDBr202RefSeqV205_ani100_cLOW_stFalse_r6_0.00,371.48,204.40,2:00.80,1090137812, 12 ,476%
GTDBr202RefSeqV205_ani100_cLOW_stFalse_r1_0.80,367.73,196.18,1:56.62,1092591148, 12 ,483%
GTDBr202RefSeqV205_MGRG_nanopore_b3.fail.2d_0.55,0.12,0.21,0:00.24,988652, 12 ,136%
GTDBr202RefSeqV205_ABRF_MGRG_10ng_0.35,101.79,44.95,0:17.09,71041240, 12 ,858%
GTDBr202RefSeqV205_ani97_cHIGH_stFalse_r6_0.30,407.67,189.07,1:52.88,1083221824, 12 ,528%
GTDBr202RefSeqV205_ani99_cLOW_stTrue_r4_0.35,384.76,191.46,1:53.64,1107692124, 12 ,507%
GTDBr202RefSeqV205_ani97_cHIGH_stTrue_r3_1.00,379.26,197.60,1:53.84,1110429000, 12 ,506%
GTDBr202RefSeqV205_ani97_cLOW_stFalse_r6_0.65,368.67,196.15,1:55.45,1102679776, 12 ,489%
GTDBr202RefSeqV205_NA12878_NegControl_SL126488_0_0.55,306.64,201.74,1:46.94,1100726456, 12 ,475%
GTDBr202RefSeqV205_ani97_cHIGH_stTrue_r1_0.25,396.25,193.60,1:52.75,1107217436, 12 ,523%
GTDBr202RefSeqV205_ani97_cLOW_stTrue_r5_0.45,392.60,196.89,1:54.35,1113976972, 12 ,515%
GTDBr202RefSeqV205_Huttenhower_HC1_0.40,16.50,86.14,0:34.03,432788192, 12 ,301%
GTDBr202RefSeqV205_ani100_cHIGH_stFalse_r0_0.55,383.84,169.09,1:41.25,889136896, 12 ,546%
GTDBr202RefSeqV205_RM1_S001__insert_5000_0.30,1001.69,221.67,2:50.73,1122983120, 12 ,716%
GTDBr202RefSeqV205_ani100_cLOW_stTrue_r6_0.35,356.98,195.70,1:53.77,1065550472, 12 ,485%
GTDBr202RefSeqV205_ani99_cHIGH_stTrue_r9_0.35,394.79,209.65,2:03.93,1120832400, 12 ,487%
GTDBr202RefSeqV205_Huttenhower_LC2_0.50,4.18,31.09,0:14.19,153291596, 12 ,248%
GTDBr202RefSeqV205_ani95_cLOW_stTrue_r7_0.55,362.25,142.79,1:22.68,757853308, 12 ,610%
GTDBr202RefSeqV205_ani100_cLOW_stFalse_r5_0.95,368.63,197.48,1:56.86,1081728988, 12 ,484%
GTDBr202RefSeqV205_ani97_cLOW_stFalse_r9_0.65,405.08,200.73,1:47.62,1045524108, 12 ,562%
GTDBr202RefSeqV205_NegControl_MH1_0.40,18.21,137.73,0:58.44,794111964, 12 ,266%
GTDBr202RefSeqV205_ani97_cHIGH_stFalse_r2_0.25,387.64,180.36,1:47.70,1018769860, 12 ,527%
GTDBr202RefSeqV205_ani99_cLOW_stTrue_r0_0.20,355.89,199.91,1:56.15,1119474540, 12 ,478%
GTDBr202RefSeqV205_ani97_cHIGH_stFalse_r0_1.00,371.33,174.89,1:38.80,901538560, 12 ,552%
GTDBr202RefSeqV205_UnAmbiguouslyMapped_ds.frankengenome_1.00,17.14,102.15,0:43.74,603959072, 12 ,272%
GTDBr202RefSeqV205_ani99_cHIGH_stFalse_r0_0.35,403.29,230.67,1:54.32,1110844320, 12 ,554%
GTDBr202RefSeqV205_ani95_cLOW_stTrue_r8_0.55,388.66,141.67,1:25.68,773359396, 12 ,618%
GTDBr202RefSeqV205_ani99_cLOW_stFalse_r1_0.75,376.44,198.07,1:55.45,1099592872, 12 ,497%
GTDBr202RefSeqV205_ani99_cHIGH_stTrue_r6_0.35,380.73,204.04,2:00.51,1121973736, 12 ,485%
GTDBr202RefSeqV205_ani100_cLOW_stTrue_r9_0.35,385.34,206.61,2:01.59,1111157876, 12 ,486%
GTDBr202RefSeqV205_ZymoMock_0.60,316.49,151.13,1:25.53,812717428, 12 ,546%
GTDBr202RefSeqV205_ani95_cLOW_stFalse_r4_0.60,371.72,149.40,1:28.62,805397916, 12 ,588%
GTDBr202RefSeqV205_ani100_cHIGH_stTrue_r5_0.55,362.30,202.61,1:57.73,1122444008, 12 ,479%
GTDBr202RefSeqV205_ABRF_MGRG_5ng_0.25,76.60,42.33,0:16.02,100462896, 12 ,741%
GTDBr202RefSeqV205_ani100_cLOW_stFalse_r2_0.15,394.79,202.88,1:57.25,1107772288, 12 ,509%
GTDBr202RefSeqV205_ani97_cLOW_stTrue_r1_0.65,358.48,201.50,1:55.30,1109833268, 12 ,485%
GTDBr202RefSeqV205_MGRG_nanopore_b4.fail.2d_0.05,0.42,3.72,0:04.30,19930004, 12 ,96%
GTDBr202RefSeqV205_ani97_cHIGH_stFalse_r9_0.05,388.61,196.76,1:55.88,1099605812, 12 ,505%
GTDBr202RefSeqV205_ani100_cHIGH_stFalse_r4_0.75,381.05,197.79,1:54.41,1097018620, 12 ,505%
GTDBr202RefSeqV205_ani100_cLOW_stTrue_r5_0.95,352.94,206.16,1:57.50,1116210604, 12 ,475%
GTDBr202RefSeqV205_ani97_cLOW_stFalse_r2_0.45,390.71,199.36,1:56.85,1082681468, 12 ,504%
GTDBr202RefSeqV205_ani97_cHIGH_stTrue_r5_0.05,405.33,202.20,1:56.94,1112579004, 12 ,519%
GTDBr202RefSeqV205_RM2_S001__insert_270_0.55,3060.71,273.61,5:50.91,1123331324, 12 ,950%
GTDBr202RefSeqV205_ani100_cLOW_stFalse_r9_0.35,373.90,206.54,2:00.72,1117035204, 12 ,480%
GTDBr202RefSeqV205_ani97_cHIGH_stTrue_r2_0.85,400.70,198.97,1:55.72,1109063716, 12 ,518%
GTDBr202RefSeqV205_Mavromatis_simHC_0.35,25.02,120.64,0:49.73,647136212, 12 ,292%
GTDBr202RefSeqV205_Huttenhower_LC6_0.70,4.44,27.34,0:11.57,148184204, 12 ,274%
GTDBr202RefSeqV205_ani100_cLOW_stTrue_r2_0.15,373.76,194.18,1:53.88,1073308500, 12 ,498%
GTDBr202RefSeqV205_ani95_cLOW_stTrue_r3_0.75,358.89,135.38,1:19.82,637294300, 12 ,619%
GTDBr202RefSeqV205_RH_S003__insert_270_0.45,2939.55,270.37,5:39.12,1123605104, 12 ,946%
GTDBr202RefSeqV205_ABRF_MGRG_10ng_0.00,169.96,2251.46,26:48.06,71017776, 12 ,150%
GTDBr202RefSeqV205_ani99_cHIGH_stTrue_r5_0.95,401.03,216.94,2:08.13,1120027064, 12 ,482%
GTDBr202RefSeqV205_ani99_cLOW_stTrue_r4_0.00,381.21,207.23,2:05.52,1108163028, 12 ,468%
GTDBr202RefSeqV205_ani97_cHIGH_stFalse_r6_0.05,426.69,224.64,2:18.27,1083667544, 12 ,471%
GTDBr202RefSeqV205_ani99_cHIGH_stFalse_r3_0.95,390.98,206.19,2:05.33,1120032584, 12 ,476%
GTDBr202RefSeqV205_MGRG_nanopore_b3.fail.2d_0.60,0.13,0.21,0:00.25,988980, 12 ,135%
GTDBr202RefSeqV205_ABRF_MGRG_1ng_0.95,86.48,40.71,0:15.72,83681408, 12 ,808%
GTDBr202RefSeqV205_ani95_cLOW_stFalse_r0_0.40,397.48,202.78,1:53.77,1092606380, 12 ,527%
GTDBr202RefSeqV205_ani100_cHIGH_stTrue_r1_0.75,396.71,198.32,1:53.37,1122220904, 12 ,524%
GTDBr202RefSeqV205_ani100_cLOW_stFalse_r6_0.35,361.23,200.84,1:56.26,1092951828, 12 ,483%
GTDBr202RefSeqV205_HMP_even_454_SRR072233_0.35,161.83,134.89,1:01.76,620421648, 12 ,480%
GTDBr202RefSeqV205_ani99_cHIGH_stFalse_r4_0.15,397.49,211.97,2:06.72,1120563156, 12 ,480%
GTDBr202RefSeqV205_ani99_cLOW_stFalse_r5_0.55,377.21,197.29,1:55.47,1091033300, 12 ,497%
GTDBr202RefSeqV205_ani97_cHIGH_stFalse_r1_0.85,372.57,189.58,1:45.02,981812540, 12 ,535%
GTDBr202RefSeqV205_ani99_cLOW_stTrue_r3_0.80,379.82,200.40,1:57.34,1121236396, 12 ,494%
GTDBr202RefSeqV205_RM2_S002__insert_270_0.35,2957.24,289.05,6:01.83,1123938888, 12 ,897%
GTDBr202RefSeqV205_ani99_cHIGH_stTrue_r2_0.15,419.05,195.97,2:02.07,1121962688, 12 ,503%
GTDBr202RefSeqV205_ani97_cHIGH_stTrue_r6_0.90,396.31,201.07,1:57.13,1113174584, 12 ,509%
GTDBr202RefSeqV205_Huttenhower_LC2_0.65,4.36,29.95,0:12.86,153192400, 12 ,266%
GTDBr202RefSeqV205_ani100_cLOW_stTrue_r6_0.00,375.53,189.71,1:50.61,1063647112, 12 ,510%
GTDBr202RefSeqV205_ani99_cHIGH_stTrue_r9_0.00,407.77,203.09,1:57.60,1122257424, 12 ,519%
GTDBr202RefSeqV205_ani99_cLOW_stTrue_r8_0.95,387.40,198.83,1:58.60,1117073844, 12 ,494%
GTDBr202RefSeqV205_ani95_cLOW_stTrue_r7_0.60,382.42,153.61,1:29.96,757896304, 12 ,595%
GTDBr202RefSeqV205_ani97_cLOW_stTrue_r5_0.70,363.19,200.58,1:55.31,1115320404, 12 ,488%
GTDBr202RefSeqV205_ani99_cHIGH_stFalse_r8_0.80,374.90,207.18,2:02.02,1120960960, 12 ,477%
GTDBr202RefSeqV205_Huttenhower_HC1_0.75,16.71,84.40,0:33.65,432784072, 12 ,300%
GTDBr202RefSeqV205_ani100_cHIGH_stFalse_r0_0.60,369.55,169.48,1:39.35,889313372, 12 ,542%
GTDBr202RefSeqV205_ani100_cLOW_stTrue_r1_0.80,398.46,210.70,2:11.19,1103849244, 12 ,464%
GTDBr202RefSeqV205_RM1_S001__insert_5000_0.05,1000.92,224.45,2:53.68,1123131544, 12 ,705%
GTDBr202RefSeqV205_MGRG_nanopore_b9.pass.2d_0.95,0.09,0.02,0:00.04,51836, 12 ,279%
GTDBr202RefSeqV205_ani97_cLOW_stFalse_r6_0.50,368.28,205.49,1:56.50,1097053176, 12 ,492%
GTDBr202RefSeqV205_NA12878_NegControl_SL126488_0_0.60,304.98,203.23,1:46.93,1100716412, 12 ,475%
GTDBr202RefSeqV205_ani97_cHIGH_stTrue_r1_0.10,413.36,198.91,1:56.31,1107228748, 12 ,526%
GTDBr202RefSeqV205_ani95_cLOW_stFalse_r4_0.55,396.05,154.29,1:30.97,801765020, 12 ,604%
GTDBr202RefSeqV205_ZymoMock_0.55,310.37,151.68,1:25.38,812585504, 12 ,541%
GTDBr202RefSeqV205_ABRF_MGRG_5ng_0.10,76.38,42.64,0:16.31,100432888, 12 ,729%
GTDBr202RefSeqV205_ani100_cHIGH_stTrue_r5_0.60,369.44,196.07,1:56.94,1122476676, 12 ,483%
GTDBr202RefSeqV205_ani100_cLOW_stFalse_r2_0.20,394.11,195.54,1:53.45,1102464248, 12 ,519%
GTDBr202RefSeqV205_ani97_cHIGH_stTrue_r9_0.90,397.74,201.84,1:59.45,1114703744, 12 ,501%
GTDBr202RefSeqV205_ani99_cHIGH_stFalse_r0_0.00,423.87,250.58,2:39.89,1118674536, 12 ,421%
GTDBr202RefSeqV205_ani95_cLOW_stTrue_r8_0.60,355.73,154.08,1:28.01,770665528, 12 ,579%
GTDBr202RefSeqV205_ani99_cLOW_stFalse_r1_0.40,384.40,205.99,1:58.70,1097183764, 12 ,497%
GTDBr202RefSeqV205_ani97_cHIGH_stFalse_r5_0.90,387.21,189.61,1:50.32,1075535848, 12 ,522%
GTDBr202RefSeqV205_ani99_cLOW_stTrue_r7_0.95,380.73,204.32,1:59.85,1110370980, 12 ,488%
GTDBr202RefSeqV205_ani99_cHIGH_stTrue_r6_0.00,392.46,213.98,2:08.94,1121333368, 12 ,470%
GTDBr202RefSeqV205_ani100_cLOW_stTrue_r9_0.00,398.34,197.07,1:54.46,1113797164, 12 ,520%
GTDBr202RefSeqV205_RH_S004__insert_270_1.00,2959.07,269.90,5:38.36,1122562612, 12 ,954%
GTDBr202RefSeqV205_NegControl_MH1_0.75,18.57,134.29,0:57.73,794109968, 12 ,264%
GTDBr202RefSeqV205_ani99_cHIGH_stTrue_r1_0.80,410.84,207.61,1:55.42,1117356476, 12 ,535%
GTDBr202RefSeqV205_ani99_cLOW_stTrue_r0_0.15,355.75,185.44,1:44.14,1119459404, 12 ,519%
GTDBr202RefSeqV205_ani97_cHIGH_stFalse_r2_0.10,389.66,186.79,1:50.70,1018001756, 12 ,520%
GTDBr202RefSeqV205_ani99_cHIGH_stFalse_r7_0.80,379.31,201.96,1:57.51,1121488332, 12 ,494%
GTDBr202RefSeqV205_RH_S005__insert_270_0.85,2969.54,274.23,5:39.27,1122625456, 12 ,956%
GTDBr202RefSeqV205_ani97_cLOW_stFalse_r9_0.50,379.61,196.94,1:54.84,1075150724, 12 ,502%
GTDBr202RefSeqV205_ani97_cHIGH_stTrue_r8_0.35,382.55,201.25,1:56.79,1114079836, 12 ,499%
GTDBr202RefSeqV205_ani100_cLOW_stFalse_r3_0.85,358.70,202.37,1:57.90,1108166420, 12 ,475%
GTDBr202RefSeqV205_UnAmbiguouslyMapped_ds.buccal_0.40,8.97,21.86,0:09.94,125951864, 12 ,310%
GTDBr202RefSeqV205_ani100_cHIGH_stFalse_r9_0.45,388.58,199.62,1:57.52,1121312196, 12 ,500%
GTDBr202RefSeqV205_ani99_cLOW_stTrue_r6_0.30,380.46,192.32,1:47.49,1112161780, 12 ,532%
GTDBr202RefSeqV205_ani97_cHIGH_stFalse_r4_0.35,371.37,194.04,1:49.65,1065887088, 12 ,515%
GTDBr202RefSeqV205_ani99_cHIGH_stFalse_r6_0.25,395.71,195.59,1:59.75,1119050172, 12 ,493%
GTDBr202RefSeqV205_ani99_cHIGH_stTrue_r2_1.00,408.79,200.82,1:56.23,1121905072, 12 ,524%
GTDBr202RefSeqV205_NA12878_NegControl_SL126486_0_0.70,473.21,201.10,1:56.29,1037938708, 12 ,579%
GTDBr202RefSeqV205_ani99_cLOW_stFalse_r7_0.65,361.06,195.53,1:54.36,1083663308, 12 ,486%
GTDBr202RefSeqV205_ani99_cHIGH_stTrue_r0_0.25,386.99,209.90,2:04.48,1121759476, 12 ,479%
GTDBr202RefSeqV205_ani99_cHIGH_stFalse_r4_1.00,351.49,195.93,1:50.83,1120811328, 12 ,493%
GTDBr202RefSeqV205_HMP_even_illum_SRR172902_0.35,77.72,158.96,1:15.84,919344512, 12 ,312%
GTDBr202RefSeqV205_ani95_cLOW_stFalse_r2_0.70,387.55,141.30,1:22.93,689462688, 12 ,637%
GTDBr202RefSeqV205_JGI_SRR033548_0.75,1.19,9.01,0:05.19,45888532, 12 ,196%
GTDBr202RefSeqV205_ani100_cHIGH_stTrue_r3_0.45,397.93,216.16,2:04.18,1120459948, 12 ,494%
GTDBr202RefSeqV205_ani100_cLOW_stFalse_r4_0.05,389.68,212.15,2:03.30,1108946424, 12 ,488%
GTDBr202RefSeqV205_ani97_cLOW_stFalse_r0_0.75,373.72,201.29,1:54.47,1093375008, 12 ,502%
GTDBr202RefSeqV205_ani97_cHIGH_stTrue_r7_0.35,412.65,197.07,1:56.74,1113485872, 12 ,522%
GTDBr202RefSeqV205_ani97_cLOW_stTrue_r3_0.55,376.78,208.18,1:59.19,1105703320, 12 ,490%
GTDBr202RefSeqV205_ani99_cLOW_stTrue_r9_0.30,367.05,201.07,1:55.48,1119538484, 12 ,491%
GTDBr202RefSeqV205_UnAmbiguouslyMapped_ds.frankengenome.mix_0.30,124.29,195.35,1:38.52,1009717528, 12 ,324%
GTDBr202RefSeqV205_ani100_cHIGH_stFalse_r6_0.45,369.82,191.47,1:53.33,1115383444, 12 ,495%
GTDBr202RefSeqV205_UnAmbiguouslyMapped_ds.nycsm_0.50,9.30,42.86,0:18.43,255368688, 12 ,283%
GTDBr202RefSeqV205_Huttenhower_LC4_0.40,4.17,26.07,0:10.96,138229440, 12 ,275%
GTDBr202RefSeqV205_ani100_cLOW_stTrue_r0_0.25,391.90,200.61,1:59.24,1090616656, 12 ,496%
GTDBr202RefSeqV205_ani99_cLOW_stFalse_r8_0.65,350.99,201.23,1:56.42,1103585284, 12 ,474%
GTDBr202RefSeqV205_ani95_cLOW_stTrue_r1_0.45,383.16,112.78,1:10.73,521595300, 12 ,701%
GTDBr202RefSeqV205_ani100_cLOW_stTrue_r2_1.00,361.19,191.08,1:50.09,1073345448, 12 ,501%
GTDBr202RefSeqV205_ani99_cHIGH_stFalse_r9_0.25,406.41,198.81,1:56.79,1121620844, 12 ,518%
GTDBr202RefSeqV205_UnAmbiguouslyMapped_ds.cityparks_0.35,21.70,118.79,0:51.28,699598100, 12 ,273%
GTDBr202RefSeqV205_JGI_SRR033547_0.75,0.12,0.02,0:00.06,144928, 12 ,241%
GTDBr202RefSeqV205_ani99_cHIGH_stFalse_r2_0.30,381.60,199.67,1:58.25,1113524160, 12 ,491%
GTDBr202RefSeqV205_RH_S004__insert_270_0.15,3027.77,264.74,5:44.71,1124248332, 12 ,955%
GTDBr202RefSeqV205_Carma_eval_carma_0.55,1.63,11.44,0:07.73,54400548, 12 ,169%
GTDBr202RefSeqV205_ani99_cLOW_stFalse_r3_0.70,380.08,196.36,1:54.61,1099186348, 12 ,502%
GTDBr202RefSeqV205_BioPool_0.50,18.56,32.40,0:10.59,100370296, 12 ,480%
GTDBr202RefSeqV205_ani99_cHIGH_stTrue_r4_0.30,411.03,202.96,2:01.41,1121587884, 12 ,505%
GTDBr202RefSeqV205_UnAmbiguouslyMapped_ds.hous1_0.70,13.39,70.10,0:30.45,419700644, 12 ,274%
GTDBr202RefSeqV205_RM1_S002__insert_5000_0.50,965.38,222.04,2:47.80,1122852548, 12 ,707%
GTDBr202RefSeqV205_MGRG_nanopore_b3.pass.2d_0.50,0.12,0.02,0:00.06,132144, 12 ,242%
GTDBr202RefSeqV205_ani95_cLOW_stFalse_r6_0.65,368.73,124.25,1:14.10,537716336, 12 ,665%
GTDBr202RefSeqV205_ani100_cHIGH_stTrue_r7_0.50,381.75,204.81,1:59.25,1122438772, 12 ,491%
GTDBr202RefSeqV205_ani100_cLOW_stFalse_r0_0.10,347.18,195.81,1:51.74,1082712696, 12 ,485%
GTDBr202RefSeqV205_ani100_cLOW_stFalse_r7_0.90,371.22,207.35,1:58.94,1103215264, 12 ,486%
GTDBr202RefSeqV205_UnAmbiguouslyMapped_ds.frankengenome_0.20,16.87,101.77,0:43.83,604040184, 12 ,270%
GTDBr202RefSeqV205_ani99_cLOW_stTrue_r2_0.25,360.18,190.25,1:55.40,1086259784, 12 ,476%
GTDBr202RefSeqV205_ani97_cHIGH_stFalse_r0_0.20,358.93,177.77,1:38.08,899637808, 12 ,547%
GTDBr202RefSeqV205_ani99_cLOW_stTrue_r0_1.00,375.93,200.75,1:55.21,1119433440, 12 ,500%
GTDBr202RefSeqV205_ani97_cLOW_stTrue_r8_0.40,385.40,195.13,1:53.55,1115743172, 12 ,511%
GTDBr202RefSeqV205_ani100_cLOW_stTrue_r4_0.30,377.66,204.96,2:00.93,1113628276, 12 ,481%
GTDBr202RefSeqV205_ani95_cLOW_stTrue_r5_0.50,389.17,144.35,1:27.94,733721416, 12 ,606%
GTDBr202RefSeqV205_MGRG_nanopore_b4.pass.2d_0.35,0.09,0.02,0:00.04,63564, 12 ,276%
GTDBr202RefSeqV205_ani100_cHIGH_stTrue_r8_0.50,388.74,213.58,2:01.04,1120403200, 12 ,497%
GTDBr202RefSeqV205_ani95_cLOW_stFalse_r9_0.65,384.38,143.98,1:23.50,667606952, 12 ,632%
GTDBr202RefSeqV205_ani97_cLOW_stFalse_r4_0.60,367.85,205.36,2:03.04,1052846136, 12 ,465%
GTDBr202RefSeqV205_ani97_cHIGH_stTrue_r3_0.20,391.65,194.14,1:53.33,1110562152, 12 ,516%
GTDBr202RefSeqV205_ani100_cLOW_stFalse_r8_0.90,359.63,200.64,1:56.17,1087500344, 12 ,482%
GTDBr202RefSeqV205_ani97_cLOW_stTrue_r7_0.40,363.73,200.09,1:56.49,1110825896, 12 ,483%
GTDBr202RefSeqV205_MGRG_nanopore_R6_2d_fail_0.75,3.44,33.32,0:14.08,190391692, 12 ,261%
GTDBr202RefSeqV205_ani100_cHIGH_stFalse_r2_0.50,375.72,195.70,1:51.89,1049197892, 12 ,510%
GTDBr202RefSeqV205_ani97_cLOW_stTrue_r1_0.10,393.83,197.21,2:06.74,1107640416, 12 ,466%
GTDBr202RefSeqV205_MGRG_nanopore_b4.fail.2d_0.70,0.42,3.95,0:04.21,19929684, 12 ,103%
GTDBr202RefSeqV205_ani95_cLOW_stTrue_r4_0.80,363.38,138.33,1:21.92,695298400, 12 ,612%
GTDBr202RefSeqV205_ani97_cHIGH_stFalse_r9_0.70,412.46,201.04,1:56.16,1099578492, 12 ,528%
GTDBr202RefSeqV205_ani100_cHIGH_stFalse_r4_0.00,494.13,675.90,8:24.51,1097531180, 12 ,231%
GTDBr202RefSeqV205_Huttenhower_LC1_0.85,4.30,28.02,0:11.83,147429760, 12 ,273%
GTDBr202RefSeqV205_ani100_cHIGH_stTrue_r9_0.80,390.13,208.99,2:03.21,1121733520, 12 ,486%
GTDBr202RefSeqV205_ani97_cLOW_stFalse_r2_0.30,372.77,194.56,1:53.51,1087820188, 12 ,499%
GTDBr202RefSeqV205_ani97_cHIGH_stTrue_r5_0.70,380.71,194.65,1:52.59,1112522748, 12 ,511%
GTDBr202RefSeqV205_RM2_S001__insert_270_0.20,2901.66,261.91,5:32.95,1124289148, 12 ,950%
GTDBr202RefSeqV205_Mavromatis_simHC_0.40,24.34,120.31,0:49.97,647163528, 12 ,289%
GTDBr202RefSeqV205_ani100_cLOW_stFalse_r9_0.40,380.84,203.93,2:00.70,1117073336, 12 ,484%
GTDBr202RefSeqV205_Huttenhower_LC6_0.05,4.00,31.37,0:15.29,148089264, 12 ,231%
GTDBr202RefSeqV205_ani100_cLOW_stTrue_r2_0.60,382.89,196.05,1:54.54,1066545948, 12 ,505%
GTDBr202RefSeqV205_ani100_cHIGH_stFalse_r3_0.80,365.18,197.21,1:53.19,1073429048, 12 ,496%
GTDBr202RefSeqV205_ani95_cLOW_stTrue_r3_0.00,499.54,929.23,14:40.18,637218260, 12 ,162%
GTDBr202RefSeqV205_Huttenhower_HC2_0.95,16.93,93.21,0:41.00,449162528, 12 ,268%
GTDBr202RefSeqV205_RH_S003__insert_270_0.30,3020.08,260.44,5:42.47,1123965276, 12 ,957%
GTDBr202RefSeqV205_ani97_cLOW_stTrue_r6_0.90,371.08,209.10,1:59.70,1114193076, 12 ,484%
GTDBr202RefSeqV205_ABRF_MGRG_10ng_0.75,102.98,43.19,0:17.19,70976068, 12 ,849%
