File name,User time (s),System time (s),Wall time (h:mm:ss or m:ss),Maximum set size (kb),Threads,CPU (%)
RefSeqV205_Complete_500GB_UnAmbiguouslyMapped_ds.soil_0.60,30.78,39.65,0:10.88,398283544, 24 ,647%
RefSeqV205_Complete_500GB_Raiphy_eval_RAIphy_0.20,15.14,26.71,0:07.80,275982440, 24 ,536%
RefSeqV205_Complete_500GB_ani100_cLOW_stTrue_r0_0.00,249.10,57.43,0:33.00,474674608, 24 ,928%
RefSeqV205_Complete_500GB_RM2_S002__insert_270_0.60,1856.70,115.61,1:36.96,489169268, 24 ,2034%
RefSeqV205_Complete_500GB_ani99_cLOW_stFalse_r8_0.40,264.85,59.29,0:24.48,479653940, 24 ,1323%
RefSeqV205_Complete_500GB_RH_S004__insert_270_0.85,1806.31,116.37,1:42.89,489325524, 24 ,1868%
RefSeqV205_Complete_500GB_MGRG_nanopore_b7.fail.2d_0.95,1.69,7.33,0:03.26,76902640, 24 ,276%
RefSeqV205_Complete_500GB_ani100_cHIGH_stTrue_r8_0.75,271.73,60.00,0:23.63,489041872, 24 ,1403%
RefSeqV205_Complete_500GB_UnAmbiguouslyMapped_ds.nycsm_0.55,5.85,11.26,0:03.83,107927536, 24 ,446%
RefSeqV205_Complete_500GB_UnAmbiguouslyMapped_ds.frankengenome_0.30,11.80,28.08,0:07.57,256997980, 24 ,526%
RefSeqV205_Complete_500GB_ani99_cLOW_stTrue_r4_0.55,259.91,59.05,0:24.12,482226848, 24 ,1322%
RefSeqV205_Complete_500GB_ani100_cHIGH_stFalse_r7_0.45,269.31,58.28,0:23.70,489241688, 24 ,1382%
RefSeqV205_Complete_500GB_ani99_cHIGH_stTrue_r8_0.80,266.63,62.03,0:23.10,488848316, 24 ,1422%
RefSeqV205_Complete_500GB_ani100_cLOW_stTrue_r7_0.80,255.95,55.00,0:22.62,478542916, 24 ,1374%
RefSeqV205_Complete_500GB_ABRF_MGRG_Normal_0.25,50.43,24.01,0:08.39,224003508, 24 ,886%
RefSeqV205_Complete_500GB_MGRG_nanopore_R6_2d_pass_0.90,10.42,32.05,0:08.52,332936400, 24 ,498%
RefSeqV205_Complete_500GB_Huttenhower_LC4_0.65,2.56,9.18,0:03.53,89372740, 24 ,332%
RefSeqV205_Complete_500GB_RH_S005__insert_270_1.00,1911.12,121.67,3:18.19,489265972, 24 ,1025%
RefSeqV205_Complete_500GB_ani97_cHIGH_stFalse_r8_0.85,265.01,58.93,0:24.36,489350452, 24 ,1329%
RefSeqV205_Complete_500GB_ani97_cLOW_stFalse_r0_0.50,265.79,61.38,0:24.44,480525804, 24 ,1338%
RefSeqV205_Complete_500GB_JGI_SRR033548_0.50,0.88,3.05,0:01.74,28713804, 24 ,225%
RefSeqV205_Complete_500GB_MGRG_nanopore_b8.pass.2d_0.85,0.17,0.21,0:00.19,1028296, 24 ,204%
RefSeqV205_Complete_500GB_ani97_cHIGH_stTrue_r7_0.10,269.01,62.18,0:25.34,489713860, 24 ,1306%
RefSeqV205_Complete_500GB_ani95_cLOW_stFalse_r2_0.55,259.68,56.45,0:23.42,470457144, 24 ,1349%
RefSeqV205_Complete_500GB_ani97_cHIGH_stFalse_r0_0.05,250.18,61.14,0:37.03,488974236, 24 ,840%
RefSeqV205_Complete_500GB_ani99_cHIGH_stFalse_r5_0.95,264.81,57.49,0:23.52,488891988, 24 ,1370%
RefSeqV205_Complete_500GB_NA12878_NegControl_SL126488_0_0.50,264.89,62.57,0:23.09,489131964, 24 ,1417%
RefSeqV205_Complete_500GB_ani95_cLOW_stTrue_r3_0.20,260.76,63.09,0:26.13,483054840, 24 ,1239%
RefSeqV205_Complete_500GB_ani99_cLOW_stFalse_r7_0.40,260.56,59.29,0:23.22,469949728, 24 ,1377%
RefSeqV205_Complete_500GB_ani99_cHIGH_stTrue_r0_0.00,249.27,59.64,0:32.87,489238524, 24 ,939%
RefSeqV205_Complete_500GB_ani100_cLOW_stTrue_r8_0.80,258.31,60.15,0:25.95,486616336, 24 ,1227%
RefSeqV205_Complete_500GB_ani99_cHIGH_stTrue_r7_0.80,265.06,61.88,0:23.24,489037984, 24 ,1406%
RefSeqV205_Complete_500GB_ani100_cHIGH_stFalse_r8_0.45,266.03,58.26,0:24.35,489361712, 24 ,1331%
RefSeqV205_Complete_500GB_ani100_cHIGH_stTrue_r7_0.75,257.55,55.66,0:22.74,489012768, 24 ,1377%
RefSeqV205_Complete_500GB_ani100_cLOW_stFalse_r0_0.35,274.00,62.30,0:25.57,469827024, 24 ,1314%
RefSeqV205_Complete_500GB_ani97_cLOW_stTrue_r1_0.30,255.13,57.26,0:22.89,486604048, 24 ,1364%
RefSeqV205_Complete_500GB_RM2_S001__insert_270_0.00,1819.64,111.12,2:24.98,491285116, 24 ,1331%
RefSeqV205_Complete_500GB_ani99_cHIGH_stFalse_r2_0.15,247.58,56.87,0:23.15,485791036, 24 ,1314%
RefSeqV205_Complete_500GB_ani97_cHIGH_stTrue_r8_0.10,264.32,59.00,0:23.41,489347404, 24 ,1380%
RefSeqV205_Complete_500GB_JGI_SRR033547_0.50,0.22,0.01,0:00.04,95948, 24 ,495%
RefSeqV205_Complete_500GB_ani97_cHIGH_stFalse_r7_0.85,263.54,60.08,0:23.23,489024976, 24 ,1392%
RefSeqV205_Complete_500GB_ani99_cHIGH_stFalse_r4_0.30,264.85,62.99,0:24.04,489223092, 24 ,1363%
RefSeqV205_Complete_500GB_ani97_cLOW_stFalse_r9_0.75,264.90,59.58,0:24.77,470145220, 24 ,1309%
RefSeqV205_Complete_500GB_NegControl_MH1_0.90,10.93,39.94,0:09.05,345515712, 24 ,561%
RefSeqV205_Complete_500GB_ani100_cHIGH_stTrue_r1_0.50,269.22,60.38,0:23.91,489083204, 24 ,1378%
RefSeqV205_Complete_500GB_ani95_cLOW_stTrue_r2_0.85,256.50,55.44,0:22.97,480877528, 24 ,1357%
RefSeqV205_Complete_500GB_ani100_cLOW_stFalse_r6_0.10,259.82,55.43,0:22.82,475214816, 24 ,1381%
RefSeqV205_Complete_500GB_HMP_even_454_SRR072233_0.10,98.02,52.32,0:15.22,478578052, 24 ,987%
RefSeqV205_Complete_500GB_ani97_cLOW_stTrue_r7_0.15,263.05,58.77,0:27.17,487082244, 24 ,1184%
RefSeqV205_Complete_500GB_ani97_cLOW_stTrue_r0_0.95,265.48,61.20,0:24.69,488415908, 24 ,1322%
RefSeqV205_Complete_500GB_ani100_cLOW_stFalse_r1_0.90,262.97,55.15,0:22.78,474591384, 24 ,1396%
RefSeqV205_Complete_500GB_ani99_cHIGH_stTrue_r4_1.00,267.36,61.10,0:23.67,489022792, 24 ,1387%
RefSeqV205_Complete_500GB_ani95_cLOW_stTrue_r5_0.05,270.63,57.72,0:23.97,488018412, 24 ,1369%
RefSeqV205_Complete_500GB_ani99_cLOW_stFalse_r1_0.65,268.95,59.08,0:24.12,478440476, 24 ,1359%
RefSeqV205_Complete_500GB_Mavromatis_simMC_0.20,15.15,34.02,0:09.43,354743816, 24 ,521%
RefSeqV205_Complete_500GB_ani100_cLOW_stTrue_r9_0.25,271.75,59.57,0:23.96,484784312, 24 ,1382%
RefSeqV205_Complete_500GB_ani99_cHIGH_stTrue_r6_0.25,271.41,62.48,0:24.22,489354072, 24 ,1378%
RefSeqV205_Complete_500GB_ani95_cLOW_stFalse_r4_0.70,260.83,57.13,0:23.41,479388188, 24 ,1358%
RefSeqV205_Complete_500GB_ani97_cHIGH_stFalse_r6_0.20,264.00,60.14,0:23.13,489217688, 24 ,1401%
RefSeqV205_Complete_500GB_Huttenhower_LC2_0.40,2.92,10.02,0:03.80,100628876, 24 ,340%
RefSeqV205_Complete_500GB_ABRF_MGRG_5ng_0.35,52.15,29.64,0:09.40,274447344, 24 ,869%
RefSeqV205_Complete_500GB_Mavromatis_simLC_0.55,13.45,37.13,0:11.19,325063840, 24 ,451%
RefSeqV205_Complete_500GB_ani97_cLOW_stFalse_r6_0.75,265.69,61.27,0:25.20,482424916, 24 ,1297%
RefSeqV205_Complete_500GB_ani97_cHIGH_stTrue_r1_0.35,260.58,56.63,0:23.07,489310948, 24 ,1374%
RefSeqV205_Complete_500GB_ani97_cLOW_stTrue_r8_0.15,260.38,59.63,0:22.72,488844116, 24 ,1408%
RefSeqV205_Complete_500GB_ani100_cLOW_stFalse_r9_0.10,267.03,59.18,0:23.60,486680484, 24 ,1382%
RefSeqV205_Complete_500GB_NA12878_NegControl_SL126486_0_0.40,380.38,70.25,0:29.22,489259104, 24 ,1542%
RefSeqV205_Complete_500GB_ani99_cLOW_stTrue_r2_0.70,254.93,55.48,0:28.06,471077312, 24 ,1106%
RefSeqV205_Complete_500GB_ani100_cHIGH_stFalse_r1_0.60,269.57,61.69,0:23.60,489057612, 24 ,1403%
RefSeqV205_Complete_500GB_RM1_S001__insert_5000_0.20,624.34,72.38,0:40.22,489679560, 24 ,1732%
RefSeqV205_Complete_500GB_ani99_cHIGH_stTrue_r9_0.25,262.29,58.17,0:23.28,489411576, 24 ,1376%
RefSeqV205_Complete_500GB_MGRG_nanopore_b1.pass.2d_0.80,0.14,0.23,0:00.17,934968, 24 ,220%
RefSeqV205_Complete_500GB_ani100_cLOW_stTrue_r6_0.25,261.11,57.30,0:24.32,461881832, 24 ,1309%
RefSeqV205_Complete_500GB_ani100_cLOW_stTrue_r4_1.00,258.33,56.71,0:22.65,484344100, 24 ,1390%
RefSeqV205_Complete_500GB_HMP_even_illum_SRR172902_0.65,57.42,43.15,0:12.06,395228504, 24 ,833%
RefSeqV205_Complete_500GB_Huttenhower_HC1_0.50,10.72,33.58,0:08.18,306441588, 24 ,541%
RefSeqV205_Complete_500GB_ani97_cHIGH_stFalse_r9_0.20,259.08,57.54,0:22.87,489405548, 24 ,1383%
RefSeqV205_Complete_500GB_UnAmbiguouslyMapped_ds.buccal_0.70,6.63,6.37,0:02.47,53185144, 24 ,524%
RefSeqV205_Complete_500GB_ani97_cLOW_stTrue_r4_0.80,255.67,57.90,0:22.86,485102524, 24 ,1371%
RefSeqV205_Complete_500GB_ani100_cLOW_stFalse_r5_0.85,269.29,59.29,0:24.42,468886628, 24 ,1345%
RefSeqV205_Complete_500GB_ani95_cLOW_stTrue_r1_0.10,263.28,59.99,0:23.46,482682708, 24 ,1377%
RefSeqV205_Complete_500GB_ani99_cLOW_stFalse_r5_0.70,254.12,57.11,0:22.89,475438692, 24 ,1359%
RefSeqV205_Complete_500GB_ani99_cHIGH_stTrue_r2_0.30,261.23,57.38,0:23.39,489314972, 24 ,1362%
RefSeqV205_Complete_500GB_UnAmbiguouslyMapped_ds.frankengenome.mix_0.30,86.81,46.18,0:14.14,435647036, 24 ,940%
RefSeqV205_Complete_500GB_NegControl_MH2_0.05,11.13,37.30,0:09.43,345441252, 24 ,513%
RefSeqV205_Complete_500GB_ani95_cLOW_stFalse_r0_0.65,260.30,59.04,0:23.65,478308604, 24 ,1349%
RefSeqV205_Complete_500GB_MGRG_nanopore_b4.pass.2d_0.65,0.16,0.02,0:00.04,40728, 24 ,452%
RefSeqV205_Complete_500GB_ani97_cHIGH_stFalse_r2_0.35,266.49,58.17,0:23.78,488990144, 24 ,1365%
RefSeqV205_Complete_500GB_ani99_cHIGH_stFalse_r0_0.25,272.97,60.12,0:23.81,489411028, 24 ,1398%
RefSeqV205_Complete_500GB_MGRG_nanopore_R6_2d_fail_0.25,2.34,10.16,0:03.86,106524372, 24 ,323%
RefSeqV205_Complete_500GB_ani99_cHIGH_stFalse_r2_1.00,245.63,56.70,0:22.60,485597004, 24 ,1337%
RefSeqV205_Complete_500GB_ani99_cLOW_stTrue_r9_0.65,265.97,57.94,0:23.55,487709028, 24 ,1374%
RefSeqV205_Complete_500GB_ani100_cHIGH_stTrue_r5_0.45,272.26,61.07,0:25.37,489392868, 24 ,1313%
RefSeqV205_Complete_500GB_ani95_cLOW_stTrue_r6_0.90,256.60,56.89,0:22.84,480674884, 24 ,1372%
RefSeqV205_Complete_500GB_ani100_cLOW_stFalse_r2_0.05,276.69,60.81,0:24.76,482389576, 24 ,1362%
RefSeqV205_Complete_500GB_ani97_cLOW_stTrue_r3_0.00,260.80,62.54,0:48.86,486913040, 24 ,661%
RefSeqV205_Complete_500GB_ani100_cLOW_stTrue_r2_0.30,253.28,55.09,0:22.25,465169608, 24 ,1385%
RefSeqV205_Complete_500GB_MGRG_nanopore_b3.pass.2d_0.00,0.22,0.02,0:00.07,81816, 24 ,319%
RefSeqV205_Complete_500GB_ABRF_MGRG_Half_0.50,56.29,26.09,0:08.97,240760480, 24 ,917%
RefSeqV205_Complete_500GB_Huttenhower_LC6_0.55,2.79,9.39,0:03.68,94487028, 24 ,331%
RefSeqV205_Complete_500GB_ani97_cLOW_stFalse_r2_0.60,258.39,55.87,0:22.85,474878892, 24 ,1375%
RefSeqV205_Complete_500GB_ani97_cHIGH_stTrue_r5_0.20,265.45,62.27,0:23.68,489382104, 24 ,1383%
RefSeqV205_Complete_500GB_RH_S005__insert_270_0.15,1860.06,107.44,1:50.03,490742708, 24 ,1788%
RefSeqV205_Complete_500GB_ani95_cLOW_stTrue_r9_0.90,253.39,58.04,0:22.28,486360116, 24 ,1397%
RefSeqV205_Complete_500GB_ani100_cHIGH_stFalse_r5_0.75,263.79,56.07,0:23.35,489038252, 24 ,1369%
RefSeqV205_Complete_500GB_ani99_cLOW_stTrue_r6_0.65,250.66,56.44,0:22.37,484322196, 24 ,1372%
RefSeqV205_Complete_500GB_ani100_cHIGH_stFalse_r1_1.00,279.26,63.51,0:25.38,489128692, 24 ,1350%
RefSeqV205_Complete_500GB_MGRG_nanopore_b3.fail.2d_0.45,0.23,0.07,0:00.11,567764, 24 ,271%
RefSeqV205_Complete_500GB_ani99_cLOW_stTrue_r0_0.35,263.67,59.30,0:23.49,487663704, 24 ,1374%
RefSeqV205_Complete_500GB_UnAmbiguouslyMapped_ds.gut_0.75,5.53,11.10,0:03.68,99675280, 24 ,451%
RefSeqV205_Complete_500GB_ani100_cHIGH_stFalse_r3_0.25,263.66,56.23,0:23.35,488970556, 24 ,1369%
RefSeqV205_Complete_500GB_ani97_cLOW_stFalse_r4_0.30,258.53,54.63,0:22.46,459098568, 24 ,1393%
RefSeqV205_Complete_500GB_ani97_cHIGH_stTrue_r3_0.70,261.92,59.79,0:24.23,489274424, 24 ,1327%
RefSeqV205_Complete_500GB_ani99_cHIGH_stFalse_r9_0.75,269.12,57.79,0:23.37,488929092, 24 ,1398%
RefSeqV205_Complete_500GB_RL_S001__insert_270_0.55,1801.56,111.37,1:39.91,489418292, 24 ,1914%
RefSeqV205_Complete_500GB_ani95_cLOW_stFalse_r9_0.35,273.06,59.59,0:23.96,483979528, 24 ,1387%
RefSeqV205_Complete_500GB_Huttenhower_LC7_0.85,2.86,8.67,0:03.53,86733092, 24 ,326%
RefSeqV205_Complete_500GB_ani100_cLOW_stTrue_r4_0.60,270.57,58.98,0:23.39,484425592, 24 ,1408%
RefSeqV205_Complete_500GB_RH_S001__insert_270_0.50,1815.23,116.69,1:37.29,489551372, 24 ,1985%
RefSeqV205_Complete_500GB_ani95_cLOW_stTrue_r8_0.40,266.23,61.72,0:23.52,484695956, 24 ,1394%
RefSeqV205_Complete_500GB_ani100_cHIGH_stTrue_r3_0.15,278.17,63.47,0:25.89,489535852, 24 ,1319%
RefSeqV205_Complete_500GB_ani100_cLOW_stFalse_r4_0.55,268.20,59.93,0:25.35,485218832, 24 ,1294%
RefSeqV205_Complete_500GB_ani97_cLOW_stTrue_r5_0.50,262.43,57.53,0:22.91,488690296, 24 ,1396%
RefSeqV205_Complete_500GB_ani99_cHIGH_stFalse_r6_0.75,254.83,56.31,0:23.89,487743576, 24 ,1302%
RefSeqV205_Complete_500GB_RH_S002__insert_270_0.30,1830.36,105.24,1:39.37,489911056, 24 ,1947%
RefSeqV205_Complete_500GB_MGRG_nanopore_b4.fail.2d_0.20,0.51,1.15,0:01.34,11223132, 24 ,124%
RefSeqV205_Complete_500GB_RM1_S002__insert_5000_0.00,601.52,74.88,0:46.64,490087992, 24 ,1450%
RefSeqV205_Complete_500GB_Huttenhower_LC8_0.85,2.92,9.56,0:03.68,99061732, 24 ,338%
RefSeqV205_Complete_500GB_ani95_cLOW_stFalse_r6_0.35,255.76,53.90,0:22.94,472470784, 24 ,1349%
RefSeqV205_Complete_500GB_ani97_cHIGH_stFalse_r4_0.65,264.76,58.62,0:23.19,489021412, 24 ,1394%
RefSeqV205_Complete_500GB_UnAmbiguouslyMapped_ds.hous1_0.00,9.37,19.03,0:05.98,178045036, 24 ,475%
RefSeqV205_Complete_500GB_ani95_cLOW_stTrue_r7_0.40,261.44,59.55,0:22.58,483181388, 24 ,1421%
RefSeqV205_Complete_500GB_ani100_cHIGH_stTrue_r4_0.95,264.90,58.77,0:23.23,489023720, 24 ,1393%
RefSeqV205_Complete_500GB_ani99_cLOW_stFalse_r3_0.20,264.23,60.10,0:23.43,478754472, 24 ,1383%
RefSeqV205_Complete_500GB_ani99_cHIGH_stTrue_r4_0.60,274.06,63.49,0:25.17,489383368, 24 ,1341%
RefSeqV205_Complete_500GB_UnAmbiguouslyMapped_ds.soil_0.15,32.19,42.39,0:11.11,398343728, 24 ,671%
RefSeqV205_Complete_500GB_Raiphy_eval_RAIphy_0.55,15.06,28.70,0:07.77,275925708, 24 ,563%
RefSeqV205_Complete_500GB_Huttenhower_LC3_0.90,2.78,8.81,0:03.42,91700120, 24 ,338%
RefSeqV205_Complete_500GB_ani100_cLOW_stTrue_r0_0.75,259.71,56.59,0:22.52,474382284, 24 ,1404%
RefSeqV205_Complete_500GB_RM2_S002__insert_270_0.15,1817.30,96.52,1:45.47,490735872, 24 ,1814%
RefSeqV205_Complete_500GB_ani99_cLOW_stFalse_r8_0.35,261.14,56.68,0:23.75,479894484, 24 ,1338%
RefSeqV205_Complete_500GB_UnAmbiguouslyMapped_ds.nycsm_0.20,5.93,12.04,0:03.90,108011536, 24 ,460%
RefSeqV205_Complete_500GB_ani100_cHIGH_stTrue_r8_0.00,247.90,58.14,0:35.88,489470656, 24 ,852%
RefSeqV205_Complete_500GB_UnAmbiguouslyMapped_ds.frankengenome_0.45,11.54,27.90,0:07.06,256936948, 24 ,558%
RefSeqV205_Complete_500GB_ani100_cHIGH_stFalse_r7_0.30,266.02,56.35,0:23.36,489436816, 24 ,1379%
RefSeqV205_Complete_500GB_ani99_cLOW_stTrue_r4_0.20,268.38,60.98,0:24.36,482486408, 24 ,1352%
RefSeqV205_Complete_500GB_ABRF_MGRG_Normal_0.50,50.70,25.25,0:09.28,223919784, 24 ,818%
RefSeqV205_Complete_500GB_Huttenhower_LC4_0.10,3.07,8.73,0:03.54,89358812, 24 ,333%
RefSeqV205_Complete_500GB_ani97_cLOW_stFalse_r2_1.00,249.76,53.47,0:22.05,475283948, 24 ,1375%
RefSeqV205_Complete_500GB_ani97_cLOW_stFalse_r0_0.25,257.35,57.04,0:23.07,480651200, 24 ,1362%
RefSeqV205_Complete_500GB_BMI_bmi_reads_0.80,67.86,51.85,0:13.62,487238892, 24 ,878%
RefSeqV205_Complete_500GB_JGI_SRR033548_0.25,0.86,3.15,0:01.78,28697044, 24 ,225%
RefSeqV205_Complete_500GB_ani97_cHIGH_stTrue_r7_0.65,266.35,59.42,0:24.44,489217888, 24 ,1332%
RefSeqV205_Complete_500GB_ani95_cLOW_stFalse_r2_0.20,263.46,57.75,0:23.60,470764304, 24 ,1360%
RefSeqV205_Complete_500GB_ani97_cHIGH_stFalse_r0_0.70,257.68,57.38,0:23.52,488620564, 24 ,1339%
RefSeqV205_Complete_500GB_NA12878_NegControl_SL126488_0_0.25,245.12,59.77,0:24.34,489449188, 24 ,1252%
RefSeqV205_Complete_500GB_ani95_cLOW_stTrue_r3_0.55,262.06,56.67,0:23.31,482749304, 24 ,1367%
RefSeqV205_Complete_500GB_ani100_cHIGH_stTrue_r0_0.80,266.36,56.83,0:23.45,489036784, 24 ,1378%
RefSeqV205_Complete_500GB_ani99_cLOW_stFalse_r7_0.35,263.84,59.58,0:26.82,470254508, 24 ,1205%
RefSeqV205_Complete_500GB_ani99_cHIGH_stTrue_r0_0.75,264.79,59.20,0:23.76,488921544, 24 ,1363%
RefSeqV205_Complete_500GB_ani100_cHIGH_stFalse_r8_0.30,272.58,59.86,0:23.21,489464456, 24 ,1432%
RefSeqV205_Complete_500GB_ani100_cHIGH_stTrue_r7_0.00,264.29,61.16,0:48.05,489344548, 24 ,677%
RefSeqV205_Complete_500GB_UnAmbiguouslyMapped_ds.hous2_0.95,5.54,13.39,0:04.08,118361828, 24 ,463%
RefSeqV205_Complete_500GB_ani100_cLOW_stFalse_r0_0.40,267.63,56.39,0:23.25,469501572, 24 ,1393%
RefSeqV205_Complete_500GB_ani97_cLOW_stTrue_r1_0.45,262.65,58.10,0:23.31,486471016, 24 ,1375%
RefSeqV205_Complete_500GB_RM2_S001__insert_270_0.75,1775.76,100.51,1:33.44,489168072, 24 ,2007%
RefSeqV205_Complete_500GB_ani99_cHIGH_stFalse_r2_0.60,248.84,56.73,0:22.31,485526220, 24 ,1369%
RefSeqV205_Complete_500GB_ani97_cHIGH_stTrue_r8_0.65,268.42,62.44,0:24.34,489071588, 24 ,1359%
RefSeqV205_Complete_500GB_JGI_SRR033547_0.25,0.21,0.03,0:00.05,96628, 24 ,462%
RefSeqV205_Complete_500GB_NA12878_NegControl_SL126487_0_0.95,653.42,76.20,0:41.05,489036364, 24 ,1777%
RefSeqV205_Complete_500GB_ani99_cHIGH_stFalse_r4_0.45,264.95,62.49,0:23.67,489045896, 24 ,1383%
RefSeqV205_Complete_500GB_ani97_cLOW_stFalse_r9_0.00,261.44,59.61,0:39.61,470565668, 24 ,810%
RefSeqV205_Complete_500GB_ani95_cLOW_stFalse_r3_0.85,251.40,53.67,0:22.29,475447680, 24 ,1368%
RefSeqV205_Complete_500GB_ani100_cHIGH_stTrue_r3_1.00,276.31,64.45,0:25.32,489155584, 24 ,1345%
RefSeqV205_Complete_500GB_ani99_cLOW_stFalse_r6_0.90,255.36,56.03,0:22.47,482108492, 24 ,1385%
RefSeqV205_Complete_500GB_ani100_cHIGH_stTrue_r1_0.25,270.44,58.79,0:23.14,489334468, 24 ,1422%
RefSeqV205_Complete_500GB_ani100_cLOW_stFalse_r6_0.65,264.77,56.61,0:23.56,474770660, 24 ,1364%
RefSeqV205_Complete_500GB_HMP_even_454_SRR072233_0.65,98.58,50.14,0:15.30,478493320, 24 ,971%
RefSeqV205_Complete_500GB_ani97_cLOW_stTrue_r7_0.60,265.86,60.68,0:24.63,486704756, 24 ,1325%
RefSeqV205_Complete_500GB_MGRG_nanopore_b9.fail.2d_0.80,0.22,0.24,0:00.24,1608492, 24 ,187%
RefSeqV205_Complete_500GB_ani95_cLOW_stTrue_r5_0.70,262.99,59.02,0:22.94,487660076, 24 ,1403%
RefSeqV205_Complete_500GB_ani99_cLOW_stFalse_r1_0.10,260.98,57.13,0:23.10,478752556, 24 ,1376%
RefSeqV205_Complete_500GB_ani100_cHIGH_stFalse_r9_0.95,274.73,59.61,0:23.62,489018676, 24 ,1415%
RefSeqV205_Complete_500GB_ani99_cHIGH_stTrue_r6_0.50,258.79,57.91,0:22.79,489129276, 24 ,1389%
RefSeqV205_Complete_500GB_Mavromatis_simMC_0.55,15.36,34.95,0:09.31,354646180, 24 ,539%
RefSeqV205_Complete_500GB_ani100_cLOW_stTrue_r9_0.50,263.83,59.83,0:23.87,484542052, 24 ,1355%
RefSeqV205_Complete_500GB_ani95_cLOW_stFalse_r4_0.05,268.41,59.72,0:25.79,480195288, 24 ,1272%
RefSeqV205_Complete_500GB_ani97_cHIGH_stFalse_r6_0.55,270.85,58.83,0:25.41,488972808, 24 ,1297%
RefSeqV205_Complete_500GB_Huttenhower_LC2_0.35,2.92,10.45,0:04.18,100642144, 24 ,320%
RefSeqV205_Complete_500GB_ABRF_MGRG_5ng_0.40,52.19,30.18,0:09.47,274484284, 24 ,869%
RefSeqV205_Complete_500GB_Mavromatis_simLC_0.20,12.73,36.25,0:09.15,325081412, 24 ,535%
RefSeqV205_Complete_500GB_ani97_cLOW_stFalse_r6_0.00,260.33,59.89,0:38.86,482723512, 24 ,824%
RefSeqV205_Complete_500GB_ani97_cHIGH_stTrue_r1_0.40,263.79,58.60,0:22.65,489172588, 24 ,1422%
RefSeqV205_Complete_500GB_ani97_cLOW_stTrue_r8_0.60,266.08,62.64,0:23.65,488517064, 24 ,1389%
RefSeqV205_Complete_500GB_ani100_cLOW_stFalse_r9_0.65,266.62,57.89,0:23.56,486354068, 24 ,1377%
RefSeqV205_Complete_500GB_NA12878_NegControl_SL126486_0_0.35,377.52,66.26,0:28.96,489352836, 24 ,1532%
RefSeqV205_Complete_500GB_UnAmbiguouslyMapped_ds.7_0.80,61.40,48.83,0:13.63,470378148, 24 ,808%
RefSeqV205_Complete_500GB_ani99_cLOW_stFalse_r9_0.90,259.06,54.47,0:22.98,450251436, 24 ,1364%
RefSeqV205_Complete_500GB_ani100_cHIGH_stFalse_r1_0.15,262.11,58.11,0:23.15,489457000, 24 ,1383%
RefSeqV205_Complete_500GB_ani99_cLOW_stTrue_r2_0.05,249.72,54.27,0:31.37,471392856, 24 ,969%
RefSeqV205_Complete_500GB_RM1_S001__insert_5000_0.55,587.04,66.70,0:37.43,489172488, 24 ,1746%
RefSeqV205_Complete_500GB_ani100_cLOW_stTrue_r6_0.50,255.60,55.42,0:22.24,461505872, 24 ,1398%
RefSeqV205_Complete_500GB_ani99_cHIGH_stTrue_r9_0.50,271.00,61.55,0:24.65,489309056, 24 ,1348%
RefSeqV205_Complete_500GB_ani100_cHIGH_stFalse_r6_0.95,272.30,59.55,0:23.99,489026528, 24 ,1383%
RefSeqV205_Complete_500GB_ani99_cLOW_stTrue_r5_0.85,255.16,57.08,0:22.72,487935464, 24 ,1374%
RefSeqV205_Complete_500GB_HMP_even_illum_SRR172902_0.10,57.81,43.07,0:14.00,395569596, 24 ,720%
RefSeqV205_Complete_500GB_JGI_SRR033549_0.80,16.50,27.41,0:07.25,245587816, 24 ,605%
RefSeqV205_Complete_500GB_ani97_cLOW_stFalse_r1_0.80,246.29,53.76,0:22.14,453114752, 24 ,1354%
RefSeqV205_Complete_500GB_Huttenhower_HC1_0.25,11.11,30.12,0:08.48,306381224, 24 ,486%
RefSeqV205_Complete_500GB_ani97_cHIGH_stFalse_r9_0.55,263.33,54.91,0:23.14,489077556, 24 ,1374%
RefSeqV205_Complete_500GB_UnAmbiguouslyMapped_ds.buccal_0.05,6.44,6.80,0:02.54,53206960, 24 ,520%
RefSeqV205_Complete_500GB_ani95_cLOW_stTrue_r1_0.65,266.68,59.05,0:24.92,482644000, 24 ,1306%
RefSeqV205_Complete_500GB_ani99_cLOW_stFalse_r5_0.05,264.31,58.80,0:26.21,475882092, 24 ,1232%
RefSeqV205_Complete_500GB_UnAmbiguouslyMapped_ds.frankengenome.mix_0.45,83.57,46.91,0:16.60,435603876, 24 ,786%
RefSeqV205_Complete_500GB_ani99_cHIGH_stTrue_r2_0.45,257.16,59.21,0:23.21,489170872, 24 ,1362%
RefSeqV205_Complete_500GB_NegControl_MH2_0.70,11.33,39.30,0:09.14,345525820, 24 ,554%
RefSeqV205_Complete_500GB_MGRG_nanopore_b4.pass.2d_0.10,0.20,0.01,0:00.03,41008, 24 ,541%
RefSeqV205_Complete_500GB_ani95_cLOW_stFalse_r0_0.10,267.92,57.62,0:23.86,478598584, 24 ,1364%
RefSeqV205_Complete_500GB_ani97_cHIGH_stFalse_r2_0.40,271.35,63.11,0:24.09,488812668, 24 ,1388%
RefSeqV205_Complete_500GB_ani99_cHIGH_stFalse_r0_0.50,263.64,58.18,0:23.41,489142572, 24 ,1374%
