File name,User time (s),System time (s),Wall time (h:mm:ss or m:ss),Maximum set size (kb),Threads,CPU (%)
metaphlan_readsani99_cLOW_stFalse_r8_sensitive,1403.44,344.90,3:12.17,2646580, 12 ,909%
metaphlan_readsani100_cHIGH_stTrue_r4.fastq.bowtie2out_med,39.85,5.09,0:36.53,1135392, 12 ,123%
metaphlan_readsani99_cLOW_stTrue_r3_avg_l,5.45,3.75,0:00.71,83312, 12 ,1287%
metaphlan_readsani100_cLOW_stFalse_r2_med,4.75,3.27,0:00.78,83312, 12 ,1026%
metaphlan_readsHuttenhower_LC8_sensitive,89.52,22.45,1:01.74,2632220, 12 ,181%
metaphlan_RM1_S001__insert_5000,5361.17,1190.61,10:28.87,2674432, 12 ,1041%
metaphlan_readsani100_cLOW_stFalse_r7.fastq,2352.94,893.48,5:18.77,2673804, 12 ,1018%
metaphlan_readsRH_S002__insert_270.fasta.bowtie2out_avg_g,42.57,4.70,0:39.96,1565252, 12 ,118%
metaphlan_readsHuttenhower_LC1_sensitive-local,92.41,20.35,0:57.66,2642636, 12 ,195%
metaphlan_readsani99_cHIGH_stTrue_r0_wavg_l,4.90,3.71,0:00.67,83516, 12 ,1269%
metaphlan_readsani97_cLOW_stTrue_r9_tavg_l,3.73,2.97,0:00.72,83536, 12 ,927%
metaphlan_readsMGRG_nanopore_b4.pass.2d.fastq.bowtie2out_avg_g,42.05,4.59,0:39.04,1047664, 12 ,119%
metaphlan_readsUnAmbiguouslyMapped_ds.hous2_wavg_g,4.92,3.77,0:00.71,83500, 12 ,1214%
metaphlan_readsani100_cHIGH_stTrue_r8_sensitive-local,2015.46,365.80,3:57.20,2673568, 12 ,1003%
metaphlan_readsNegControl_MH1_wavg_l,4.97,3.32,0:00.76,83324, 12 ,1083%
metaphlan_readsani99_cLOW_stFalse_r4_tavg_l,5.09,3.38,0:00.73,83536, 12 ,1147%
metaphlan_readsani99_cLOW_stFalse_r6.fastq.bowtie2out_avg_g,41.74,4.82,0:39.17,1148380, 12 ,118%
metaphlan_readsani95_cLOW_stTrue_r9_avg_l,5.51,3.38,0:00.67,83328, 12 ,1316%
metaphlan_readsani100_cLOW_stTrue_r7.fastq.bowtie2out_med,41.87,4.78,0:38.88,1130168, 12 ,119%
metaphlan_ani99_cLOW_stFalse_r9,2083.46,638.48,4:33.03,2673072, 12 ,996%
metaphlan_readsani97_cLOW_stTrue_r6.fastq.bowtie2out_med,38.72,5.11,0:35.13,1133728, 12 ,124%
metaphlan_readsani95_cLOW_stTrue_r9_very-sensitive-local,2450.36,396.90,4:40.88,2684532, 12 ,1013%
metaphlan_readsMGRG_nanopore_b4.pass.2d_very-sensitive-local,65.28,13.56,0:56.48,2607336, 12 ,139%
metaphlan_ani95_cLOW_stTrue_r7,2238.62,634.97,4:42.99,2673456, 12 ,1015%
metaphlan_readsMavromatis_simLC_sensitive,258.16,24.12,1:18.29,3333728, 12 ,360%
metaphlan_readsani95_cLOW_stFalse_r7_sensitive,1440.47,370.75,3:19.55,2645060, 12 ,907%
metaphlan_readsani100_cHIGH_stTrue_r8_wavg_l,4.57,3.57,0:00.67,83524, 12 ,1211%
metaphlan_readsani99_cHIGH_stFalse_r5_avg_l,2.22,3.64,0:00.66,83508, 12 ,876%
metaphlan_readsBioPool.fastq.bowtie2out_med,42.15,4.89,0:39.20,1052228, 12 ,120%
metaphlan_readsani95_cLOW_stTrue_r8_sensitive-local,1952.15,366.73,3:55.54,2671772, 12 ,984%
metaphlan_readsani99_cHIGH_stTrue_r6_very-sensitive-local,2538.02,406.10,4:42.97,2687596, 12 ,1040%
metaphlan_readsani97_cLOW_stFalse_r6.fastq,2294.70,863.99,5:07.86,2673648, 12 ,1025%
metaphlan_readsNegControl_MH1.fastq.bowtie2out_avg_l,45.08,4.52,0:42.01,1047816, 12 ,118%
metaphlan_readsani95_cLOW_stFalse_r0_med,4.65,3.49,0:00.78,83532, 12 ,1034%
metaphlan_readsHuttenhower_HC1_avg_l,5.31,3.29,0:00.77,83316, 12 ,1113%
metaphlan_readsani99_cHIGH_stTrue_r6.fastq.bowtie2out_avg_g,32.64,5.42,0:30.63,1137944, 12 ,124%
metaphlan_readsani97_cLOW_stTrue_r5.fastq.bowtie2out_avg_g,34.60,4.58,0:31.87,1132280, 12 ,122%
metaphlan_readsUnAmbiguouslyMapped_ds.cityparks.fastq.bowtie2out_avg_g,44.36,4.70,0:40.25,1058136, 12 ,121%
metaphlan_readsRM1_S002__insert_5000.fasta.bowtie2out_med,45.54,5.38,0:43.66,1369536, 12 ,116%
metaphlan_readsHuttenhower_LC8.fasta,87.21,16.23,1:03.74,2657044, 12 ,162%
metaphlan_readsani99_cLOW_stFalse_r8.fastq.bowtie2out_tavg_l,43.27,5.32,0:41.08,1144216, 12 ,118%
metaphlan_readsani97_cHIGH_stFalse_r1.fastq.bowtie2out_avg_g,36.96,4.59,0:34.18,1142308, 12 ,121%
metaphlan_readsHuttenhower_LC4.fasta.bowtie2out_avg_l,45.26,5.01,0:41.12,1050192, 12 ,122%
metaphlan_readsani97_cLOW_stFalse_r7_avg_g,3.76,3.89,0:00.68,83324, 12 ,1121%
metaphlan_readsani95_cLOW_stFalse_r4_med,4.81,3.91,0:00.74,83308, 12 ,1169%
metaphlan_readsani99_cHIGH_stFalse_r9_sensitive,1441.34,342.14,3:13.71,2647896, 12 ,920%
metaphlan_readsani97_cHIGH_stFalse_r4_avg_g,5.35,3.50,0:00.71,83484, 12 ,1246%
metaphlan_readsani97_cLOW_stFalse_r1.fastq.bowtie2out_wavg_g,39.91,4.86,0:37.35,1195668, 12 ,119%
metaphlan_readsani99_cHIGH_stTrue_r3_avg_g,5.67,3.53,0:00.69,83332, 12 ,1326%
metaphlan_readsNA12878_NegControl_SL126488_0.fastq.bowtie2out_med,43.83,3.80,0:42.01,1062412, 12 ,113%
metaphlan_readsMGRG_nanopore_R6_2d_pass_wavg_l,3.46,3.85,0:00.71,83508, 12 ,1022%
metaphlan_readsCarma_eval_carma.fasta.bowtie2out_avg_l,42.75,4.91,0:39.88,1048548, 12 ,119%
metaphlan_readsani99_cHIGH_stTrue_r2.fastq,2363.27,846.30,5:16.79,2674808, 12 ,1013%
metaphlan_readsani97_cHIGH_stFalse_r5_very-sensitive-local,2528.26,398.36,4:45.38,2686144, 12 ,1025%
metaphlan_readsani97_cHIGH_stFalse_r5.fastq,2634.74,952.12,5:42.72,2673932, 12 ,1046%
metaphlan_readsani100_cLOW_stTrue_r4.fastq.bowtie2out_tavg_l,40.60,5.14,0:38.39,1121588, 12 ,119%
metaphlan_readsHuttenhower_HC2.fasta.bowtie2out_tavg_l,41.83,5.19,0:39.53,1059556, 12 ,118%
metaphlan_readsani100_cHIGH_stFalse_r4.fastq.bowtie2out_med,43.59,4.38,0:39.63,1121436, 12 ,121%
metaphlan_readsNegControl_MH1.fastq.bowtie2out_wavg_g,43.89,4.99,0:40.71,1047620, 12 ,120%
metaphlan_readsABRF_MGRG_Normal_very-sensitive-local,745.87,71.33,2:01.15,2752120, 12 ,674%
metaphlan_readsani100_cHIGH_stTrue_r5.fastq.bowtie2out_med,36.96,4.58,0:32.77,1141728, 12 ,126%
metaphlan_readsMGRG_nanopore_b1.fail.2d.fastq,60.25,8.15,1:01.64,4801964, 12 ,110%
metaphlan_readsani95_cLOW_stFalse_r3_avg_l,3.37,3.44,0:00.76,83532, 12 ,886%
metaphlan_readsani99_cHIGH_stTrue_r5_sensitive,1385.40,332.51,3:02.76,2647200, 12 ,939%
metaphlan_readsMGRG_nanopore_b1.fail.2d.fastq.bowtie2out_tavg_l,42.50,3.73,0:41.23,1047848, 12 ,112%
metaphlan_readsani95_cLOW_stFalse_r8_wavg_l,2.21,3.66,0:00.73,83328, 12 ,804%
metaphlan_readsani95_cLOW_stFalse_r2.fastq.bowtie2out_tavg_l,41.84,5.28,0:37.85,1100028, 12 ,124%
metaphlan_readsHMP_even_illum_SRR172902.fastq.bowtie2out_wavg_g,39.44,4.83,0:36.03,1134992, 12 ,122%
metaphlan_readsRM2_S001__insert_270.fasta.bowtie2out_tavg_l,45.94,5.21,0:43.04,1640360, 12 ,118%
metaphlan_readsUnAmbiguouslyMapped_ds.hous2.fastq.bowtie2out_avg_g,42.17,4.93,0:38.41,1056472, 12 ,122%
metaphlan_ZymoMock,1744.38,556.56,3:57.45,2677704, 12 ,969%
metaphlan_readsHMP_even_454_SRR072233_med,4.94,3.20,0:00.71,83360, 12 ,1133%
metaphlan_readsani99_cLOW_stFalse_r8_avg_l,3.85,3.76,0:00.69,83360, 12 ,1103%
metaphlan_readsMGRG_nanopore_b1.pass.2d_wavg_l,1.77,3.37,0:00.69,83480, 12 ,743%
metaphlan_readsUnAmbiguouslyMapped_ds.frankengenome.fastq.bowtie2out_avg_g,40.43,4.56,0:37.66,1057004, 12 ,119%
metaphlan_readsani99_cLOW_stFalse_r4_sensitive-local,2113.50,383.83,4:10.93,2672808, 12 ,995%
metaphlan_readsani97_cLOW_stFalse_r4_sensitive,1460.57,350.63,3:18.83,2646124, 12 ,910%
metaphlan_readsani97_cHIGH_stTrue_r0_wavg_g,2.91,3.44,0:00.73,83328, 12 ,870%
metaphlan_readsZymoMock.fastq,1849.51,762.34,4:27.10,2677760, 12 ,977%
metaphlan_readsNA12878_NegControl_SL126488_0_avg_g,2.54,4.03,0:00.74,83484, 12 ,878%
metaphlan_readsABRF_MGRG_1ng_very-sensitive-local,668.59,85.39,1:53.74,2752712, 12 ,662%
metaphlan_readsani99_cLOW_stTrue_r6_wavg_g,3.42,2.77,0:00.67,83512, 12 ,922%
metaphlan_readsMGRG_nanopore_b4.fail.2d.fastq.bowtie2out_avg_l,46.16,4.79,0:43.52,1047664, 12 ,117%
metaphlan_readsHuttenhower_LC6_sensitive-local,93.09,21.10,0:59.96,2645000, 12 ,190%
metaphlan_readsani95_cLOW_stFalse_r2_tavg_l,1.06,3.27,0:00.79,83396, 12 ,548%
metaphlan_ani100_cHIGH_stFalse_r8,2.52,6.13,0:00.73,83272, 12 ,1171%
metaphlan_readsani99_cHIGH_stFalse_r7_wavg_g,4.76,3.77,0:00.68,83484, 12 ,1244%
metaphlan_readsMavromatis_simMC.fasta.bowtie2out_med,46.03,4.95,0:42.75,1047988, 12 ,119%
metaphlan_readsani97_cHIGH_stFalse_r8_sensitive,1384.73,335.40,3:06.57,2647668, 12 ,921%
metaphlan_readsMGRG_nanopore_b4.fail.2d_sensitive-local,70.73,17.43,0:58.64,3867684, 12 ,150%
metaphlan_readsani100_cHIGH_stFalse_r4.fastq,2418.34,894.95,5:42.68,2675656, 12 ,966%
metaphlan_readsani99_cHIGH_stFalse_r8.fastq.bowtie2out_avg_l,37.90,5.33,0:35.89,1115748, 12 ,120%
metaphlan_readsUnAmbiguouslyMapped_ds.cityparks_med,4.73,3.46,0:00.68,83512, 12 ,1205%
metaphlan_readsani100_cLOW_stFalse_r9.fastq.bowtie2out_tavg_l,43.09,4.99,0:40.87,1155020, 12 ,117%
metaphlan_readsABRF_MGRG_Normal.fastq.bowtie2out_wavg_l,46.41,5.14,0:43.03,1085748, 12 ,119%
metaphlan_readsNA12878_NegControl_SL126487_0_avg_g,5.64,3.67,0:00.70,83332, 12 ,1315%
metaphlan_readsani99_cHIGH_stTrue_r8_wavg_g,3.84,3.42,0:00.68,83536, 12 ,1059%
metaphlan_readsani100_cHIGH_stFalse_r5_avg_g,4.85,3.43,0:00.68,83600, 12 ,1204%
metaphlan_readsRaiphy_eval_RAIphy_tavg_l,5.81,3.89,0:00.63,83536, 12 ,1528%
metaphlan_readsani97_cHIGH_stTrue_r2_sensitive-local,2023.50,373.07,3:57.84,2672796, 12 ,1007%
metaphlan_readsRH_S005__insert_270_wavg_g,5.74,3.78,0:00.63,83528, 12 ,1492%
metaphlan_readsani97_cHIGH_stTrue_r6_very-sensitive-local,2372.11,397.80,4:28.53,2687328, 12 ,1031%
metaphlan_readsani95_cLOW_stTrue_r0_sensitive,1501.56,374.12,3:22.65,2647180, 12 ,925%
metaphlan_readsani100_cHIGH_stTrue_r2_tavg_l,2.54,2.07,0:00.77,83308, 12 ,594%
metaphlan_readsani100_cLOW_stFalse_r6.fastq,2287.19,882.28,5:12.64,2674140, 12 ,1013%
metaphlan_readsani100_cLOW_stFalse_r7_avg_g,1.37,3.43,0:00.75,83392, 12 ,641%
metaphlan_readsani100_cHIGH_stFalse_r2.fastq.bowtie2out_avg_g,40.01,4.45,0:37.57,1115268, 12 ,118%
metaphlan_ani95_cLOW_stTrue_r0,2169.35,647.99,4:40.23,2673808, 12 ,1005%
metaphlan_readsani95_cLOW_stFalse_r0.fastq.bowtie2out_tavg_l,42.49,5.02,0:39.12,1103048, 12 ,121%
metaphlan_readsani99_cLOW_stTrue_r2_avg_l,2.90,2.47,0:00.75,83488, 12 ,712%
metaphlan_readsBMI_bmi_reads_avg_g,730.05,137.32,1:55.78,2656972, 12 ,749%
metaphlan_readsani100_cHIGH_stTrue_r2.fastq.bowtie2out_avg_l,35.47,5.01,0:31.67,1145808, 12 ,127%
metaphlan_readsani95_cLOW_stFalse_r8.fastq.bowtie2out_med,45.73,4.96,0:43.30,1106624, 12 ,117%
metaphlan_readsRH_S001__insert_270.fasta.bowtie2out_avg_l,45.80,5.22,0:43.61,1565040, 12 ,117%
metaphlan_readsani97_cLOW_stFalse_r3.fastq.bowtie2out_wavg_g,37.50,4.55,0:34.86,1137980, 12 ,120%
metaphlan_readsani100_cLOW_stFalse_r2.fastq.bowtie2out_avg_l,45.80,4.56,0:42.94,1107124, 12 ,117%
metaphlan_readsJGI_SRR033549_wavg_l,1.41,1.02,0:00.73,83492, 12 ,331%
metaphlan_readsani97_cLOW_stFalse_r6_wavg_l,5.75,3.72,0:00.69,83536, 12 ,1359%
metaphlan_readsani97_cLOW_stTrue_r8_sensitive,1485.98,354.99,3:16.62,2647220, 12 ,936%
metaphlan_readsani95_cLOW_stFalse_r8_med,2.35,3.90,0:00.72,83536, 12 ,858%
metaphlan_readsani100_cLOW_stTrue_r6.fastq.bowtie2out_tavg_l,42.51,5.09,0:38.31,1126496, 12 ,124%
metaphlan_readsani100_cLOW_stFalse_r1_sensitive-local,1990.52,374.28,4:07.14,2671684, 12 ,956%
metaphlan_readsani99_cLOW_stTrue_r5_very-sensitive-local,2470.64,394.87,4:46.22,2685972, 12 ,1001%
metaphlan_readsani95_cLOW_stTrue_r3.fastq.bowtie2out_tavg_l,39.80,4.74,0:37.17,1112260, 12 ,119%
metaphlan_readsani100_cHIGH_stTrue_r8.fastq.bowtie2out_avg_l,33.25,4.36,0:30.41,1137984, 12 ,123%
metaphlan_readsani100_cHIGH_stFalse_r8.fastq.bowtie2out_avg_g,44.29,4.84,0:41.50,1104656, 12 ,118%
metaphlan_readsani100_cHIGH_stTrue_r2_avg_l,5.51,3.90,0:00.77,83512, 12 ,1221%
metaphlan_readsani99_cHIGH_stTrue_r4_med,5.22,3.71,0:00.68,83468, 12 ,1304%
metaphlan_readsani97_cLOW_stFalse_r9_tavg_l,5.17,3.72,0:00.71,83504, 12 ,1245%
metaphlan_readsRH_S003__insert_270.fasta.bowtie2out_tavg_l,45.15,5.15,0:43.15,1598896, 12 ,116%
metaphlan_readsABRF_MGRG_Half_avg_g,1.47,2.76,0:00.75,83312, 12 ,564%
metaphlan_readsRM2_S001__insert_270_very-sensitive-local,17328.41,2162.59,27:16.98,2689352, 12 ,1190%
metaphlan_readsani95_cLOW_stTrue_r7_avg_l,4.79,3.70,0:00.71,83512, 12 ,1192%
metaphlan_readsani99_cLOW_stTrue_r5.fastq.bowtie2out_avg_g,34.97,4.83,0:31.03,1128576, 12 ,128%
metaphlan_readsHuttenhower_LC8.fasta.bowtie2out_wavg_l,44.09,4.99,0:40.45,1049920, 12 ,121%
metaphlan_MGRG_nanopore_b3.fail.2d,62.37,19.26,1:00.98,2985692, 12 ,133%
metaphlan_readsani95_cLOW_stTrue_r3_very-sensitive-local,2581.15,398.91,4:51.78,2684788, 12 ,1021%
metaphlan_readsHuttenhower_LC6.fasta,87.18,16.46,1:03.25,2656888, 12 ,163%
metaphlan_readsani100_cHIGH_stFalse_r5.fastq.bowtie2out_tavg_l,42.94,5.02,0:39.03,1104244, 12 ,122%
metaphlan_readsani97_cLOW_stFalse_r7_very-sensitive-local,2366.75,389.18,4:31.50,2686328, 12 ,1015%
metaphlan_readsMGRG_nanopore_b8.fail.2d.fastq.bowtie2out_med,47.11,5.40,0:44.82,1047808, 12 ,117%
metaphlan_readsani97_cLOW_stFalse_r9_avg_g,4.61,3.47,0:00.69,83540, 12 ,1171%
metaphlan_readsani99_cLOW_stFalse_r1_tavg_l,1.92,3.92,0:00.71,83468, 12 ,815%
metaphlan_readsani97_cHIGH_stFalse_r9_wavg_g,5.39,3.30,0:00.69,83356, 12 ,1244%
metaphlan_readsani97_cLOW_stFalse_r8.fastq,2258.80,881.70,5:05.92,2672608, 12 ,1026%
metaphlan_readsani100_cLOW_stFalse_r8.fastq.bowtie2out_avg_l,44.23,4.72,0:40.37,1118128, 12 ,121%
metaphlan_readsani95_cLOW_stTrue_r7.fastq.bowtie2out_avg_l,38.77,4.83,0:35.88,1097200, 12 ,121%
metaphlan_readsani100_cLOW_stFalse_r2_sensitive,1463.76,343.20,3:19.83,2646412, 12 ,904%
metaphlan_readsRH_S005__insert_270_avg_l,4.95,3.57,0:00.70,83308, 12 ,1209%
metaphlan_readsani100_cHIGH_stFalse_r1_med,5.61,3.73,0:00.68,83540, 12 ,1361%
metaphlan_readsUnAmbiguouslyMapped_ds.gut.fastq.bowtie2out_wavg_g,40.28,5.09,0:36.64,1053544, 12 ,123%
metaphlan_readsani99_cLOW_stTrue_r0.fastq.bowtie2out_tavg_l,39.55,4.89,0:35.49,1115140, 12 ,125%
metaphlan_readsani97_cLOW_stTrue_r4_avg_l,5.82,3.49,0:00.69,83512, 12 ,1337%
metaphlan_readsani100_cHIGH_stFalse_r5_med,4.98,3.30,0:00.74,83336, 12 ,1113%
metaphlan_readsani100_cHIGH_stTrue_r5.fastq.bowtie2out_tavg_l,35.49,4.88,0:31.88,1141916, 12 ,126%
metaphlan_readsHMP_even_illum_SRR172902_sensitive-local,745.84,192.79,2:09.81,2644232, 12 ,723%
metaphlan_readsani97_cHIGH_stTrue_r1.fastq.bowtie2out_avg_g,33.38,5.16,0:30.41,1141324, 12 ,126%
metaphlan_readsMGRG_nanopore_b9.pass.2d.fastq.bowtie2out_avg_g,43.80,4.89,0:40.31,1047776, 12 ,120%
metaphlan_readsHuttenhower_LC8_med,5.76,3.56,0:00.69,83292, 12 ,1349%
metaphlan_readsani100_cLOW_stTrue_r0.fastq.bowtie2out_avg_g,35.78,4.56,0:33.13,1110700, 12 ,121%
metaphlan_readsani99_cHIGH_stTrue_r0_med,5.50,3.47,0:00.70,83464, 12 ,1270%
metaphlan_readsani97_cLOW_stFalse_r1.fastq.bowtie2out_avg_g,39.76,4.67,0:36.94,1195776, 12 ,120%
metaphlan_readsRH_S005__insert_270_sensitive,8726.69,1769.08,14:58.16,2650120, 12 ,1168%
metaphlan_readsani99_cHIGH_stTrue_r6.fastq.bowtie2out_tavg_l,34.09,5.01,0:30.83,1138104, 12 ,126%
metaphlan_readsHuttenhower_LC6.fasta.bowtie2out_med,45.77,5.06,0:43.08,1052532, 12 ,117%
metaphlan_readsUnAmbiguouslyMapped_ds.nycsm.fastq,116.97,34.70,1:06.81,2652052, 12 ,227%
metaphlan_readsRH_S004__insert_270_very-sensitive-local,16658.68,2146.24,26:15.98,2692356, 12 ,1193%
metaphlan_readsani99_cHIGH_stFalse_r5_very-sensitive-local,2515.64,398.26,4:40.25,2686336, 12 ,1039%
metaphlan_readsRH_S004__insert_270_tavg_l,6.12,3.86,0:00.71,83284, 12 ,1402%
metaphlan_readsani99_cHIGH_stFalse_r2.fastq.bowtie2out_avg_l,38.57,4.65,0:34.79,1099244, 12 ,124%
metaphlan_readsMavromatis_simLC.fasta.bowtie2out_wavg_g,45.11,4.95,0:42.50,1048616, 12 ,117%
metaphlan_readsani97_cLOW_stFalse_r0.fastq.bowtie2out_wavg_l,42.69,5.72,0:39.92,1135844, 12 ,121%
metaphlan_readsNegControl_MH1.fastq,158.12,53.44,1:13.37,2645728, 12 ,288%
metaphlan_readsHuttenhower_LC5_tavg_l,5.44,3.65,0:00.75,83576, 12 ,1212%
metaphlan_readsani99_cHIGH_stFalse_r2_wavg_g,4.08,3.46,0:00.66,83356, 12 ,1141%
metaphlan_readsUnAmbiguouslyMapped_ds.soil.fastq.bowtie2out_med,43.58,4.83,0:40.07,1069716, 12 ,120%
metaphlan_readsani100_cHIGH_stFalse_r7.fastq.bowtie2out_tavg_l,42.10,4.61,0:39.13,1108152, 12 ,119%
metaphlan_readsani100_cLOW_stTrue_r0_avg_g,1.77,3.36,0:00.74,83532, 12 ,692%
metaphlan_ABRF_MGRG_5ng,553.74,117.39,1:48.39,2717032, 12 ,619%
metaphlan_readsani100_cLOW_stFalse_r4.fastq.bowtie2out_med,45.98,5.02,0:43.50,1108544, 12 ,117%
metaphlan_readsani100_cLOW_stTrue_r3_med,4.29,3.58,0:00.80,83464, 12 ,985%
metaphlan_readsABRF_MGRG_5ng_avg_l,1.77,2.97,0:00.70,83460, 12 ,676%
metaphlan_readsani95_cLOW_stFalse_r7_tavg_l,1.86,3.29,0:00.77,83604, 12 ,666%
metaphlan_readsani97_cHIGH_stFalse_r2_sensitive-local,2067.55,374.16,4:05.38,2671856, 12 ,995%
metaphlan_readsani99_cLOW_stFalse_r6_avg_l,4.66,3.50,0:00.72,83484, 12 ,1133%
metaphlan_readsRM2_S001__insert_270_sensitive-local,13846.23,2033.39,22:16.36,2675760, 12 ,1188%
metaphlan_readsani100_cLOW_stTrue_r1.fastq,2557.57,918.47,5:36.56,2673164, 12 ,1032%
metaphlan_readsani95_cLOW_stTrue_r1.fastq.bowtie2out_tavg_l,39.83,4.94,0:36.11,1087264, 12 ,123%
metaphlan_ani99_cHIGH_stFalse_r8,2215.63,635.16,4:40.83,2673668, 12 ,1015%
metaphlan_readsHuttenhower_LC4_avg_l,5.62,3.30,0:00.73,83336, 12 ,1208%
metaphlan_readsani100_cHIGH_stFalse_r4_sensitive-local,2011.60,367.79,4:06.46,2674352, 12 ,965%
metaphlan_readsUnAmbiguouslyMapped_ds.7_wavg_l,2.32,4.25,0:00.79,83332, 12 ,828%
metaphlan_readsani99_cLOW_stTrue_r3_wavg_g,5.93,3.82,0:00.68,83308, 12 ,1430%
metaphlan_readsABRF_MGRG_5ng.fastq.bowtie2out_wavg_g,42.89,4.43,0:39.69,1052104, 12 ,119%
metaphlan_readsani97_cHIGH_stTrue_r5_wavg_g,5.14,3.22,0:00.70,83600, 12 ,1188%
metaphlan_readsani99_cHIGH_stTrue_r8_med,2.70,3.77,0:00.69,83532, 12 ,930%
metaphlan_readsUnAmbiguouslyMapped_ds.7_avg_g,1.82,3.88,0:00.76,83324, 12 ,749%
metaphlan_readsMavromatis_simMC_med,5.86,3.75,0:00.62,83328, 12 ,1539%
metaphlan_readsNegControl_MH2_sensitive-local,163.70,37.58,1:07.49,2638704, 12 ,298%
metaphlan_readsani100_cLOW_stFalse_r9_avg_g,1.82,3.22,0:00.76,83548, 12 ,663%
metaphlan_readsani99_cHIGH_stTrue_r4.fastq.bowtie2out_tavg_l,33.79,4.73,0:29.72,1143904, 12 ,129%
metaphlan_readsUnAmbiguouslyMapped_ds.soil_tavg_l,5.65,3.58,0:00.69,83600, 12 ,1328%
metaphlan_readsJGI_SRR033548_very-sensitive-local,71.28,16.37,0:57.22,2772468, 12 ,153%
metaphlan_readsMavromatis_simHC.fasta.bowtie2out_wavg_l,44.24,5.06,0:40.66,1048204, 12 ,121%
metaphlan_readsani99_cLOW_stFalse_r7_very-sensitive-local,2561.28,389.18,4:51.88,2685252, 12 ,1010%
metaphlan_readsani95_cLOW_stFalse_r2.fastq.bowtie2out_med,44.79,5.23,0:41.03,1099936, 12 ,121%
metaphlan_readsMGRG_nanopore_b8.pass.2d_med,1.11,3.08,0:00.77,83328, 12 ,543%
metaphlan_readsUnAmbiguouslyMapped_ds.7.fastq.bowtie2out_wavg_l,44.98,4.66,0:41.18,1161332, 12 ,120%
metaphlan_readsani95_cLOW_stFalse_r6.fastq.bowtie2out_avg_l,42.25,5.67,0:39.05,1103692, 12 ,122%
metaphlan_readsZymoMock.fastq.bowtie2out_tavg_l,43.60,5.05,0:40.46,1147644, 12 ,120%
metaphlan_readsRH_S005__insert_270.fasta.bowtie2out_med,47.91,5.19,0:44.65,1599836, 12 ,118%
metaphlan_readsani97_cLOW_stFalse_r2.fastq.bowtie2out_wavg_l,42.75,4.80,0:39.44,1094084, 12 ,120%
metaphlan_readsani100_cLOW_stFalse_r8.fastq,2377.13,894.08,5:20.68,2674312, 12 ,1020%
metaphlan_readsani97_cLOW_stFalse_r3_wavg_l,2.25,3.27,0:00.79,83392, 12 ,696%
metaphlan_readsani97_cHIGH_stTrue_r2_avg_l,4.46,3.72,0:00.82,83532, 12 ,992%
metaphlan_readsani100_cHIGH_stTrue_r7_tavg_l,3.48,2.97,0:00.66,83604, 12 ,967%
metaphlan_readsani99_cLOW_stTrue_r2.fastq.bowtie2out_tavg_l,40.12,4.86,0:37.40,1112840, 12 ,120%
metaphlan_readsani100_cHIGH_stFalse_r9_med,5.44,3.41,0:00.66,83460, 12 ,1337%
metaphlan_readsani100_cLOW_stTrue_r7_med,2.75,3.88,0:00.75,83360, 12 ,881%
metaphlan_readsNegControl_LM_sensitive,139.58,33.30,1:09.54,2624424, 12 ,248%
metaphlan_readsHuttenhower_LC4_med,5.73,3.94,0:00.67,83320, 12 ,1433%
metaphlan_readsHuttenhower_HC2_tavg_l,5.64,3.98,0:00.75,83328, 12 ,1284%
metaphlan_readsani100_cHIGH_stTrue_r7.fastq.bowtie2out_tavg_l,36.63,4.88,0:33.15,1134976, 12 ,125%
metaphlan_readsNegControl_MH2.fastq.bowtie2out_wavg_l,45.92,5.08,0:43.03,1047664, 12 ,118%
metaphlan_readsUnAmbiguouslyMapped_ds.buccal_avg_g,1.94,3.84,0:00.76,83484, 12 ,757%
metaphlan_readsMGRG_nanopore_b8.fail.2d.fastq.bowtie2out_avg_g,42.41,4.14,0:40.32,1047668, 12 ,115%
metaphlan_readsABRF_MGRG_Half_med,2.81,2.14,0:00.73,83532, 12 ,674%
metaphlan_readsani97_cLOW_stTrue_r6_wavg_l,3.44,4.00,0:00.71,83484, 12 ,1048%
metaphlan_readsani100_cLOW_stFalse_r5.fastq.bowtie2out_med,47.50,5.71,0:44.63,1110260, 12 ,119%
metaphlan_readsani97_cLOW_stFalse_r9.fastq,2282.75,895.43,5:10.90,2673300, 12 ,1022%
metaphlan_readsani99_cLOW_stTrue_r4.fastq.bowtie2out_tavg_l,40.22,5.32,0:36.86,1133548, 12 ,123%
metaphlan_readsani97_cHIGH_stFalse_r9.fastq.bowtie2out_tavg_l,37.65,5.11,0:33.82,1157924, 12 ,126%
metaphlan_readsani100_cHIGH_stTrue_r1.fastq.bowtie2out_tavg_l,34.30,4.93,0:31.62,1115620, 12 ,124%
metaphlan_readsani95_cLOW_stFalse_r5_wavg_g,5.69,3.76,0:00.68,83308, 12 ,1383%
metaphlan_readsMGRG_nanopore_b9.pass.2d.fastq.bowtie2out_wavg_l,45.22,4.55,0:41.31,1047792, 12 ,120%
metaphlan_readsHuttenhower_LC7.fasta,82.39,16.21,1:03.24,2654760, 12 ,155%
metaphlan_readsani97_cLOW_stFalse_r8_avg_g,5.98,3.75,0:00.70,83460, 12 ,1388%
metaphlan_readsani99_cHIGH_stFalse_r0_tavg_l,1.76,4.10,0:00.68,83596, 12 ,855%
