Sample name,Proportion classified,Precision reads,Precision taxa,Recall reads,Recall taxa,F1 score reads,F1 score taxa,Mean F1 score,L1 distance,Aitchisons distance,Robust Aitchisons distance,Weighted unifrac distance raw,Weighted unifrac distance relative abundance,Unweighted unifrac distance raw,Unweighted unifrac distance relative abundance,Bray-Curtis dissimilarity raw,Bray-Curtis dissimilarity relative abundance,Simpson's diversity,Shannon diversity,Faith's phylogenetic diversity,Chao1 richness,McIntosh's evenness,Pielou evenness,Simpson's evenness
ABRF_MGRG_Half-kraken2_refseqV205-0.00_filtered_0.40,0.74302571,0.570065669,0.037593985,0.423573449,1,0.486020885,0.072463768,0.279242326,2521433,31.46733264,3.227805942,34617635.89,456,0.921307506,0.133333333,0.513979115,0.499104021,0.760396556,2.560073566,413,133,0.489523947,0.362859119,0.031380171
ABRF_MGRG_Half-kraken2_refseqV205-0.00_filtered_0.45,0.737820841,0.57408713,0.053191489,0.423573449,1,0.487476544,0.101010101,0.294243322,2506784,27.66592762,3.227805942,34617606.31,457.5,0.896496815,0.133333333,0.512523456,0.496981386,0.757012385,2.493632264,314,94,0.492959816,0.380440684,0.043781235
ABRF_MGRG_Half-kraken2_refseqV205-0.00_filtered_0.50,0.727366334,0.58233854,0.063291139,0.423573449,1,0.490426889,0.119047619,0.304737254,2477360,25.89038819,3.227805942,34616939.87,455,0.887931034,0.084507042,0.509573111,0.49262607,0.750155697,2.41355461,290,79,0.499863324,0.382874136,0.050664465
ABRF_MGRG_Half-kraken2_refseqV205-0.00_filtered_0.55,0.725103039,0.584156218,0.075757576,0.423573449,1,0.491070318,0.14084507,0.315957694,2470990,24.64649006,3.227805942,34616602.16,456.5,0.878731343,0.084507042,0.508929682,0.49166665,0.748596031,2.383489429,268,66,0.501417974,0.394330578,0.060267605
ABRF_MGRG_Half-kraken2_refseqV205-0.00_filtered_0.60,0.720250632,0.588091741,0.089285714,0.423573449,1,0.492455507,0.163934426,0.328194967,2457333,22.45687767,3.227805942,34616029.76,456.5,0.864583333,0.084507042,0.507544493,0.489589375,0.74522119,2.333146779,240,56,0.504769884,0.401757222,0.070088807
ABRF_MGRG_Half-kraken2_refseqV205-0.00_filtered_0.65,0.715034749,0.592381628,0.106382979,0.423573449,1,0.493953197,0.192307692,0.343130445,2442653,20.72942621,3.227805942,34614301.83,456.5,0.842995169,0.084507042,0.506046803,0.487325058,0.741518493,2.279736673,207,47,0.508422387,0.410424018,0.082313803
ABRF_MGRG_Half-kraken2_refseqV205-0.00_filtered_0.70,0.714845016,0.592538857,0.12195122,0.423573449,1,0.494007849,0.217391304,0.355699577,2442119,20.39507085,3.227805942,34613965.98,456.5,0.814814815,0.084507042,0.505992151,0.487242068,0.741381292,2.276387342,175.5,41,0.50855579,0.424893186,0.094309666
ABRF_MGRG_Half-kraken2_refseqV205-0.00_filtered_0.75,0.493029263,0.859124357,0.142857143,0.423573449,1,0.567401402,0.25,0.408700701,1817823,17.3529093,3.227805942,34615096.19,391.5,0.781144781,0.057971014,0.432598598,0.391178571,0.658338071,1.999664989,148.5,35,0.584532867,0.38985273,0.083624853
ABRF_MGRG_Half-kraken2_refseqV205-0.00_filtered_0.80,0.488982334,0.866234666,0.161290323,0.423573449,1,0.568943552,0.277777778,0.423360665,1806433,15.8534586,3.227805942,34614418.96,380,0.768683274,0.057971014,0.431056448,0.389450318,0.652716197,1.943052363,140.5,31,0.589320748,0.392203345,0.092886752
ABRF_MGRG_Half-kraken2_refseqV205-0.00_filtered_0.85,0.480695191,0.881168476,0.2,0.423573449,1,0.572127811,0.333333333,0.452730572,1783109,14.12871133,3.227805942,34614329.6,381.5,0.732510288,0,0.427872189,0.385820459,0.640931824,1.849223782,121.5,25,0.599233607,0.398208667,0.111399457
ABRF_MGRG_Half-kraken2_refseqV205-0.00_filtered_0.90,0.480555556,0.881424518,0.238095238,0.423573449,1,0.572181769,0.384615385,0.478398577,1782716,13.57648647,3.227805942,34614269.99,381.5,0.652406417,0,0.427818231,0.385758225,0.640723184,1.845703963,93.5,21,0.599405907,0.42021188,0.132541387
ABRF_MGRG_Half-kraken2_refseqV205-0.00_filtered_0.95,0.480396023,0.881717225,0.294117647,0.423573449,1,0.57224343,0.454545455,0.513394442,1782267,13.13116766,3.227805942,34613844.47,381.5,0.557823129,0,0.42775657,0.385687079,0.640484587,1.841624657,73.5,17,0.599603137,0.450554471,0.163618936
ABRF_MGRG_Half-kraken2_refseqV205-0.00_filtered_1.00,0.430373994,0.869978758,0.333333333,0.374416233,0.8,0.523522148,0.470588235,0.497055192,1918185,19.03014085,2.906802009,34607997.52,489,0.536585366,0.123076923,0.476477852,0.47499742,0.565105501,1.502815719,57.5,12,0.659471302,0.419199843,0.191617354
ABRF_MGRG_Normal-kraken2_refseqV205-0.00_filtered_0.05,0.726978606,0.442733603,0.001711157,0.321857858,1,0.37274099,0.003416467,0.188078729,3192197,74.61924587,5.434295302,36245802.28,725.5,0.993675812,0.059701493,0.62725901,0.632377656,0.514213934,2.004467766,5139,3535.596059,0.69793518,0.174108656,0.00070449
ABRF_MGRG_Normal-kraken2_refseqV205-0.00_filtered_0.10,0.724092119,0.444498496,0.003364738,0.321857858,1,0.373365036,0.006706908,0.190035972,3183691,63.07667307,5.434295302,36245783.97,725.5,0.98929865,0.059701493,0.626634964,0.631709455,0.510333312,1.939979821,3037,1729.1843,0.700249216,0.184107394,0.001374297
ABRF_MGRG_Normal-kraken2_refseqV205-0.00_filtered_0.15,0.717240701,0.448744553,0.005854801,0.321857858,1,0.374854681,0.011641444,0.193248062,3163501,53.70601816,5.434295302,36245741.81,727,0.983618952,0.059701493,0.625145319,0.630101865,0.500942825,1.836785671,1984,972.6956522,0.706725008,0.188618635,0.002346345
ABRF_MGRG_Normal-kraken2_refseqV205-0.00_filtered_0.20,0.715867023,0.449605649,0.010060362,0.321857858,1,0.37515478,0.019920319,0.197537549,3159453,47.67919032,5.434295302,36245728.51,727,0.975618905,0.059701493,0.62484522,0.629775847,0.499025873,1.8086298,1333,551.6321839,0.707961716,0.201921312,0.00401632
ABRF_MGRG_Normal-kraken2_refseqV205-0.00_filtered_0.25,0.709612856,0.453568245,0.018315018,0.321857858,1,0.376527185,0.035971223,0.206249204,3141023,41.10227729,5.434295302,36245718.88,727,0.961309524,0.059701493,0.623472815,0.628275578,0.490209714,1.737550651,840,299.2777778,0.714088883,0.21470441,0.007185315
ABRF_MGRG_Normal-kraken2_refseqV205-0.00_filtered_0.30,0.708387134,0.454353054,0.033112583,0.321857858,1,0.376797333,0.064102564,0.220449948,3137411,35.15363467,5.434295302,36245702.9,727,0.935258964,0.059701493,0.623202667,0.627978443,0.488444488,1.715839396,502,156.0555556,0.715282488,0.237046623,0.012945841
ABRF_MGRG_Normal-kraken2_refseqV205-0.00_filtered_0.35,0.706708723,0.455432128,0.052083333,0.321857858,1,0.377167883,0.099009901,0.238088892,3132465,30.36460411,5.434295302,36245685.29,728.5,0.902402402,0.059701493,0.622832117,0.627569897,0.486012918,1.688975196,333,96.25,0.716961629,0.256489721,0.020266398
ABRF_MGRG_Normal-kraken2_refseqV205-0.00_filtered_0.40,0.70576432,0.456041555,0.063291139,0.321857858,1,0.377376703,0.119047619,0.248212161,3129682,28.85388831,5.434295302,36245669.5,728.5,0.876893939,0.059701493,0.622623297,0.627339164,0.484637083,1.674005615,264,79.33333333,0.717914741,0.265555812,0.024561775
ABRF_MGRG_Normal-kraken2_refseqV205-0.00_filtered_0.45,0.703647133,0.457413727,0.074626866,0.321857858,1,0.377845683,0.138888889,0.258367286,3123443,27.43461741,5.434295302,36245641.2,728.5,0.865702479,0.059701493,0.622154317,0.626819649,0.481533096,1.64229865,242,67.11111111,0.720069379,0.27073434,0.028787514
ABRF_MGRG_Normal-kraken2_refseqV205-0.00_filtered_0.50,0.70345676,0.457537515,0.084745763,0.321857858,1,0.37788791,0.15625,0.267068955,3122882,26.4541544,5.434295302,36245637.64,728.5,0.84223301,0.059701493,0.62211209,0.626772782,0.481252477,1.638780114,206,59.2,0.720261448,0.27857888,0.032673221
ABRF_MGRG_Normal-kraken2_refseqV205-0.00_filtered_0.55,0.638501647,0.50408305,0.104166667,0.321857858,1,0.392868519,0.188679245,0.290773882,2931470,23.6723317,5.434295302,36245640.57,794.5,0.803030303,0.092307692,0.607131481,0.609150284,0.380146877,1.292994684,165,48,0.787327182,0.231513584,0.033610113
ABRF_MGRG_Normal-kraken2_refseqV205-0.00_filtered_0.60,0.637620702,0.504779498,0.12195122,0.321857858,1,0.39307986,0.217391304,0.305235582,2928874,22.90192755,5.434295302,36245619.8,794.5,0.752851711,0.092307692,0.60692014,0.608886604,0.378433835,1.277794291,131.5,41,0.78841146,0.238503386,0.03923998
ABRF_MGRG_Normal-kraken2_refseqV205-0.00_filtered_0.65,0.636469975,0.50569213,0.138888889,0.321857858,1,0.393356264,0.243902439,0.318629351,2925483,22.19636612,5.434295302,36245596.65,771.5,0.736842105,0.092307692,0.606643736,0.608541074,0.376185392,1.258071189,123.5,36,0.78983409,0.243344186,0.044528899
ABRF_MGRG_Normal-kraken2_refseqV205-0.00_filtered_0.70,0.636173047,0.505928158,0.142857143,0.321857858,1,0.393427649,0.25,0.321713825,2924608,22.02557024,5.434295302,36245588.2,771.5,0.734693878,0.092307692,0.606572351,0.608451712,0.375603153,1.252820318,122.5,35,0.790202187,0.244248624,0.045758445
ABRF_MGRG_Normal-kraken2_refseqV205-0.00_filtered_0.75,0.634443055,0.507307717,0.147058824,0.321857858,1,0.393844076,0.256410256,0.325127166,2919510,21.53643155,5.434295302,36245532.07,773,0.732510288,0.092307692,0.606155924,0.607929401,0.37220075,1.229068846,121.5,34,0.792351824,0.241587778,0.046848996
ABRF_MGRG_Normal-kraken2_refseqV205-0.00_filtered_0.80,0.632019438,0.5092531,0.161290323,0.321857858,1,0.394428951,0.277777778,0.336103365,2912368,20.38707634,5.434295302,36245426.77,773,0.725738397,0.092307692,0.605571049,0.607192864,0.36738423,1.193698588,118.5,31,0.795384279,0.24094697,0.050991559
ABRF_MGRG_Normal-kraken2_refseqV205-0.00_filtered_0.85,0.629009768,0.511689761,0.185185185,0.321857858,1,0.395157677,0.3125,0.353828838,2903499,19.06541214,5.434295302,36245309.64,773,0.697674419,0.092307692,0.604842323,0.606270325,0.361327896,1.150601253,107.5,27,0.799180844,0.241982855,0.057990692
ABRF_MGRG_Normal-kraken2_refseqV205-0.00_filtered_0.90,0.625033638,0.514944858,0.217391304,0.321857858,1,0.396124548,0.357142857,0.376633703,2891782,17.9597079,5.434295302,36244842.55,774.5,0.659685864,0.092307692,0.603875452,0.605037921,0.353215765,1.101633335,95.5,23,0.804238575,0.243532275,0.067222203
ABRF_MGRG_Normal-kraken2_refseqV205-0.00_filtered_0.95,0.621260098,0.518072638,0.333333333,0.321857858,1,0.397046542,0.5,0.448523271,2880662,15.2348082,5.434295302,36243996.49,774.5,0.496124031,0.092307692,0.602953458,0.603853719,0.345352579,1.047014848,64.5,15,0.809109037,0.267991852,0.101835988
ABRF_MGRG_Normal-kraken2_refseqV205-0.00_filtered_1.00,0.621260098,0.518072638,0.333333333,0.321857858,1,0.397046542,0.5,0.448523271,2880662,15.2348082,5.434295302,36243996.49,774.5,0.496124031,0.092307692,0.602953458,0.603853719,0.345352579,1.047014848,64.5,15,0.809109037,0.267991852,0.101835988
BMI_bmi_reads-kraken2_refseqV205-0.00_filtered_0.05,0.871032827,0.242804073,0.000846238,0.211490318,1,0.226067993,0.001691046,0.113879519,8023802,178.9882582,7.265338521,145.8675958,146.9351852,0.997356719,0.64673913,0.773932007,0.757195927,0.76544156,4.190338757,20240,15026.53346,0.485500921,0.30973982,0.000360779
BMI_bmi_reads-kraken2_refseqV205-0.00_filtered_0.10,0.858207215,0.246432696,0.006093845,0.211490318,1,0.227628346,0.01211387,0.119871108,7952734,98.32433471,7.265338521,145.9995822,147.0181818,0.987849194,0.64673913,0.772371654,0.753567304,0.75837887,3.979392136,4403,1714.405172,0.491719303,0.372589717,0.002522066
BMI_bmi_reads-kraken2_refseqV205-0.00_filtered_0.15,0.840446301,0.251640488,0.01321004,0.211490318,1,0.229825035,0.026075619,0.127950327,7854319,72.46572704,7.265338521,146.0038337,147.0982143,0.971663136,0.64673913,0.770174965,0.748359512,0.748060333,3.733633483,1888,780.6363636,0.502017415,0.390377993,0.005243335
BMI_bmi_reads-kraken2_refseqV205-0.00_filtered_0.20,0.830048907,0.254792598,0.023148148,0.211490318,1,0.231130782,0.045248869,0.138189826,7796706,57.03726106,7.265338521,146.0215083,147.0982143,0.948999047,0.64673913,0.768869218,0.745207402,0.741710895,3.597061439,1049,442.1111111,0.50826914,0.410863239,0.008962108
BMI_bmi_reads-kraken2_refseqV205-0.00_filtered_0.25,0.824714226,0.256440729,0.032679739,0.211490318,1,0.231806509,0.063291139,0.147548824,7767146,48.56623387,7.265338521,146.0277108,146.9561404,0.933540373,0.592391304,0.768193491,0.743559271,0.738359915,3.528932551,805,307,0.5115418,0.427366695,0.012490341
BMI_bmi_reads-kraken2_refseqV205-0.00_filtered_0.30,0.818139178,0.258501638,0.046728972,0.211490318,1,0.232644806,0.089285714,0.16096526,7730713,42.60596462,7.265338521,146.0551936,146.9561404,0.909475465,0.592391304,0.767355194,0.741498362,0.734139818,3.447606383,591,214,0.51564054,0.445342774,0.017576521
BMI_bmi_reads-kraken2_refseqV205-0.00_filtered_0.35,0.80710996,0.262034082,0.079365079,0.211490318,1,0.234064692,0.147058824,0.190561758,7669599,38.78709441,7.265338521,146.0966835,147.0344828,0.861038961,0.592391304,0.765935308,0.737965918,0.726829428,3.314156121,385,126,0.522671831,0.47499257,0.029053305
BMI_bmi_reads-kraken2_refseqV205-0.00_filtered_0.40,0.798063381,0.265004413,0.12987013,0.211490318,1,0.235242339,0.229885057,0.232563698,7619471,36.34387896,7.265338521,146.1962785,147.0344828,0.780737705,0.592391304,0.764757661,0.734995587,0.720608282,3.209863814,244,77,0.528584262,0.512202513,0.046483171
BMI_bmi_reads-kraken2_refseqV205-0.00_filtered_0.45,0.765275848,0.276358281,0.243902439,0.211490318,1,0.239611637,0.392156863,0.31588425,7437792,34.10696549,7.265338521,146.1476747,146.8278689,0.643333333,0.592391304,0.760388363,0.726495648,0.69633383,2.92499059,150,41,0.551064333,0.545956546,0.080319266
BMI_bmi_reads-kraken2_refseqV205-0.00_filtered_0.50,0.722956633,0.292535275,0.4,0.211490318,1,0.245496972,0.571428571,0.408462772,7203297,30.76454597,7.265338521,145.7699017,146.9230769,0.518018018,0.592391304,0.754503028,0.716339343,0.660091028,2.571036202,111,25,0.583020621,0.553642511,0.117678565
BMI_bmi_reads-kraken2_refseqV205-0.00_filtered_0.55,0.675716374,0.312986818,0.625,0.211490318,1,0.252417797,0.769230769,0.510824283,6941534,26.25426774,7.265338521,145.2881978,146.3134328,0.405555556,0.465517241,0.747582203,0.703499375,0.611983465,2.214353496,90,16,0.622912228,0.553588374,0.16107561
BMI_bmi_reads-kraken2_refseqV205-0.00_filtered_0.60,0.646196784,0.327284696,0.769230769,0.211490318,1,0.256944151,0.869565217,0.563254684,6777963,21.33016968,7.265338521,145.0906011,146.0606061,0.355421687,0.425925926,0.743055849,0.694522824,0.576527564,1.977632272,83,13,0.650749779,0.534431695,0.181648368
BMI_bmi_reads-kraken2_refseqV205-0.00_filtered_0.65,0.618261537,0.342072578,0.833333333,0.211490318,1,0.261379651,0.909090909,0.58523528,6623171,18.04785108,7.265338521,144.6542206,145.5769231,0.339506173,0.398734177,0.738620349,0.687719219,0.539436604,1.798468925,81,12,0.678650391,0.50167022,0.180937813
BMI_bmi_reads-kraken2_refseqV205-0.00_filtered_0.70,0.618261537,0.342072578,0.833333333,0.211490318,1,0.261379651,0.909090909,0.58523528,6623171,18.04785108,7.265338521,144.6542206,145.5769231,0.339506173,0.398734177,0.738620349,0.687719219,0.539436604,1.798468925,81,12,0.678650391,0.50167022,0.180937813
BMI_bmi_reads-kraken2_refseqV205-0.00_filtered_0.75,0.617866669,0.342291191,0.909090909,0.211490318,1,0.261443445,0.952380952,0.606912199,6620983,16.22172601,7.265338521,144.6755619,145.5769231,0.32278481,0.398734177,0.738556555,0.687647463,0.538848149,1.791914246,79,11,0.679083607,0.51797938,0.197134828
BMI_bmi_reads-kraken2_refseqV205-0.00_filtered_0.80,0.617866669,0.342291191,0.909090909,0.211490318,1,0.261443445,0.952380952,0.606912199,6620983,16.22172601,7.265338521,144.6755619,145.5769231,0.32278481,0.398734177,0.738556555,0.687647463,0.538848149,1.791914246,79,11,0.679083607,0.51797938,0.197134828
BMI_bmi_reads-kraken2_refseqV205-0.00_filtered_0.85,0.617866669,0.342291191,0.909090909,0.211490318,1,0.261443445,0.952380952,0.606912199,6620983,16.22172601,7.265338521,144.6755619,145.5769231,0.32278481,0.398734177,0.738556555,0.687647463,0.538848149,1.791914246,79,11,0.679083607,0.51797938,0.197134828
BMI_bmi_reads-kraken2_refseqV205-0.00_filtered_0.90,0.617866669,0.342291191,0.909090909,0.211490318,1,0.261443445,0.952380952,0.606912199,6620983,16.22172601,7.265338521,144.6755619,145.5769231,0.32278481,0.398734177,0.738556555,0.687647463,0.538848149,1.791914246,79,11,0.679083607,0.51797938,0.197134828
BMI_bmi_reads-kraken2_refseqV205-0.00_filtered_0.95,0.606016675,0.329430414,0.9,0.199640324,0.9,0.248615506,0.9,0.574307753,6686645,20.23928387,6.945223192,145.0369233,145.9402985,0.335443038,0.411392405,0.751384494,0.705004439,0.52101954,1.687473031,78,10,0.692085997,0.507979999,0.208776784
BMI_bmi_reads-kraken2_refseqV205-0.00_filtered_1.00,0.606016675,0.329430414,0.9,0.199640324,0.9,0.248615506,0.9,0.574307753,6686645,20.23928387,6.945223192,145.0369233,145.9402985,0.335443038,0.411392405,0.751384494,0.705004439,0.52101954,1.687473031,78,10,0.692085997,0.507979999,0.208776784
BioPool-kraken2_refseqV205-0.00_filtered_0.05,0.793745191,0.767785991,0.013717421,0.609426438,1,0.679501683,0.027063599,0.353282641,360093,44.65562681,2.435425719,220.7723347,486.3888889,0.971076459,0.049586777,0.320498317,0.263396061,0.892195665,3.702645052,1988,1016.108333,0.328817182,0.389351488,0.012724369
BioPool-kraken2_refseqV205-0.00_filtered_0.10,0.780098217,0.781217575,0.036630037,0.609426438,1,0.684711025,0.070671378,0.377691202,351545,32.97094407,2.435425719,217.2535935,496,0.934881087,0.049586777,0.315288975,0.253005063,0.888430173,3.558578002,883,328.4545455,0.334206738,0.43972381,0.03283149
BioPool-kraken2_refseqV205-0.00_filtered_0.15,0.777026531,0.784305829,0.05988024,0.609426438,1,0.685894585,0.11299435,0.399444468,349621,29.07178728,2.435425719,216.2659138,505,0.899122807,0.049586777,0.314105415,0.251079908,0.887548284,3.518166583,570,200,0.335452625,0.476477178,0.053249734
BioPool-kraken2_refseqV205-0.00_filtered_0.20,0.767354869,0.794191139,0.087719298,0.609426438,1,0.68964807,0.161290323,0.425469196,343563,24.86147169,2.435425719,211.3598844,505,0.853316327,0.049586777,0.31035193,0.244917606,0.884735706,3.432530079,392,129.5454545,0.339585793,0.502354066,0.076102751
BioPool-kraken2_refseqV205-0.00_filtered_0.25,0.764901032,0.79673894,0.12345679,0.609426438,1,0.690606925,0.21978022,0.455193572,342026,22.27953459,2.435425719,209.7865875,505,0.81511254,0.049586777,0.309393075,0.243329359,0.883996331,3.401489328,311,86,0.340649994,0.536525206,0.106424901
BioPool-kraken2_refseqV205-0.00_filtered_0.30,0.763344434,0.798363635,0.172413793,0.609426438,1,0.691216561,0.294117647,0.492667104,341051,20.22886028,2.435425719,208.6486225,505,0.697368421,0.049586777,0.308783439,0.242316557,0.883523903,3.382027553,190,59.2,0.341326637,0.577336723,0.148025043
BioPool-kraken2_refseqV205-0.00_filtered_0.35,0.762495091,0.799252933,0.2,0.609426438,1,0.691549657,0.333333333,0.512441495,340519,19.52228371,2.435425719,208.1751939,505,0.621710526,0.049586777,0.308450343,0.241762186,0.883264677,3.371162046,152,50.75,0.34170057,0.59731537,0.171327748
BioPool-kraken2_refseqV205-0.00_filtered_0.40,0.759356351,0.802556582,0.243902439,0.609426438,1,0.6927834,0.392156863,0.542470132,338553,18.17669577,2.435425719,207.9574752,503.8636364,0.564393939,0.049586777,0.3072166,0.239702758,0.882310248,3.342955071,132,41,0.343088252,0.623970625,0.207241868
BioPool-kraken2_refseqV205-0.00_filtered_0.45,0.758690606,0.803260819,0.294117647,0.609426438,1,0.693045651,0.454545455,0.573795553,338136,17.78884466,2.435425719,207.8860845,502.7272727,0.516806723,0.049586777,0.306954349,0.239263751,0.882103982,3.334329674,119,34,0.343383741,0.655401283,0.249472079
BioPool-kraken2_refseqV205-0.00_filtered_0.50,0.757234588,0.804805337,0.322580645,0.609426438,1,0.693619898,0.487804878,0.590712388,337224,16.98617894,2.435425719,207.0637708,502.7272727,0.504310345,0.049586777,0.306380102,0.238300931,0.881651621,3.317865754,116,31,0.344039752,0.669708172,0.272568707
BioPool-kraken2_refseqV205-0.00_filtered_0.55,0.691207696,0.881683524,0.416666667,0.609426438,1,0.720699697,0.588235294,0.654467496,295867,12.97661229,2.435425719,47.88525187,238.6666667,0.371584699,0.033613445,0.279300303,0.191356107,0.866097508,3.132736186,91.5,24,0.365946335,0.683263208,0.311171704
BioPool-kraken2_refseqV205-0.00_filtered_0.60,0.691162994,0.881740549,0.476190476,0.609426438,1,0.720718748,0.64516129,0.682940019,295839,12.8049502,2.435425719,48.28521265,238.6666667,0.294478528,0.033613445,0.279281252,0.191328384,0.866080189,3.131897913,81.5,21,0.365967465,0.713039977,0.355578815
BioPool-kraken2_refseqV205-0.00_filtered_0.65,0.691048045,0.881887217,0.526315789,0.609426438,1,0.720767738,0.689655172,0.705211455,295767,12.58063544,2.435425719,48.3934763,238.6666667,0.27672956,0.033613445,0.279232262,0.191257079,0.866035654,3.129994018,79.5,19,0.366026622,0.736828491,0.392877513
BioPool-kraken2_refseqV205-0.00_filtered_0.70,0.691048045,0.881887217,0.526315789,0.609426438,1,0.720767738,0.689655172,0.705211455,295767,12.58063544,2.435425719,48.3934763,238.6666667,0.27672956,0.033613445,0.279232262,0.191257079,0.866035654,3.129994018,79.5,19,0.366026622,0.736828491,0.392877513
BioPool-kraken2_refseqV205-0.00_filtered_0.75,0.657109422,0.927435245,0.555555556,0.609426438,1,0.735529507,0.714285714,0.72490761,274509,9.304230521,2.435425719,37.3826817,234.6666667,0.258064516,0,0.264470493,0.170153137,0.854507773,2.994444667,77.5,18,0.381450189,0.718105162,0.381845523
BioPool-kraken2_refseqV205-0.00_filtered_0.80,0.656983297,0.92761329,0.625,0.609426438,1,0.735585493,0.769230769,0.752408131,274430,8.728105007,2.435425719,37.43267924,234.6666667,0.228187919,0,0.264414507,0.170089815,0.854451937,2.992289367,74.5,16,0.381521526,0.748072342,0.429411416
BioPool-kraken2_refseqV205-0.00_filtered_0.85,0.656911454,0.927714738,0.666666667,0.609426438,1,0.735617387,0.8,0.767808694,274385,8.244912048,2.435425719,37.42582575,234.6666667,0.206896552,0,0.264382613,0.170053735,0.854420111,2.991019746,72.5,15,0.381562309,0.765575506,0.457938712
BioPool-kraken2_refseqV205-0.00_filtered_0.90,0.638744759,0.925658855,0.642857143,0.591259743,0.9,0.721600773,0.75,0.735800387,285764,14.16023373,1.538545188,40.50458375,233.1666667,0.248275862,0.069565217,0.278399227,0.189110896,0.846830309,2.888407404,69.5,14,0.391381712,0.758638862,0.4663362
BioPool-kraken2_refseqV205-0.00_filtered_0.95,0.544855564,0.912848432,0.615384615,0.497370547,0.8,0.643905565,0.695652174,0.669778869,344573,17.98437795,1.518851929,78.63892578,241.3333333,0.275862069,0.104347826,0.356094435,0.272053002,0.819187849,2.680098935,67.5,13,0.425235072,0.72426499,0.425430905
BioPool-kraken2_refseqV205-0.00_filtered_1.00,0.544710281,0.913091902,0.8,0.497370547,0.8,0.643966125,0.8,0.721983062,344482,16.57301405,1.518851929,78.55301262,241.3333333,0.132231405,0.104347826,0.356033875,0.272024211,0.819091423,2.676961276,55.5,10,0.425344709,0.805845641,0.552765391
Carma_eval_carma-kraken2_refseqV205-0.00_filtered_0.05,0.9416,0.713636364,0.365079365,0.67196,0.92,0.692171405,0.522727273,0.607449339,14942,19.11714206,3.528273521,63.83505504,149.6,0.448356808,0.066390041,0.307828595,0.311546304,0.952744991,4.626879208,211,76,0.217956218,0.774077719,0.335901232
Carma_eval_carma-kraken2_refseqV205-0.00_filtered_0.10,0.9236,0.727544392,0.621621622,0.67196,0.92,0.698648368,0.741935484,0.720291926,14492,17.20867048,3.528273521,85.63689567,151.9,0.203389831,0.066390041,0.301351632,0.307483759,0.950976785,4.526222341,145.5,37.5,0.221757606,0.868847847,0.551310781
Carma_eval_carma-kraken2_refseqV205-0.00_filtered_0.15,0.90364,0.737727414,0.916666667,0.66664,0.88,0.700384526,0.897959184,0.799171855,14259,15.69776837,2.894613353,116.4556045,123.85,0.066390041,0.066390041,0.299615474,0.308676907,0.948888744,4.412700361,113.5,24,0.226308386,0.962428888,0.815215086
Carma_eval_carma-kraken2_refseqV205-0.00_filtered_0.20,0.90364,0.737727414,0.916666667,0.66664,0.88,0.700384526,0.897959184,0.799171855,14259,15.69776837,2.894613353,116.4556045,123.85,0.066390041,0.066390041,0.299615474,0.308676907,0.948888744,4.412700361,113.5,24,0.226308386,0.962428888,0.815215086
Carma_eval_carma-kraken2_refseqV205-0.00_filtered_0.25,0.87572,0.729365551,0.909090909,0.63872,0.8,0.681039814,0.85106383,0.766051822,14957,18.00839358,2.438084557,145.8715478,162.5,0.082987552,0.082987552,0.318960186,0.33382177,0.946111982,4.31748161,111.5,22,0.232360807,0.968168587,0.843500038
Carma_eval_carma-kraken2_refseqV205-0.00_filtered_0.30,0.76344,0.733312376,0.9,0.55984,0.72,0.634940798,0.8,0.717470399,16094,19.66754614,2.361132519,126.3440061,135.05,0.149377593,0.149377593,0.365059202,0.386440323,0.940932865,4.181798666,103.5,20,0.243279489,0.967577103,0.846494417
Carma_eval_carma-kraken2_refseqV205-0.00_filtered_0.35,0.76344,0.733312376,0.9,0.55984,0.72,0.634940798,0.8,0.717470399,16094,19.66754614,2.361132519,126.3440061,135.05,0.149377593,0.149377593,0.365059202,0.386440323,0.940932865,4.181798666,103.5,20,0.243279489,0.967577103,0.846494417
Carma_eval_carma-kraken2_refseqV205-0.00_filtered_0.40,0.76344,0.733312376,0.9,0.55984,0.72,0.634940798,0.8,0.717470399,16094,19.66754614,2.361132519,126.3440061,135.05,0.149377593,0.149377593,0.365059202,0.386440323,0.940932865,4.181798666,103.5,20,0.243279489,0.967577103,0.846494417
